# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
2.000	33555
2.010	33553
2.020	33552
2.030	33554
2.040	33556
2.050	33554
2.060	33553
2.070	33556
2.081	33558
2.090	33556
2.100	33557
2.110	33554
2.120	33553
2.130	33550
2.140	33555
2.150	33556
2.160	33550
2.170	33555
2.180	33554
2.190	33551
2.200	33552
2.210	33551
2.220	33553
2.230	33550
2.240	33554
2.250	33551
2.260	33552
2.270	33552
2.280	33553
2.290	33553
2.300	33553
2.310	33557
2.320	33554
2.330	33550
2.340	33554
2.350	33556
2.360	33553
2.370	33553
2.380	33557
2.390	33552
2.400	33551
2.410	33556
2.420	33558
2.430	33554
2.441	33555
2.450	33552
2.460	33555
2.470	33558
2.480	33555
2.490	33554
2.500	33556
2.510	33550
2.520	33557
2.530	33551
2.540	33556
2.550	33556
2.560	33556
2.570	33558
2.580	33555
2.590	33556
2.600	33553
2.610	33553
2.620	33555
2.630	33557
2.640	33556
2.650	33560
2.660	33552
2.670	33556
2.680	33548
2.690	33554
2.700	33556
2.710	33556
2.720	33556
2.730	33554
2.740	33557
2.750	33557
2.760	33554
2.770	33556
2.780	33560
2.790	33554
2.800	33554
2.810	33553
2.820	33555
2.830	33556
2.840	33555
2.850	33558
2.860	33559
2.870	33555
2.880	33556
2.890	33554
2.900	33555
2.910	33554
2.920	33554
2.930	33557
2.940	33554
2.950	33553
2.960	33554
2.970	33549
2.980	33556
2.990	33550
3.000	33553
3.010	33551
3.020	33554
3.030	33558
3.040	33556
3.050	33555
3.061	33554
3.070	33551
3.080	33556
3.090	33553
3.100	33554
3.110	33556
3.120	33558
3.130	33556
3.140	33555
3.150	33556
3.160	33554
3.170	33555
3.180	33554
3.190	33558
3.200	33557
3.210	33554
3.220	33556
3.230	33552
3.240	33554
3.250	33553
3.260	33556
3.270	33556
3.280	33557
3.290	33553
3.300	33553
3.310	33558
3.320	33555
3.330	33553
3.340	33555
3.350	33551
3.360	33556
3.370	33552
3.380	33556
3.390	33557
3.400	33553
3.419	33557
3.421	33557
3.430	33556
3.440	33553
3.450	33553
3.460	33553
3.470	33556
3.480	33555
3.490	33555
3.500	33556
3.510	33552
3.520	33556
3.530	33552
3.540	33552
3.550	33552
3.560	33556
3.570	33552
3.580	33553
3.590	33551
3.600	33552
3.610	33547
3.620	33555
3.630	33554
3.640	33554
3.650	33553
3.660	33556
3.670	33552
3.680	33554
3.690	33559
3.700	33555
3.710	33554
3.720	33551
3.730	33556
3.740	33552
3.750	33557
3.760	33554
3.770	33552
3.780	33552
3.790	33556
3.800	33551
3.810	33550
3.820	33556
3.830	33553
3.840	33555
3.850	33557
3.860	33553
3.870	33552
3.880	33554
3.890	33554
3.900	33554
3.910	33555
3.920	33557
3.930	33556
3.940	33553
3.950	33555
3.960	33555
3.970	33554
3.982	33554
3.990	33551
4.000	33554
4.010	33555
4.020	33554
4.030	33555
4.040	33555
4.050	33553
4.060	33554
4.070	33555
4.080	33559
4.090	33555
4.100	33555
4.110	33552
4.120	33555
4.130	33552
4.140	33555
4.150	33552
4.160	33554
4.170	33555
4.180	33554
4.190	33558
4.200	33555
4.210	33553
4.220	33553
4.230	33554
4.240	33554
4.250	33555
4.260	33555
4.270	33551
4.280	33556
4.290	33551
4.300	33556
4.310	33551
4.320	33552
4.330	33553
4.340	33553
4.350	33552
4.360	33553
4.370	33555
4.382	33556
4.390	33554
4.400	33552
4.410	33555
4.420	33557
4.430	33554
4.440	33556
4.450	33556
4.460	33557
4.470	33554
4.480	33557
4.490	33557
4.500	33554
4.510	33558
4.520	33554
4.530	33554
4.540	33550
4.550	33555
4.560	33560
4.570	33555
4.580	33554
4.590	33557
4.600	33557
4.610	33554
4.620	33555
4.630	33554
4.640	33556
4.650	33555
4.660	33555
4.670	33553
4.680	33554
4.690	33550
4.700	33554
4.710	33553
4.720	33554
4.730	33554
4.740	33556
4.750	33555
4.760	33552
4.770	33553
4.780	33554
4.790	33557
4.800	33557
4.810	33557
4.820	33556
4.830	33554
4.840	33553
4.850	33556
4.860	33555
4.870	33555
4.880	33555
4.890	33558
4.900	33555
4.910	33555
4.920	33555
4.930	33558
4.940	33553
4.950	33557
4.960	33555
4.970	33552
4.980	33555
4.990	33555
5.000	33557
5.010	33555
5.020	33556
5.030	33556
5.040	33557
5.050	33557
5.060	33553
5.070	33554
5.080	33557
5.090	33554
5.100	33554
5.110	33555
5.120	33554
5.130	33555
5.140	33558
5.150	33556
5.160	33555
5.170	33555
5.180	33552
5.190	33558
5.200	33554
5.210	33554
5.220	33554
5.230	33553
5.240	33553
5.250	33555
5.260	33553
5.270	33553
5.280	33558
5.290	33555
5.300	33557
5.310	33553
5.320	33552
5.330	33552
5.340	33556
5.350	33554
5.360	33556
5.370	33551
5.380	33554
5.390	33553
5.400	33550
5.410	33556
5.420	33555
5.430	33558
5.440	33556
5.450	33551
5.460	33552
5.470	33553
5.480	33552
5.490	33555
5.500	33552
5.510	33553
5.520	33556
5.530	33553
5.540	33553
5.550	33555
5.560	33555
5.570	33558
5.580	33552
5.590	33554
5.601	33558
5.610	33553
5.621	33555
5.630	33555
5.640	33556
5.650	33556
5.660	33559
5.670	33558
5.680	33553
5.690	33553
5.700	33554
5.710	33555
5.720	33553
5.730	33552
5.740	33558
5.750	33555
5.760	33556
5.770	33551
5.780	33548
5.790	33554
5.800	33557
5.810	33554
5.820	33556
5.830	33555
5.840	33549
5.850	33554
5.860	33556
5.870	33558
5.880	33553
5.890	33550
5.900	33553
5.910	33553
5.920	33555
5.930	33560
5.940	33553
5.950	33552
5.960	33551
5.970	33550
5.980	33553
5.990	33552
6.000	33552
6.010	33553
6.020	33555
6.030	33555
6.040	33556
6.050	33557
6.060	33557
6.070	33554
6.080	33553
6.090	33556
6.100	33552
6.110	33560
6.120	33551
6.130	33551
6.140	33555
6.150	33557
6.160	33556
6.170	33553
6.180	33555
6.190	33554
6.200	33552
6.210	33550
6.220	33555
6.230	33555
6.240	33553
6.250	33551
6.260	33552
6.270	33553
6.280	33555
6.290	33551
6.300	33555
6.310	33551
6.320	33551
6.330	33555
6.340	33554
6.350	33553
6.360	33551
6.370	33551
6.380	33554
6.390	33555
6.400	33551
6.410	33554
6.420	33556
6.430	33554
6.440	33555
6.450	33551
6.460	33553
6.470	33551
6.480	33554
6.490	33552
6.500	33555
6.510	33554
6.520	33557
6.530	33553
6.540	33556
6.550	33554
6.560	33553
6.570	33553
6.580	33552
6.590	33552
6.600	33552
6.610	33558
6.620	33555
6.630	33555
6.640	33556
6.650	33554
6.660	33556
6.670	33552
6.680	33554
6.690	33553
6.700	33555
6.710	33555
6.720	33554
6.730	33553
6.740	33556
6.750	33554
6.760	33558
6.770	33554
6.780	33552
6.790	33556
6.800	33552
6.810	33550
6.820	33554
6.830	33553
6.840	33555
6.850	33555
6.860	33555
6.870	33551
6.880	33555
6.890	33558
6.900	33551
6.910	33552
6.920	33553
6.930	33554
6.940	33557
6.950	33558
6.960	33555
6.970	33556
6.980	33553
6.990	33556
7.000	33554
7.010	33550
7.020	33557
7.030	33557
7.040	33553
7.050	33555
7.060	33552
7.070	33553
7.080	33553
7.090	33555
7.100	33553
7.110	33556
7.120	33553
7.130	33551
7.140	33552
7.150	33554
7.160	33556
7.170	33552
7.180	33550
7.190	33559
7.200	33554
7.210	33554
7.220	33556
7.230	33552
7.240	33557
7.250	33559
7.260	33553
7.270	33554
7.280	33553
7.290	33559
7.300	33554
7.310	33556
7.320	33549
7.330	33553
7.340	33555
7.350	33554
7.360	33552
7.370	33551
7.380	33553
7.390	33552
7.400	33555
7.410	33553
7.420	33551
7.430	33557
7.440	33556
7.450	33558
7.460	33554
7.470	33559
7.480	33557
7.490	33555
7.500	33553
7.510	33555
7.520	33556
7.530	33552
7.540	33552
7.550	33559
7.560	33552
7.570	33553
7.580	33555
7.590	33552
7.600	33556
7.610	33556
7.620	33555
7.630	33553
7.640	33555
7.650	33559
7.660	33560
7.670	33552
7.680	33554
7.690	33556
7.700	33555
7.710	33556
7.720	33557
7.730	33554
7.740	33558
7.750	33556
7.760	33553
7.770	33559
7.780	33556
7.790	33552
7.800	33558
7.814	33555
7.820	33558
7.830	33554
7.840	33557
7.851	33559
7.860	33557
7.870	33558
7.880	33552
7.890	33560
7.900	33556
7.910	33556
7.920	33553
7.930	33545
7.940	33570
7.950	33529
7.960	33559
7.970	33563
7.980	33553
7.990	33564
8.000	33570
8.010	33567
8.020	33563
8.030	33552
8.040	33547
8.050	33549
8.060	33543
8.070	33554
8.080	33553
8.090	33540
8.100	33565
8.111	33561
8.120	33557
8.130	33565
8.140	33562
8.152	33554
8.160	33563
8.170	33555
8.180	33547
8.190	33553
8.200	33550
8.210	33548
8.220	33551
8.230	33553
8.240	33553
8.250	33558
8.260	33558
8.270	33556
8.280	33560
8.290	33555
8.300	33553
8.310	33553
8.321	33553
8.330	33554
8.340	33556
8.350	33554
8.360	33557
8.370	33552
8.380	33553
8.390	33557
8.400	33551
8.410	33555
8.420	33559
8.430	33556
8.440	33559
8.450	33553
8.460	33553
8.470	33553
8.480	33552
8.490	33552
8.500	33555
8.510	33552
8.520	33558
8.530	33554
8.540	33555
8.550	33553
8.560	33557
8.570	33550
8.580	33555
8.590	33558
8.602	33555
8.616	33556
8.620	33553
8.630	33553
8.640	33561
8.650	33552
8.660	33555
8.670	33554
8.680	33551
8.690	33555
8.700	33555
8.710	33553
8.720	33557
8.730	33557
8.740	33557
8.750	33558
8.760	33558
8.770	33557
8.780	33553
8.790	33555
8.800	33554
8.810	33554
8.820	33557
8.830	33552
8.840	33553
8.850	33548
8.860	33550
8.870	33553
8.880	33551
8.890	33555
8.900	33552
8.910	33551
8.920	33555
8.930	33551
8.940	33555
8.950	33550
8.960	33550
8.970	33555
8.980	33555
8.990	33551
9.000	33556
9.010	33553
9.020	33554
9.030	33557
9.040	33559
9.050	33556
9.060	33558
9.070	33555
9.080	33555
9.090	33553
9.100	33552
9.110	33553
9.120	33551
9.130	33554
9.140	33554
9.150	33555
9.160	33555
9.170	33556
9.180	33555
9.190	33557
9.200	33551
9.210	33556
9.220	33557
9.230	33551
9.240	33553
9.250	33551
9.260	33554
9.270	33553
9.280	33556
9.290	33554
9.300	33554
9.310	33554
9.320	33554
9.330	33555
9.340	33554
9.350	33554
9.360	33551
9.370	33555
9.380	33557
9.390	33555
9.400	33552
9.410	33555
9.420	33549
9.430	33553
9.440	33554
9.450	33556
9.460	33557
9.470	33557
9.480	33553
9.490	33551
9.500	33549
9.510	33551
9.520	33553
9.530	33555
9.540	33554
9.550	33553
9.560	33550
9.570	33551
9.580	33553
9.590	33557
9.600	33556
9.610	33555
9.620	33554
9.630	33553
9.640	33555
9.650	33552
9.660	33552
9.670	33555
9.680	33554
9.690	33555
9.700	33550
9.710	33553
9.720	33553
9.730	33554
9.740	33555
9.750	33559
9.760	33555
9.770	33557
9.780	33555
9.790	33552
9.800	33555
9.810	33556
9.820	33556
9.830	33554
9.840	33555
9.850	33554
9.860	33555
9.870	33552
9.880	33550
9.890	33553
9.900	33556
9.910	33553
9.920	33553
9.930	33555
9.940	33557
9.950	33553
9.960	33558
9.970	33555
9.980	33554
9.990	33555
10.000	33555
10.010	33556
10.020	33555
10.030	33555
10.040	33556
10.050	33550
10.060	33556
10.070	33554
10.080	33557
10.090	33555
10.100	33556
10.110	33553
10.120	33553
10.130	33551
10.140	33550
10.151	33551
10.160	33554
10.170	33556
10.180	33554
10.190	33552
10.200	33556
10.210	33558
10.220	33555
10.230	33554
10.240	33555
10.250	33557
10.260	33558
10.270	33554
10.280	33553
10.290	33548
10.300	33554
10.310	33553
10.320	33554
10.330	33556
10.340	33556
10.350	33548
10.360	33550
10.370	33554
10.380	33554
10.390	33554
10.400	33555
10.410	33557
10.420	33554
10.430	33551
10.440	33551
10.450	33553
10.460	33553
10.470	33555
10.480	33554
10.490	33554
10.500	33552
10.510	33555
10.520	33554
10.530	33552
10.540	33552
10.550	33555
10.560	33554
10.570	33553
10.580	33557
10.590	33554
10.606	33553
10.619	33553
10.623	33558
10.630	33555
10.640	33555
10.650	33550
10.669	33554
10.672	33555
10.680	33553
10.690	33553
10.700	33558
10.710	33554
10.720	33552
10.730	33558
10.740	33556
10.750	33555
10.760	33548
10.770	33552
10.780	33552
10.790	33555
10.800	33554
10.810	33554
10.820	33553
10.830	33556
10.840	33553
10.850	33554
10.860	33553
10.870	33553
10.880	33551
10.890	33549
10.900	33555
10.910	33550
10.920	33555
10.930	33555
10.940	33556
10.950	33550
10.960	33553
10.970	33548
10.980	33552
10.990	33552
11.000	33549
11.010	33554
11.020	33552
11.030	33555
11.040	33554
11.050	33555
11.060	33553
11.070	33552
11.080	33548
11.090	33550
11.100	33554
11.110	33555
11.120	33556
11.130	33556
11.140	33553
11.150	33552
11.160	33555
11.170	33553
11.180	33551
11.190	33550
11.200	33555
11.210	33551
11.220	33553
11.230	33553
11.241	33554
11.250	33557
11.260	33553
11.270	33551
11.280	33554
11.290	33555
11.300	33553
11.310	33558
11.320	33551
11.330	33554
11.340	33553
11.350	33550
11.360	33554
11.370	33557
11.380	33552
11.390	33555
11.400	33552
11.410	33553
11.420	33555
11.430	33553
11.440	33556
11.450	33554
11.460	33557
11.470	33554
11.480	33554
11.490	33551
11.500	33549
11.510	33553
11.520	33553
11.530	33554
11.540	33558
11.550	33554
11.560	33554
11.570	33551
11.580	33553
11.590	33555
11.600	33551
11.610	33552
11.620	33558
11.633	33554
11.640	33555
11.650	33556
11.660	33556
11.670	33553
11.680	33553
11.690	33552
11.700	33556
11.710	33555
11.720	33552
11.730	33551
11.740	33556
11.750	33553
11.760	33551
11.774	33550
11.780	33553
11.790	33552
11.800	33550
11.810	33554
11.820	33554
11.830	33551
11.840	33552
11.850	33550
11.860	33555
11.870	33551
11.880	33550
11.890	33551
11.900	33549
11.910	33553
11.920	33552
11.930	33555
11.940	33549
11.950	33551
11.960	33556
11.970	33556
11.980	33553
11.990	33557
12.000	33551
12.010	33554
12.020	33554
12.030	33554
12.040	33553
12.050	33546
12.060	33558
12.070	33554
12.080	33551
12.090	33551
12.100	33558
12.110	33556
12.120	33556
12.130	33550
12.140	33553
12.152	33556
12.160	33554
12.170	33558
12.180	33555
12.190	33552
12.200	33555
12.210	33559
12.220	33555
12.230	33558
12.240	33555
12.250	33552
12.260	33550
12.270	33555
12.280	33552
12.290	33555
12.300	33556
12.310	33558
12.320	33555
12.330	33558
12.340	33555
12.350	33554
12.360	33555
12.370	33551
12.380	33550
12.390	33552
12.400	33554
12.410	33548
12.420	33551
12.430	33557
12.440	33553
12.450	33555
12.460	33550
12.470	33554
12.480	33549
12.490	33552
12.500	33550
12.510	33554
12.520	33552
12.530	33555
12.540	33553
12.550	33555
12.560	33554
12.570	33552
12.580	33554
12.590	33556
12.600	33552
12.619	33555
12.626	33555
12.631	33551
12.640	33552
12.650	33549
12.660	33553
12.670	33554
12.680	33556
12.690	33555
12.700	33552
12.710	33556
12.720	33555
12.731	33552
12.740	33553
12.750	33557
12.760	33556
12.770	33556
12.780	33555
12.790	33557
12.800	33558
12.810	33550
12.820	33555
12.830	33556
12.840	33554
12.850	33553
12.860	33556
12.870	33556
12.880	33554
12.890	33556
12.900	33552
12.910	33551
12.920	33555
12.930	33555
12.940	33553
12.950	33551
12.960	33555
12.970	33553
12.980	33553
12.990	33552
13.000	33552
13.010	33552
13.020	33552
13.030	33553
13.040	33550
13.050	33550
13.060	33554
13.070	33553
13.080	33556
13.090	33550
13.100	33557
13.110	33556
13.126	33553
13.131	33550
13.143	33552
13.150	33554
13.160	33556
13.170	33556
13.180	33558
13.190	33559
13.200	33555
13.210	33552
13.220	33555
13.230	33553
13.240	33552
13.250	33555
13.260	33555
13.270	33553
13.280	33552
13.290	33556
13.300	33557
13.310	33552
13.320	33552
13.330	33550
13.340	33551
13.350	33553
13.360	33553
13.370	33549
13.380	33551
13.390	33553
13.400	33550
13.410	33552
13.420	33554
13.430	33550
13.440	33550
13.450	33554
13.460	33552
13.470	33559
13.480	33556
13.490	33553
13.500	33556
13.510	33553
13.520	33554
13.530	33555
13.540	33549
13.550	33550
13.560	33553
13.570	33548
13.580	33556
13.590	33554
13.600	33553
13.610	33554
13.622	33553
13.630	33552
13.640	33551
13.650	33551
13.660	33554
13.670	33557
13.680	33551
13.690	33552
13.700	33556
13.710	33555
13.720	33550
13.730	33553
13.740	33549
13.750	33552
13.760	33554
13.770	33554
13.780	33550
13.790	33550
13.800	33554
13.810	33553
13.820	33555
13.830	33554
13.840	33553
13.850	33553
13.860	33554
13.870	33555
13.880	33549
13.890	33548
13.900	33549
13.910	33551
13.920	33556
13.930	33554
13.940	33556
13.950	33552
13.960	33555
13.970	33551
13.980	33552
13.990	33553
14.000	33555
14.010	33553
14.020	33555
14.030	33554
14.040	33548
14.050	33553
14.060	33553
14.070	33549
14.080	33558
14.090	33551
14.100	33552
14.110	33549
14.120	33553
14.130	33554
14.140	33552
14.150	33557
14.160	33552
14.170	33554
14.180	33551
14.190	33552
14.200	33554
14.210	33553
14.220	33546
14.230	33555
14.240	33555
14.250	33554
14.260	33550
14.270	33548
14.280	33554
14.290	33550
14.300	33553
14.310	33555
14.320	33556
14.330	33553
14.340	33555
14.350	33552
14.360	33548
14.370	33550
14.380	33551
14.390	33551
14.400	33551
14.410	33554
14.420	33551
14.430	33551
14.440	33552
14.450	33549
14.460	33552
14.470	33553
14.480	33552
14.490	33549
14.500	33555
14.510	33550
14.520	33551
14.530	33555
14.540	33554
14.550	33559
14.560	33557
14.570	33553
14.580	33554
14.590	33549
14.600	33553
14.610	33558
14.620	33551
14.630	33555
14.640	33549
14.655	33551
14.660	33553
14.670	33555
14.680	33553
14.690	33552
14.700	33555
14.710	33556
14.720	33556
14.730	33557
14.740	33553
14.750	33555
14.760	33548
14.770	33550
14.780	33554
14.790	33552
14.800	33557
14.810	33551
14.820	33556
14.830	33555
14.840	33555
14.850	33554
14.860	33554
14.870	33552
14.880	33553
14.890	33553
14.900	33557
14.910	33555
14.920	33553
14.930	33552
14.940	33553
14.950	33551
14.960	33553
14.970	33551
14.980	33550
14.990	33551
15.000	33556
15.010	33554
15.020	33556
15.030	33556
15.041	33554
15.050	33554
15.060	33550
15.070	33551
15.080	33551
15.090	33552
15.100	33553
15.110	33555
15.120	33556
15.130	33555
15.140	33558
15.150	33556
15.160	33556
15.170	33554
15.180	33552
15.190	33553
15.200	33548
15.210	33549
15.220	33553
15.230	33549
15.241	33553
15.250	33551
15.260	33548
15.270	33553
15.280	33556
15.290	33558
