# Oscilloscope Data

# Seconds	force_sensor_R.filtered_adc
19.959	32870
19.969	32870
19.981	32873
19.989	32873
19.999	32871
20.009	32872
20.019	32871
20.030	32871
20.039	32872
20.049	32872
20.059	32869
20.069	32872
20.080	32873
20.089	32871
20.099	32872
20.109	32872
20.119	32871
20.129	32872
20.139	32872
20.149	32873
20.159	32871
20.169	32871
20.180	32871
20.189	32872
20.199	32874
20.209	32872
20.219	32870
20.230	32871
20.240	32872
20.249	32869
20.259	32872
20.269	32872
20.279	32872
20.289	32873
20.299	32871
20.309	32872
20.319	32871
20.329	32871
20.339	32868
20.349	32872
20.359	32871
20.369	32871
20.379	32872
20.389	32872
20.399	32870
20.409	32871
20.419	32872
20.429	32871
20.439	32870
20.449	32871
20.459	32871
20.469	32871
20.481	32871
20.489	32870
20.499	32871
20.509	32872
20.519	32871
20.529	32871
20.539	32871
20.549	32869
20.559	32871
20.569	32871
20.579	32871
20.589	32871
20.599	32871
20.609	32872
20.619	32873
20.630	32872
20.639	32871
20.649	32870
20.659	32869
20.669	32870
20.679	32870
20.689	32872
20.699	32872
20.709	32871
20.719	32871
20.729	32872
20.739	32872
20.749	32871
20.759	32870
20.769	32872
20.780	32871
20.789	32872
20.799	32873
20.809	32871
20.819	32871
20.830	32869
20.839	32870
20.849	32873
20.859	32870
20.869	32870
20.881	32872
20.889	32872
20.899	32873
20.909	32873
20.919	32875
20.929	32872
20.939	32873
20.949	32871
20.959	32870
20.969	32871
20.979	32871
20.989	32873
20.999	32871
21.009	32871
21.019	32869
21.030	32870
21.039	32871
21.049	32869
21.059	32873
21.069	32872
21.079	32871
21.089	32872
21.099	32872
21.109	32871
21.119	32871
21.129	32870
21.139	32872
21.149	32873
21.159	32871
21.169	32871
21.180	32872
21.189	32873
21.199	32872
21.209	32869
21.219	32873
21.230	32872
21.239	32871
21.249	32869
21.259	32872
21.269	32873
21.279	32872
21.289	32871
21.299	32874
21.309	32875
21.319	32872
21.329	32871
21.339	32873
21.349	32873
21.359	32872
21.369	32870
21.379	32875
21.389	32870
21.399	32870
21.409	32872
21.419	32871
21.429	32872
21.439	32868
21.449	32871
21.459	32873
21.469	32873
21.479	32872
21.489	32871
21.499	32872
21.509	32874
21.519	32870
21.529	32872
21.539	32872
21.549	32871
21.559	32870
21.569	32872
21.579	32869
21.589	32872
21.599	32873
21.609	32870
21.619	32873
21.629	32872
21.639	32872
21.649	32873
21.659	32872
21.669	32873
21.679	32872
21.689	32872
21.699	32872
21.709	32872
21.719	32872
21.729	32874
21.739	32874
21.749	32870
21.759	32871
21.769	32872
21.781	32870
21.789	32870
21.799	32871
21.809	32872
21.819	32873
21.829	32874
21.839	32874
21.849	32870
21.859	32870
21.869	32871
21.880	32869
21.889	32872
21.899	32872
21.909	32870
21.919	32873
21.929	32870
21.939	32872
21.949	32872
21.959	32872
21.969	32871
21.979	32871
21.989	32874
21.999	32874
22.009	32871
22.019	32871
22.030	32871
22.039	32872
22.049	32868
22.059	32872
22.069	32874
22.079	32872
22.089	32873
22.099	32870
22.109	32873
22.119	32872
22.129	32872
22.139	32870
22.149	32872
22.159	32870
22.169	32875
22.180	32871
22.189	32872
22.199	32875
22.209	32872
22.219	32873
22.229	32873
22.239	32873
22.249	32872
22.259	32872
22.269	32871
22.280	32872
22.289	32871
22.299	32871
22.309	32872
22.319	32874
22.329	32871
22.339	32871
22.349	32869
22.359	32870
22.369	32873
22.379	32868
22.389	32869
22.399	32872
22.409	32872
22.419	32872
22.429	32872
22.439	32870
22.449	32870
22.459	32873
22.469	32872
22.479	32872
22.489	32873
22.499	32871
22.509	32871
22.519	32873
22.529	32871
22.539	32871
22.549	32873
22.559	32873
22.569	32873
22.579	32869
22.589	32871
22.599	32872
22.609	32872
22.619	32874
22.629	32872
22.639	32873
22.649	32872
22.659	32870
22.669	32872
22.679	32872
22.689	32871
22.699	32871
22.709	32871
22.719	32869
22.729	32871
22.739	32873
22.749	32872
22.759	32870
22.769	32872
22.779	32871
22.789	32871
22.799	32871
22.809	32872
22.819	32872
22.829	32872
22.839	32872
22.849	32872
22.859	32872
22.869	32872
22.882	32872
22.889	32871
22.899	32872
22.909	32870
22.919	32872
22.929	32871
22.939	32873
22.949	32872
22.959	32873
22.969	32872
22.980	32872
22.989	32869
22.999	32872
23.009	32875
23.019	32872
23.029	32873
23.039	32871
23.049	32874
23.059	32872
23.069	32869
23.079	32870
23.089	32870
23.099	32872
23.113	32872
23.119	32871
23.132	32870
23.139	32871
23.149	32872
23.159	32871
23.169	32873
23.179	32870
23.196	32872
23.205	32873
23.210	32871
23.219	32872
23.229	32872
23.239	32869
23.249	32871
23.259	32873
23.269	32871
23.280	32871
23.290	32873
23.308	32873
23.314	32871
23.319	32872
23.330	32872
23.339	32872
23.349	32872
23.359	32872
23.369	32871
23.380	32872
23.389	32872
23.399	32871
23.409	32870
23.419	32870
23.430	32871
23.439	32872
23.449	32871
23.459	32871
23.469	32872
23.479	32871
23.489	32874
23.499	32871
23.509	32871
23.519	32872
23.529	32873
23.539	32870
23.549	32867
23.559	32871
23.569	32872
23.580	32871
23.589	32872
23.599	32873
23.609	32873
23.619	32872
23.629	32872
23.639	32869
23.649	32872
23.659	32872
23.669	32870
23.679	32872
23.689	32872
23.699	32870
23.709	32871
23.719	32872
23.729	32871
23.739	32867
23.749	32870
23.759	32874
23.769	32871
23.779	32872
23.789	32873
23.799	32874
23.809	32874
23.819	32873
23.829	32871
23.839	32872
23.849	32873
23.859	32872
23.869	32873
23.879	32870
23.889	32874
23.899	32872
23.909	32873
23.919	32871
23.930	32870
23.939	32869
23.949	32869
23.959	32872
23.969	32871
23.979	32872
23.989	32870
23.999	32872
24.009	32869
24.019	32871
24.030	32872
24.039	32871
24.049	32873
24.059	32872
24.069	32873
24.081	32871
24.089	32871
24.099	32872
24.109	32872
24.119	32871
24.129	32872
24.139	32869
24.149	32872
24.159	32870
24.169	32871
24.179	32870
24.189	32871
24.199	32871
24.209	32872
24.219	32872
24.229	32872
24.239	32874
24.249	32872
24.259	32871
24.269	32870
24.279	32871
24.289	32874
24.299	32872
24.309	32872
24.323	32870
24.334	32871
24.340	32870
24.349	32872
24.359	32870
24.369	32870
24.380	32873
24.389	32870
24.399	32873
24.409	32870
24.419	32869
24.429	32870
24.439	32871
24.452	32871
24.459	32871
24.470	32873
24.480	32867
24.489	32870
24.499	32874
24.509	32874
24.519	32871
24.530	32872
24.539	32872
24.549	32873
24.559	32878
24.569	32871
24.581	32870
24.590	32869
24.599	32873
24.609	32873
24.619	32869
24.630	32871
24.639	32869
24.649	32872
24.659	32870
24.672	32872
24.679	32872
24.689	32869
24.699	32872
24.709	32871
24.719	32870
24.730	32870
24.739	32871
24.749	32871
24.759	32870
24.769	32870
24.779	32870
24.789	32874
24.799	32873
24.809	32872
24.819	32870
24.829	32872
24.846	32873
24.849	32872
24.859	32872
24.869	32874
24.880	32871
24.889	32873
24.899	32875
24.910	32870
24.919	32871
24.929	32869
24.939	32871
24.949	32873
24.959	32873
24.969	32870
24.979	32872
24.989	32872
24.999	32872
25.009	32871
25.019	32869
25.029	32870
25.039	32871
25.049	32872
25.059	32873
25.069	32873
25.080	32873
25.089	32872
25.099	32872
25.109	32873
25.119	32869
25.130	32872
25.139	32870
25.149	32870
25.159	32872
25.169	32872
25.179	32869
25.189	32869
25.199	32871
25.209	32868
25.219	32874
25.229	32870
25.239	32871
25.249	32873
25.259	32868
25.269	32870
25.279	32870
25.289	32870
25.299	32872
25.309	32872
25.320	32870
25.329	32870
25.343	32870
25.349	32872
25.359	32873
25.369	32869
25.379	32872
25.389	32870
25.399	32872
25.409	32872
25.419	32871
25.429	32869
25.439	32872
25.449	32873
25.459	32872
25.469	32872
25.479	32872
25.489	32871
25.499	32872
25.509	32872
25.519	32870
25.529	32870
25.539	32869
25.549	32872
25.559	32868
25.569	32872
25.579	32873
25.589	32874
25.599	32874
25.609	32871
25.619	32871
25.629	32869
25.639	32870
25.650	32873
25.659	32870
25.669	32871
25.680	32871
25.689	32870
25.699	32871
25.709	32869
25.719	32872
25.729	32872
25.739	32873
25.749	32874
25.759	32871
25.769	32869
25.779	32871
25.789	32871
25.799	32871
25.809	32871
25.819	32873
25.830	32871
25.839	32870
25.849	32869
25.859	32869
25.869	32871
25.879	32870
25.889	32868
25.899	32870
25.909	32871
25.919	32870
25.929	32871
25.939	32869
25.949	32870
25.959	32872
25.969	32870
25.980	32873
25.998	32870
26.002	32873
26.009	32873
26.019	32872
26.029	32871
26.039	32869
26.049	32870
26.059	32871
26.069	32871
26.080	32870
26.089	32869
26.099	32873
26.109	32874
26.119	32873
26.129	32872
26.139	32872
26.149	32871
26.159	32870
26.169	32872
26.179	32870
26.189	32870
26.199	32871
26.209	32870
26.219	32872
26.229	32871
26.239	32873
26.249	32870
26.259	32871
26.269	32872
26.279	32868
26.291	32870
26.299	32871
26.309	32873
26.319	32869
26.329	32871
26.339	32872
26.349	32871
26.359	32869
26.369	32873
26.379	32871
26.389	32871
26.399	32871
26.409	32871
26.419	32871
26.429	32870
26.439	32870
26.449	32871
26.459	32872
26.469	32871
26.480	32872
26.489	32874
26.499	32869
26.509	32872
26.520	32870
26.529	32870
26.539	32870
26.549	32867
26.559	32873
26.569	32872
26.579	32871
26.589	32869
26.599	32872
26.609	32874
26.619	32872
26.629	32872
26.639	32871
26.649	32873
26.659	32871
26.669	32872
26.679	32872
26.689	32870
26.699	32871
26.709	32871
26.719	32870
26.729	32870
26.739	32871
26.749	32871
26.759	32870
26.769	32870
26.780	32870
26.789	32870
26.799	32872
26.809	32873
26.819	32871
26.829	32872
26.839	32872
26.849	32869
26.859	32873
26.869	32872
26.879	32870
26.889	32870
26.899	32870
26.909	32871
26.919	32871
26.929	32869
26.939	32873
26.949	32873
26.959	32871
26.969	32869
26.985	32870
26.992	32871
26.999	32869
27.009	32871
27.022	32870
27.029	32870
27.039	32870
27.049	32871
27.059	32870
27.069	32871
27.079	32872
27.089	32871
27.099	32869
27.109	32872
27.119	32871
27.129	32870
27.139	32870
27.149	32870
27.159	32869
27.169	32870
27.181	32870
27.190	32869
27.199	32869
27.209	32873
27.219	32871
27.229	32871
27.239	32869
27.249	32871
27.259	32871
27.269	32872
27.279	32872
27.289	32869
27.299	32870
27.309	32868
27.319	32873
27.330	32870
27.339	32873
27.349	32872
27.359	32870
27.369	32870
27.379	32869
27.389	32870
27.399	32871
27.409	32870
27.419	32870
27.429	32870
27.439	32871
27.449	32871
27.459	32869
27.469	32869
27.479	32871
27.489	32872
27.499	32871
27.509	32872
27.519	32872
27.529	32872
27.539	32869
27.549	32873
27.559	32871
27.569	32870
27.579	32871
27.589	32871
27.599	32870
27.609	32872
27.619	32871
27.629	32871
27.639	32871
27.649	32870
27.659	32871
27.669	32871
27.680	32871
27.689	32870
27.699	32868
27.709	32870
27.722	32871
27.729	32870
27.739	32872
27.749	32870
27.759	32870
27.769	32870
27.779	32871
27.789	32872
27.799	32871
27.809	32872
27.821	32869
27.829	32872
27.841	32870
27.849	32869
27.859	32868
27.869	32871
27.880	32868
27.889	32871
27.899	32868
27.910	32870
27.919	32871
27.929	32872
27.939	32871
27.949	32871
27.959	32871
27.969	32870
27.979	32873
27.989	32871
27.999	32869
28.009	32870
28.019	32871
28.029	32870
28.039	32869
28.049	32871
28.059	32870
28.069	32870
28.079	32871
28.089	32869
28.099	32870
28.109	32869
28.119	32872
28.129	32869
28.139	32870
28.149	32868
28.159	32872
28.169	32869
28.179	32868
28.189	32867
28.199	32870
28.209	32871
28.219	32869
28.229	32872
28.239	32869
28.249	32872
28.259	32868
28.269	32872
28.280	32868
28.289	32869
28.299	32871
28.309	32869
28.319	32871
28.329	32873
28.339	32869
28.349	32871
28.359	32872
28.371	32871
28.379	32873
28.389	32872
28.399	32872
28.409	32870
28.419	32867
28.434	32870
28.439	32871
28.449	32872
28.459	32871
28.469	32873
28.479	32870
28.489	32873
28.499	32873
28.510	32873
28.519	32871
28.529	32872
28.539	32869
28.549	32871
28.559	32872
28.569	32872
28.579	32867
28.589	32871
28.599	32872
28.609	32872
28.619	32871
28.629	32874
28.639	32872
28.649	32871
28.659	32869
28.669	32871
28.680	32870
28.689	32873
28.699	32871
28.709	32869
28.719	32869
28.729	32871
28.739	32871
28.749	32869
28.760	32870
28.769	32872
28.780	32870
28.789	32870
28.799	32872
28.809	32871
28.819	32872
28.829	32869
28.839	32870
28.849	32870
28.859	32868
28.869	32872
28.879	32871
28.889	32870
28.899	32869
28.909	32870
28.919	32869
28.929	32871
28.939	32871
28.949	32869
28.959	32872
28.970	32873
28.980	32870
28.989	32872
28.999	32869
29.009	32872
29.019	32871
29.029	32869
29.039	32870
29.049	32871
29.059	32872
29.069	32871
29.080	32871
29.089	32871
29.099	32870
29.109	32871
29.119	32871
29.130	32871
29.139	32871
29.149	32869
29.159	32870
29.169	32868
29.180	32871
29.189	32872
29.199	32871
29.209	32872
29.219	32872
29.229	32872
29.239	32872
29.249	32874
29.259	32873
29.269	32874
29.279	32871
29.289	32871
29.299	32873
29.309	32871
29.319	32868
29.329	32871
29.339	32872
29.349	32869
29.359	32872
29.369	32871
29.379	32871
29.389	32871
29.399	32871
29.409	32871
29.419	32870
29.430	32871
29.439	32870
29.449	32871
29.459	32867
29.469	32870
29.479	32870
29.489	32869
29.499	32870
29.509	32870
29.519	32870
29.529	32870
29.539	32871
29.549	32872
29.559	32872
29.569	32872
29.579	32872
29.589	32871
29.599	32871
29.609	32871
29.619	32869
29.630	32870
29.639	32870
29.649	32872
29.659	32872
29.669	32870
29.680	32869
29.690	32868
29.699	32869
29.709	32870
29.719	32870
29.729	32870
29.739	32872
29.749	32867
29.759	32871
29.769	32872
29.780	32870
29.789	32869
29.799	32873
29.809	32870
29.819	32870
29.830	32869
29.839	32871
29.850	32872
29.859	32870
29.869	32870
29.880	32872
29.889	32871
29.899	32869
29.909	32869
29.919	32871
29.929	32870
29.939	32869
29.949	32871
29.959	32868
29.969	32869
29.980	32871
29.989	32870
29.999	32870
30.009	32869
30.019	32870
30.029	32872
30.039	32869
30.049	32871
30.059	32872
30.069	32869
30.079	32871
30.089	32872
30.099	32868
30.109	32869
30.119	32868
30.129	32871
30.139	32869
30.149	32868
30.159	32871
30.169	32871
30.180	32870
30.189	32870
30.199	32867
30.209	32870
30.219	32871
30.229	32871
30.239	32869
30.249	32872
30.259	32870
30.269	32870
30.280	32872
30.289	32870
30.299	32871
30.309	32870
30.319	32871
30.329	32870
30.339	32871
30.349	32871
30.359	32870
30.369	32871
30.380	32870
30.389	32872
30.399	32871
30.409	32872
30.419	32871
30.429	32871
30.439	32871
30.449	32868
30.459	32870
30.469	32871
30.479	32871
30.489	32870
30.499	32871
30.509	32869
30.519	32871
30.529	32867
30.539	32870
30.549	32870
30.559	32871
30.569	32868
30.579	32869
30.589	32869
30.599	32869
30.609	32869
30.619	32869
30.629	32870
30.639	32870
30.649	32869
30.659	32873
30.669	32870
30.679	32869
30.689	32871
30.699	32871
30.709	32870
30.719	32872
30.729	32867
30.739	32870
30.749	32869
30.759	32868
30.769	32871
30.779	32870
30.789	32871
30.799	32870
30.809	32871
30.819	32869
30.829	32869
30.839	32868
30.849	32871
30.859	32871
30.869	32870
30.880	32872
30.889	32869
30.899	32871
30.909	32871
30.919	32873
30.929	32872
30.939	32871
30.949	32870
30.959	32870
30.969	32870
30.979	32872
30.993	32870
30.999	32870
31.009	32871
31.019	32870
31.029	32869
31.039	32873
31.049	32872
31.059	32870
31.069	32871
31.079	32869
31.089	32873
31.099	32871
31.109	32869
31.119	32871
31.129	32870
31.139	32871
31.149	32869
31.159	32871
31.169	32871
31.179	32871
31.189	32871
31.199	32871
31.209	32870
31.219	32870
31.229	32871
31.239	32869
31.249	32871
31.259	32871
31.269	32872
31.279	32872
31.289	32869
31.299	32870
31.309	32869
31.320	32871
31.329	32870
31.339	32871
31.349	32872
31.359	32872
31.373	32873
31.382	32872
31.391	32871
31.399	32869
31.409	32871
31.419	32871
31.429	32872
31.439	32869
31.449	32871
31.459	32871
31.469	32871
31.480	32869
31.489	32871
31.500	32872
31.509	32872
31.519	32871
31.529	32873
31.539	32871
31.549	32873
31.559	32869
31.569	32871
31.580	32873
31.589	32869
31.599	32869
31.609	32870
31.619	32870
31.629	32870
31.639	32870
31.649	32872
31.659	32871
31.669	32871
31.679	32872
31.689	32869
31.699	32870
31.709	32871
31.719	32871
31.729	32872
31.739	32868
31.749	32872
31.759	32872
31.769	32871
31.779	32870
31.789	32873
31.799	32870
31.809	32869
31.819	32872
31.829	32872
31.839	32869
31.849	32872
31.859	32871
31.869	32871
31.880	32872
31.891	32870
31.899	32872
31.909	32869
31.919	32870
31.931	32872
31.939	32871
31.949	32871
31.959	32869
31.969	32871
31.980	32869
31.989	32871
31.999	32870
32.009	32868
32.019	32871
32.030	32870
32.039	32871
32.049	32870
32.059	32870
32.069	32868
32.079	32869
32.089	32871
32.099	32869
32.109	32870
32.119	32869
32.129	32871
32.139	32870
32.149	32873
32.159	32872
32.169	32873
32.180	32871
32.189	32871
32.199	32870
32.214	32871
32.221	32870
32.229	32868
32.239	32872
32.249	32874
32.259	32874
32.269	32870
32.279	32871
32.289	32869
32.299	32870
32.312	32871
32.324	32869
32.330	32872
32.339	32870
32.357	32870
32.360	32872
32.369	32872
32.380	32868
32.392	32869
32.399	32871
32.409	32869
32.419	32870
32.430	32871
32.439	32870
32.449	32869
32.459	32869
32.469	32870
32.480	32871
32.489	32872
32.499	32873
32.509	32871
32.519	32873
32.529	32870
32.539	32868
32.549	32871
32.559	32870
32.569	32872
32.579	32870
32.589	32870
32.599	32872
32.609	32870
32.619	32869
32.630	32870
32.641	32871
32.649	32871
32.659	32870
32.669	32870
32.680	32872
32.689	32872
32.699	32871
32.709	32872
32.719	32872
32.729	32870
32.739	32871
32.750	32871
32.759	32871
32.769	32868
32.779	32870
32.789	32872
32.799	32871
32.809	32873
32.819	32871
32.829	32871
32.839	32872
32.849	32870
32.859	32868
32.869	32868
32.880	32870
32.889	32867
32.899	32868
32.909	32872
32.919	32871
32.929	32870
32.939	32869
32.949	32873
32.959	32870
32.969	32869
32.980	32871
32.989	32871
32.999	32871
33.009	32871
33.019	32868
33.030	32873
33.039	32870
33.049	32870
33.059	32868
33.069	32870
33.079	32874
33.089	32870
33.099	32870
33.109	32871
33.119	32869
33.130	32870
33.139	32872
33.149	32871
33.159	32869
33.169	32868
33.180	32868
33.189	32871
33.199	32870
33.209	32872
33.219	32871
33.229	32871
33.243	32871
33.249	32868
33.259	32871
33.269	32871
33.279	32868
33.289	32868
33.299	32869
33.309	32873
33.319	32870
33.330	32872
33.339	32870
33.349	32870
33.359	32870
33.369	32870
33.380	32870
33.389	32872
33.399	32869
33.409	32871
33.419	32872
33.430	32871
33.439	32869
33.449	32871
33.459	32872
33.469	32870
33.480	32868
33.489	32867
33.499	32871
33.509	32871
33.519	32870
33.529	32871
33.539	32871
33.549	32870
33.559	32870
33.569	32868
33.580	32868
33.589	32869
33.599	32867
33.609	32869
33.619	32870
33.630	32871
33.639	32870
33.649	32870
33.659	32871
33.669	32870
33.679	32870
33.689	32872
33.699	32871
33.709	32868
33.719	32872
33.729	32869
33.739	32871
33.749	32872
33.759	32869
33.769	32871
33.779	32871
33.789	32871
33.799	32872
33.809	32871
33.819	32872
33.829	32870
33.839	32870
33.849	32872
33.859	32870
33.869	32869
33.879	32868
33.889	32871
33.899	32869
33.909	32869
33.919	32866
33.929	32872
33.939	32872
33.949	32870
33.959	32873
33.969	32872
33.979	32871
33.989	32870
33.999	32872
34.009	32870
34.019	32870
34.029	32872
34.039	32871
34.049	32869
34.059	32869
34.069	32869
34.079	32871
34.089	32869
34.099	32870
34.109	32868
34.119	32870
34.129	32868
34.139	32868
34.149	32869
34.168	32867
34.171	32868
34.179	32868
34.189	32870
34.199	32871
34.209	32871
34.219	32868
34.229	32871
34.239	32870
34.249	32868
34.259	32871
34.269	32871
34.280	32870
34.289	32872
34.299	32868
34.309	32869
34.319	32872
34.329	32871
34.339	32869
34.349	32869
34.359	32869
34.369	32869
34.379	32871
34.389	32869
34.399	32871
34.409	32869
34.419	32869
34.430	32868
34.439	32870
34.449	32870
34.459	32870
34.469	32869
34.480	32869
34.489	32870
34.499	32870
34.509	32870
34.519	32870
34.529	32868
34.539	32870
34.549	32869
34.561	32870
34.577	32870
34.582	32872
34.589	32870
34.599	32868
34.609	32869
34.619	32871
34.630	32870
34.639	32870
34.649	32868
34.659	32867
34.669	32870
34.679	32871
34.689	32867
34.699	32869
34.709	32870
34.719	32868
34.730	32870
34.739	32871
34.749	32871
34.759	32871
34.770	32870
34.779	32869
34.789	32869
34.799	32869
34.809	32871
34.819	32872
34.829	32871
34.839	32870
34.849	32873
34.859	32870
34.869	32870
34.879	32871
34.889	32868
34.899	32871
34.909	32870
34.919	32869
34.929	32869
34.939	32870
34.949	32868
34.959	32869
34.969	32870
34.980	32873
34.989	32868
34.999	32871
35.009	32871
35.019	32869
35.029	32870
35.039	32870
35.049	32869
35.059	32870
35.070	32871
35.079	32869
35.089	32870
35.099	32872
35.109	32869
35.119	32873
35.129	32869
35.139	32870
35.149	32870
35.159	32870
35.169	32868
35.180	32869
35.189	32869
35.199	32869
35.209	32872
35.219	32870
35.229	32872
35.239	32868
35.249	32873
35.259	32870
35.269	32868
35.280	32871
35.290	32868
35.299	32869
35.309	32868
35.319	32869
35.329	32869
35.339	32869
35.349	32869
35.359	32871
35.369	32871
35.379	32869
35.389	32869
35.399	32869
35.409	32869
35.419	32868
35.430	32870
35.439	32871
35.449	32870
35.459	32871
35.469	32869
35.479	32869
35.489	32870
35.499	32869
35.509	32872
35.519	32871
35.529	32870
35.539	32871
35.549	32871
35.559	32871
35.569	32870
35.579	32869
35.589	32867
35.599	32870
35.609	32869
35.619	32873
35.629	32871
35.639	32870
35.649	32870
35.659	32872
35.669	32870
35.680	32870
35.692	32869
35.719	32869
35.729	32869
35.739	32870
35.749	32872
35.759	32870
35.769	32873
35.779	32868
35.789	32872
35.799	32872
35.809	32871
35.819	32871
35.829	32867
35.839	32872
35.849	32870
35.859	32870
35.869	32869
35.880	32874
35.889	32875
35.899	32871
35.909	32870
35.919	32869
35.929	32870
35.939	32870
35.949	32870
35.959	32872
35.969	32870
35.979	32871
35.989	32872
36.001	32871
36.013	32870
36.019	32868
36.030	32868
36.039	32870
36.049	32872
36.059	32868
36.069	32868
36.079	32870
36.089	32869
36.100	32868
36.109	32871
36.119	32871
36.129	32870
36.139	32870
36.149	32869
36.159	32871
36.169	32871
36.182	32870
36.189	32868
36.199	32870
36.209	32868
36.219	32869
36.229	32870
36.239	32870
36.249	32870
36.259	32869
36.269	32869
36.281	32870
36.289	32870
36.299	32870
36.309	32869
36.319	32868
36.330	32870
36.339	32871
36.349	32870
36.359	32872
36.369	32870
36.379	32870
36.389	32870
36.399	32870
36.409	32870
36.420	32871
36.430	32869
36.439	32867
36.449	32872
36.459	32871
36.469	32869
36.480	32870
36.489	32870
36.501	32870
36.509	32869
36.519	32868
36.529	32871
36.539	32871
36.550	32871
36.559	32870
36.569	32869
36.581	32872
36.589	32871
36.599	32871
36.609	32872
36.619	32869
36.629	32870
36.639	32869
36.649	32869
36.659	32869
36.669	32870
36.679	32872
36.689	32870
36.699	32869
36.709	32869
36.719	32870
36.731	32871
36.739	32871
36.749	32869
36.760	32870
36.769	32870
36.779	32869
36.789	32872
36.799	32872
36.809	32872
36.819	32873
36.829	32869
36.839	32872
36.849	32869
36.859	32872
36.870	32871
36.879	32867
36.889	32870
36.899	32869
36.909	32868
36.919	32868
36.929	32870
36.939	32870
36.949	32871
36.959	32869
36.969	32869
36.979	32870
36.989	32869
36.999	32871
37.016	32870
37.019	32870
37.035	32869
37.039	32872
37.049	32870
37.059	32869
37.069	32870
37.079	32870
37.089	32871
37.099	32869
37.109	32870
37.119	32871
37.129	32868
37.139	32869
37.149	32870
37.159	32869
37.169	32869
37.179	32869
37.189	32869
37.199	32868
37.209	32869
37.219	32868
37.230	32869
37.239	32869
37.249	32870
37.259	32870
37.269	32868
37.280	32871
37.289	32871
37.299	32874
37.309	32869
37.319	32871
37.329	32870
37.339	32869
37.349	32869
37.359	32870
37.370	32870
37.379	32870
37.389	32870
37.399	32870
37.409	32869
37.419	32870
37.430	32869
37.439	32870
37.449	32870
37.459	32869
37.469	32868
37.479	32870
37.489	32868
37.499	32868
37.509	32869
37.519	32869
37.529	32870
37.539	32870
37.549	32870
37.564	32872
37.571	32871
37.580	32872
37.589	32873
37.599	32870
37.609	32870
37.619	32869
37.629	32871
37.639	32872
37.649	32870
37.659	32870
37.669	32869
37.679	32869
37.689	32867
37.699	32869
37.709	32866
37.719	32871
37.729	32871
37.739	32871
37.749	32869
37.759	32869
37.769	32871
37.779	32869
37.789	32868
37.799	32869
37.809	32873
37.819	32870
37.829	32869
37.839	32869
37.849	32868
37.859	32869
37.869	32868
37.880	32866
37.889	32869
37.899	32869
37.909	32870
37.919	32870
37.929	32870
37.939	32869
37.949	32872
37.959	32871
37.969	32870
37.979	32870
37.989	32870
37.999	32874
38.009	32870
38.019	32871
38.030	32869
38.039	32869
38.049	32866
38.059	32870
38.069	32870
38.079	32871
38.089	32868
38.099	32868
38.109	32868
38.119	32869
38.129	32869
38.139	32869
38.150	32873
38.159	32870
38.169	32870
38.181	32870
38.189	32871
38.199	32870
38.209	32868
38.219	32870
38.230	32869
38.239	32872
38.249	32871
38.259	32871
38.269	32872
38.281	32870
38.289	32872
38.299	32870
38.309	32874
38.319	32868
38.329	32873
38.342	32871
38.349	32871
38.359	32871
38.369	32868
38.380	32869
38.389	32869
38.399	32870
38.409	32868
38.419	32871
38.430	32871
38.439	32869
38.449	32869
38.459	32871
38.469	32870
38.480	32870
38.489	32868
38.499	32871
38.509	32870
38.519	32868
38.529	32872
38.539	32868
38.549	32869
38.559	32870
38.569	32874
38.580	32868
38.589	32870
38.599	32869
38.609	32872
38.619	32870
38.630	32869
38.639	32869
38.649	32871
38.659	32869
38.669	32870
38.679	32871
38.689	32871
38.699	32871
38.709	32870
38.719	32870
38.729	32872
38.739	32869
38.749	32872
38.759	32871
38.769	32870
38.779	32869
38.789	32868
38.799	32869
38.809	32869
38.819	32871
38.829	32870
38.839	32871
38.849	32871
38.859	32869
38.869	32870
38.880	32871
38.889	32869
38.899	32871
38.909	32872
38.919	32869
38.929	32868
38.939	32869
38.949	32869
38.959	32870
38.969	32870
38.979	32871
38.989	32869
38.999	32868
39.009	32870
39.019	32869
39.029	32868
39.039	32870
39.049	32874
39.059	32871
39.069	32873
39.079	32872
39.090	32867
39.099	32870
39.109	32869
39.119	32871
39.130	32871
39.139	32871
39.149	32870
39.159	32870
39.169	32868
39.179	32869
39.189	32871
39.199	32870
39.209	32871
39.219	32870
39.229	32870
39.239	32871
39.249	32869
39.259	32869
39.269	32869
39.280	32868
39.289	32870
39.299	32870
39.309	32870
39.319	32870
39.329	32870
39.339	32868
39.349	32868
39.359	32868
39.369	32870
39.379	32869
39.389	32871
39.399	32870
39.409	32870
39.419	32869
39.430	32867
39.439	32873
39.449	32871
39.459	32871
39.469	32870
39.479	32871
39.489	32870
39.499	32871
39.509	32869
39.519	32869
39.530	32871
39.539	32870
39.549	32871
39.559	32870
39.569	32868
39.580	32869
39.589	32868
39.599	32870
39.609	32869
39.619	32869
39.630	32869
39.639	32869
39.649	32871
39.659	32872
39.669	32871
39.679	32868
39.689	32869
39.699	32870
39.709	32870
39.719	32870
39.730	32869
39.739	32869
39.749	32869
39.759	32868
39.769	32868
39.779	32866
39.789	32867
39.799	32868
39.809	32871
39.819	32870
39.830	32869
39.839	32869
39.849	32872
39.859	32868
39.869	32867
39.881	32869
39.889	32870
39.899	32871
39.909	32869
39.919	32868
