# Oscilloscope Data

# Seconds	force_sensor_R.filtered_adc
20.259	33487
20.269	33489
20.279	33488
20.289	33486
20.299	33487
20.309	33486
20.319	33486
20.329	33488
20.339	33487
20.349	33488
20.359	33486
20.369	33486
20.379	33487
20.389	33484
20.399	33487
20.409	33487
20.419	33489
20.429	33488
20.439	33486
20.449	33486
20.459	33488
20.469	33486
20.479	33486
20.489	33486
20.499	33487
20.509	33488
20.519	33486
20.529	33487
20.539	33486
20.553	33486
20.559	33492
20.569	33488
20.579	33487
20.589	33485
20.599	33486
20.609	33488
20.619	33486
20.629	33486
20.639	33486
20.649	33487
20.659	33488
20.669	33488
20.679	33488
20.689	33486
20.700	33489
20.709	33488
20.720	33487
20.729	33488
20.739	33489
20.749	33488
20.759	33487
20.769	33487
20.779	33487
20.789	33487
20.799	33487
20.809	33487
20.819	33487
20.829	33487
20.839	33489
20.849	33487
20.859	33487
20.869	33487
20.879	33488
20.899	33489
20.901	33488
20.909	33492
20.919	33488
20.929	33485
20.939	33488
20.949	33484
20.962	33486
20.969	33486
20.979	33485
20.989	33487
20.999	33486
21.009	33487
21.019	33486
21.029	33488
21.039	33488
21.049	33486
21.059	33489
21.069	33491
21.079	33486
21.089	33487
21.099	33487
21.109	33487
21.119	33486
21.129	33487
21.139	33488
21.149	33487
21.159	33488
21.169	33487
21.179	33489
21.189	33486
21.200	33486
21.209	33488
21.219	33488
21.231	33491
21.239	33487
21.249	33486
21.259	33488
21.269	33489
21.279	33488
21.289	33485
21.300	33488
21.309	33486
21.319	33488
21.329	33485
21.339	33487
21.349	33489
21.359	33486
21.369	33487
21.379	33487
21.389	33487
21.399	33487
21.409	33488
21.419	33487
21.429	33487
21.439	33487
21.449	33489
21.459	33487
21.469	33486
21.479	33488
21.489	33486
21.499	33488
21.509	33487
21.519	33489
21.529	33489
21.539	33487
21.549	33485
21.559	33487
21.569	33488
21.579	33488
21.589	33488
21.599	33487
21.609	33489
21.619	33486
21.629	33487
21.639	33487
21.649	33489
21.659	33488
21.669	33488
21.679	33487
21.689	33484
21.699	33485
21.709	33491
21.719	33490
21.729	33489
21.739	33490
21.749	33488
21.759	33486
21.769	33488
21.779	33486
21.789	33488
21.799	33487
21.809	33488
21.819	33486
21.829	33491
21.839	33487
21.849	33487
21.859	33486
21.869	33488
21.879	33488
21.889	33488
21.899	33487
21.909	33488
21.919	33487
21.929	33486
21.939	33487
21.949	33489
21.959	33489
21.969	33488
21.979	33487
21.989	33487
21.999	33488
22.009	33487
22.019	33487
22.029	33486
22.039	33486
22.049	33486
22.059	33488
22.069	33487
22.079	33488
22.089	33489
22.099	33486
22.109	33487
22.119	33486
22.129	33487
22.139	33485
22.149	33490
22.159	33486
22.169	33486
22.179	33487
22.189	33488
22.199	33485
22.209	33486
22.219	33486
22.229	33485
22.239	33486
22.249	33486
22.259	33486
22.269	33489
22.279	33486
22.289	33487
22.299	33487
22.309	33487
22.319	33485
22.329	33485
22.339	33487
22.349	33486
22.359	33488
22.369	33489
22.379	33487
22.389	33489
22.408	33489
22.412	33487
22.419	33485
22.429	33486
22.439	33485
22.449	33487
22.459	33490
22.469	33486
22.479	33489
22.489	33487
22.499	33486
22.509	33487
22.519	33487
22.529	33486
22.539	33484
22.549	33487
22.559	33486
22.569	33487
22.579	33488
22.589	33485
22.599	33487
22.609	33486
22.619	33487
22.634	33488
22.639	33486
22.649	33486
22.659	33485
22.669	33487
22.679	33486
22.689	33486
22.699	33487
22.709	33487
22.719	33490
22.729	33490
22.739	33487
22.749	33488
22.759	33490
22.769	33488
22.779	33489
22.789	33488
22.799	33485
22.809	33488
22.819	33486
22.829	33490
22.839	33488
22.849	33488
22.859	33489
22.869	33488
22.879	33487
22.889	33487
22.899	33487
22.909	33488
22.919	33488
22.929	33486
22.939	33489
22.949	33486
22.959	33487
22.969	33487
22.979	33484
22.989	33486
22.999	33486
23.009	33487
23.019	33487
23.029	33487
23.039	33485
23.049	33489
23.059	33485
23.069	33488
23.079	33489
23.089	33486
23.099	33486
23.109	33485
23.119	33485
23.129	33490
23.139	33485
23.149	33489
23.159	33487
23.169	33489
23.179	33489
23.189	33487
23.199	33486
23.209	33489
23.219	33488
23.229	33488
23.239	33489
23.249	33487
23.259	33486
23.269	33488
23.279	33487
23.289	33486
23.299	33487
23.309	33488
23.319	33488
23.329	33487
23.339	33488
23.349	33486
23.359	33487
23.369	33487
23.379	33486
23.389	33485
23.400	33487
23.424	33490
23.433	33488
23.439	33489
23.449	33487
23.459	33486
23.469	33489
23.479	33487
23.489	33489
23.499	33490
23.509	33485
23.519	33485
23.529	33486
23.539	33485
23.549	33485
23.559	33489
23.572	33487
23.579	33486
23.589	33488
23.599	33486
23.609	33486
23.619	33489
23.629	33487
23.639	33485
23.649	33486
23.659	33489
23.669	33488
23.679	33485
23.689	33487
23.699	33488
23.709	33489
23.719	33487
23.729	33488
23.739	33487
23.749	33488
23.759	33487
23.769	33486
23.779	33489
23.789	33487
23.799	33488
23.809	33488
23.819	33488
23.829	33487
23.839	33489
23.849	33489
23.859	33490
23.869	33489
23.879	33485
23.889	33484
23.899	33486
23.909	33487
23.919	33486
23.929	33485
23.939	33488
23.949	33488
23.959	33487
23.969	33488
23.979	33489
23.989	33488
23.999	33490
24.009	33488
24.019	33485
24.029	33485
24.039	33485
24.049	33488
24.059	33489
24.069	33486
24.079	33487
24.089	33486
24.099	33485
24.109	33485
24.119	33487
24.129	33490
24.139	33487
24.149	33488
24.159	33487
24.169	33488
24.179	33486
24.189	33487
24.199	33487
24.211	33488
24.219	33486
24.229	33486
24.239	33490
24.249	33489
24.259	33487
24.269	33486
24.279	33489
24.289	33488
24.299	33487
24.309	33487
24.319	33489
24.329	33487
24.339	33487
24.349	33486
24.359	33487
24.369	33486
24.379	33487
24.389	33490
24.399	33488
24.409	33490
24.422	33485
24.432	33486
24.439	33485
24.454	33484
24.460	33485
24.469	33486
24.479	33487
24.489	33486
24.499	33489
24.511	33485
24.520	33486
24.529	33485
24.539	33487
24.549	33487
24.559	33487
24.569	33488
24.579	33487
24.589	33488
24.599	33487
24.609	33488
24.619	33488
24.629	33486
24.639	33489
24.649	33490
24.659	33490
24.669	33486
24.679	33486
24.689	33490
24.699	33486
24.709	33486
24.719	33486
24.729	33486
24.739	33488
24.754	33489
24.765	33488
24.775	33488
24.780	33488
24.789	33488
24.799	33487
24.809	33486
24.819	33489
24.829	33489
24.845	33487
24.849	33487
24.866	33484
24.870	33490
24.879	33488
24.889	33486
24.899	33487
24.909	33485
24.919	33487
24.932	33489
24.941	33484
24.949	33486
24.959	33488
24.969	33487
24.979	33487
24.989	33485
24.999	33486
25.009	33485
25.019	33484
25.030	33483
25.039	33486
25.049	33486
25.059	33487
25.069	33487
25.082	33487
25.089	33484
25.099	33485
25.109	33486
25.119	33486
25.129	33488
25.139	33487
25.152	33486
25.159	33485
25.169	33488
25.179	33487
25.193	33487
25.199	33487
25.209	33486
25.219	33487
25.229	33487
25.241	33485
25.249	33486
25.259	33488
25.269	33488
25.290	33485
25.299	33485
25.309	33486
25.319	33486
25.329	33485
25.339	33486
25.349	33488
25.359	33486
25.374	33487
25.379	33489
25.389	33486
25.399	33487
25.409	33488
25.419	33488
25.429	33488
25.439	33488
25.449	33489
25.459	33488
25.469	33487
25.479	33485
25.489	33487
25.499	33487
25.509	33486
25.519	33487
25.529	33487
25.539	33485
25.549	33487
25.559	33487
25.569	33489
25.579	33486
25.589	33485
25.599	33487
25.609	33486
25.619	33488
25.629	33487
25.639	33487
25.661	33490
25.669	33486
25.682	33487
25.692	33487
25.699	33488
25.709	33485
25.719	33486
25.729	33485
25.739	33488
25.749	33486
25.759	33487
25.769	33487
25.779	33486
25.789	33485
25.799	33487
25.809	33485
25.819	33485
25.829	33484
25.839	33486
25.849	33489
25.859	33487
25.869	33486
25.879	33488
25.890	33487
25.899	33488
25.909	33486
25.919	33486
25.929	33489
25.939	33489
25.950	33487
25.959	33487
25.969	33485
25.979	33490
25.989	33490
25.999	33486
26.009	33486
26.019	33486
26.029	33487
26.039	33486
26.049	33485
26.059	33487
26.069	33486
26.079	33487
26.091	33488
26.099	33485
26.109	33488
26.119	33486
26.129	33486
26.141	33485
26.149	33486
26.159	33488
26.174	33487
26.182	33489
26.206	33487
26.225	33485
26.229	33488
26.239	33485
26.249	33487
26.259	33487
26.269	33485
26.279	33485
26.289	33486
26.299	33487
26.309	33487
26.319	33488
26.329	33487
26.339	33489
26.349	33487
26.359	33487
26.375	33485
26.383	33486
26.391	33486
26.399	33488
26.409	33487
26.419	33488
26.429	33487
26.439	33488
26.449	33487
26.459	33484
26.469	33488
26.479	33487
26.489	33485
26.499	33488
26.509	33487
26.519	33486
26.529	33483
26.539	33486
26.549	33487
26.559	33486
26.569	33486
26.579	33486
26.589	33486
26.599	33486
26.609	33488
26.619	33486
26.629	33487
26.639	33487
26.649	33487
26.659	33484
26.669	33485
26.679	33486
26.689	33487
26.699	33486
26.709	33485
26.727	33487
26.731	33485
26.739	33488
26.749	33487
26.759	33489
26.769	33489
26.779	33486
26.789	33486
26.799	33485
26.809	33485
26.819	33485
26.829	33487
26.839	33487
26.849	33489
26.859	33487
26.869	33488
26.879	33490
26.889	33486
26.899	33489
26.909	33488
26.919	33490
26.932	33488
26.939	33489
26.949	33489
26.959	33489
26.969	33488
26.979	33487
26.989	33486
26.999	33488
27.009	33486
27.019	33486
27.029	33487
27.039	33488
27.049	33488
27.059	33485
27.069	33486
27.079	33487
27.089	33489
27.099	33486
27.109	33488
27.119	33484
27.129	33487
27.139	33486
27.149	33486
27.159	33486
27.169	33486
27.179	33488
27.189	33487
27.202	33486
27.209	33487
27.219	33486
27.229	33485
27.239	33487
27.249	33488
27.259	33488
27.269	33487
27.279	33487
27.289	33487
27.299	33488
27.309	33487
27.319	33488
27.329	33488
27.339	33487
27.349	33485
27.359	33485
27.369	33487
27.379	33484
27.389	33485
27.399	33484
27.409	33487
27.419	33487
27.429	33485
27.439	33487
27.449	33487
27.459	33485
27.469	33487
27.479	33487
27.489	33486
27.499	33485
27.509	33483
27.519	33486
27.529	33486
27.539	33486
27.549	33485
27.559	33485
27.569	33485
27.579	33487
27.589	33487
27.599	33486
27.609	33487
27.620	33487
27.629	33486
27.639	33484
27.649	33487
27.659	33487
27.669	33486
27.679	33488
27.689	33490
27.699	33487
27.709	33488
27.726	33487
27.733	33485
27.739	33484
27.749	33487
27.759	33488
27.769	33487
27.779	33490
27.789	33491
27.799	33488
27.809	33488
27.819	33488
27.829	33489
27.839	33487
27.849	33488
27.859	33487
27.869	33485
27.879	33486
27.889	33487
27.899	33488
27.909	33489
27.919	33488
27.929	33488
27.939	33487
27.949	33488
27.959	33487
27.969	33487
27.979	33488
27.992	33486
28.001	33489
28.009	33487
28.019	33487
28.029	33487
28.039	33485
28.049	33486
28.059	33487
28.069	33489
28.079	33486
28.089	33484
28.099	33486
28.109	33487
28.119	33487
28.129	33485
28.139	33486
28.149	33488
28.159	33488
28.169	33485
28.179	33487
28.189	33487
28.199	33488
28.209	33488
28.219	33487
28.229	33487
28.239	33486
28.249	33489
28.259	33486
28.269	33488
28.279	33487
28.289	33487
28.299	33487
28.309	33487
28.319	33488
28.329	33487
28.339	33486
28.349	33486
28.359	33485
28.369	33487
28.379	33487
28.389	33487
28.399	33485
28.409	33485
28.419	33487
28.429	33485
28.439	33485
28.449	33486
28.459	33486
28.469	33487
28.479	33487
28.489	33487
28.499	33487
28.509	33488
28.519	33489
28.529	33486
28.539	33486
28.549	33487
28.559	33487
28.569	33486
28.579	33486
28.589	33487
28.599	33485
28.609	33486
28.619	33487
28.629	33487
28.639	33485
28.649	33487
28.659	33489
28.674	33487
28.679	33485
28.689	33488
28.699	33486
28.709	33487
28.726	33486
28.736	33484
28.741	33487
28.749	33488
28.759	33490
28.769	33485
28.779	33488
28.789	33489
28.799	33488
28.809	33485
28.819	33487
28.829	33487
28.839	33488
28.849	33486
28.859	33486
28.890	33486
28.899	33488
28.909	33488
28.920	33490
28.930	33488
28.939	33487
28.949	33488
28.959	33487
28.977	33486
28.982	33489
28.989	33488
28.999	33490
29.009	33491
29.019	33488
29.029	33489
29.039	33489
29.049	33487
29.059	33486
29.069	33486
29.079	33490
29.089	33488
29.099	33486
29.109	33489
29.119	33488
29.129	33484
29.139	33488
29.149	33488
29.159	33487
29.169	33489
29.179	33489
29.189	33487
29.199	33487
29.209	33487
29.219	33487
29.229	33488
29.239	33487
29.249	33488
29.259	33489
29.269	33487
29.279	33488
29.289	33489
29.299	33487
29.309	33488
29.319	33490
29.329	33487
29.339	33488
29.349	33488
29.359	33487
29.369	33490
29.379	33488
29.389	33489
29.399	33488
29.409	33486
29.419	33488
29.429	33489
29.439	33486
29.449	33487
29.459	33487
29.469	33486
29.479	33486
29.489	33487
29.499	33489
29.509	33486
29.519	33487
29.529	33488
29.539	33487
29.549	33486
29.559	33486
29.569	33487
29.579	33486
29.589	33486
29.599	33487
29.609	33487
29.619	33489
29.629	33485
29.639	33487
29.649	33485
29.661	33485
29.669	33488
29.679	33485
29.689	33485
29.699	33486
29.709	33485
29.719	33487
29.729	33487
29.739	33489
29.750	33488
29.759	33488
29.769	33486
29.779	33485
29.789	33486
29.799	33487
29.809	33487
29.819	33487
29.829	33487
29.839	33488
29.851	33486
29.859	33486
29.869	33488
29.879	33487
29.889	33487
29.899	33486
29.909	33485
29.919	33487
29.929	33487
29.944	33489
29.949	33488
29.959	33487
29.969	33487
29.980	33489
29.989	33487
30.003	33487
30.009	33486
30.025	33487
30.034	33486
30.039	33486
30.049	33486
30.059	33489
30.069	33487
30.079	33486
30.089	33486
30.099	33486
30.109	33485
30.119	33486
30.129	33489
30.139	33487
30.149	33487
30.159	33485
30.169	33485
30.183	33486
30.189	33487
30.199	33487
30.209	33487
30.219	33487
30.229	33485
30.243	33488
30.249	33488
30.276	33486
30.283	33487
30.290	33489
30.299	33486
30.309	33486
30.320	33484
30.329	33487
30.339	33484
30.349	33487
30.360	33488
30.369	33486
30.379	33488
30.389	33488
30.399	33487
30.418	33489
30.443	33487
30.450	33487
30.461	33486
30.472	33487
30.506	33486
30.527	33487
30.537	33489
30.550	33487
30.559	33487
30.569	33487
30.579	33488
30.615	33487
30.628	33486
30.649	33488
30.671	33487
30.679	33487
30.689	33486
30.699	33484
30.709	33485
30.719	33488
30.729	33487
30.739	33486
30.749	33487
30.759	33486
30.769	33486
30.779	33487
30.789	33488
30.799	33487
30.809	33486
30.819	33488
30.829	33487
30.839	33489
30.849	33488
30.859	33485
30.869	33486
30.879	33487
30.889	33487
30.899	33485
30.909	33489
30.919	33488
30.929	33487
30.939	33487
30.949	33488
30.959	33487
30.969	33486
30.979	33487
30.989	33487
30.999	33487
31.009	33487
31.019	33486
31.029	33487
31.039	33489
31.049	33488
31.059	33487
31.069	33489
31.079	33486
31.089	33486
31.099	33484
31.109	33486
31.119	33487
31.129	33490
31.139	33488
31.149	33489
31.159	33487
31.169	33490
31.179	33490
31.189	33488
31.199	33486
31.209	33487
31.219	33488
31.230	33488
31.239	33489
31.249	33484
31.259	33477
31.269	33482
31.279	33489
31.289	33489
31.299	33483
31.309	33479
31.319	33492
31.329	33499
31.339	33492
31.349	33491
31.359	33487
31.369	33486
31.379	33494
31.389	33486
31.399	33480
31.409	33484
31.427	33487
31.433	33487
31.439	33485
31.453	33485
31.460	33489
31.469	33488
31.483	33488
31.493	33490
31.505	33489
31.515	33488
31.519	33485
31.529	33485
31.539	33483
31.549	33487
31.559	33488
31.569	33483
31.579	33485
31.589	33487
31.599	33485
31.609	33486
31.619	33490
31.629	33489
31.639	33489
31.649	33490
31.659	33487
31.669	33488
31.679	33487
31.689	33485
31.699	33481
31.709	33486
31.719	33485
31.729	33484
31.739	33487
31.749	33486
31.759	33486
31.769	33489
31.779	33488
31.789	33489
31.799	33489
31.809	33487
31.819	33490
31.829	33488
31.839	33488
31.849	33485
31.859	33485
31.869	33484
31.879	33483
31.889	33483
31.899	33490
31.909	33488
31.919	33491
31.929	33492
31.939	33493
31.949	33491
31.959	33495
31.969	33487
31.979	33490
31.989	33486
31.999	33484
32.009	33482
32.019	33474
32.029	33479
32.039	33479
32.049	33479
32.059	33491
32.069	33490
32.079	33491
32.089	33497
32.099	33494
32.109	33493
32.119	33493
32.129	33488
32.139	33484
32.149	33485
32.159	33482
32.169	33483
32.179	33484
32.189	33483
32.199	33485
32.209	33488
32.219	33491
32.249	33489
32.259	33488
32.269	33492
32.280	33489
32.289	33487
32.299	33487
32.309	33485
32.319	33483
32.329	33482
32.339	33479
32.349	33483
32.359	33484
32.369	33485
32.379	33488
32.389	33490
32.399	33490
32.410	33490
32.424	33487
32.432	33486
32.439	33488
32.449	33484
32.459	33484
32.469	33483
32.480	33485
32.489	33484
32.499	33486
32.509	33487
32.546	33489
32.562	33488
32.569	33493
32.586	33486
32.591	33487
32.599	33488
32.609	33486
32.619	33483
32.629	33483
32.639	33485
32.649	33483
32.659	33484
32.675	33490
32.686	33492
32.690	33490
32.699	33491
32.709	33492
32.719	33493
32.729	33489
32.739	33488
32.749	33485
32.762	33485
32.769	33484
32.779	33484
32.789	33484
32.799	33486
32.809	33486
32.819	33489
32.829	33488
32.839	33489
32.849	33488
32.859	33488
32.869	33487
32.879	33489
32.889	33487
32.899	33487
32.909	33487
32.919	33488
32.929	33485
32.939	33484
32.949	33483
32.959	33489
32.969	33487
32.979	33485
32.989	33487
33.001	33490
33.009	33487
33.019	33489
33.029	33489
33.039	33489
33.049	33488
33.059	33483
33.069	33485
33.079	33485
33.089	33484
33.099	33487
33.109	33484
33.119	33489
33.129	33488
33.139	33486
33.149	33487
33.159	33488
33.169	33487
33.179	33487
33.189	33488
33.199	33487
33.209	33487
33.219	33486
33.229	33486
33.239	33482
33.249	33487
33.259	33486
33.269	33486
33.279	33484
33.289	33487
33.300	33488
33.309	33489
33.319	33488
33.329	33488
33.339	33487
33.349	33486
33.359	33487
33.369	33484
33.379	33484
33.389	33485
33.399	33487
33.409	33483
33.419	33484
33.429	33489
33.439	33489
33.449	33487
33.459	33487
33.469	33489
33.479	33490
33.489	33487
33.499	33487
33.509	33487
33.519	33489
33.529	33487
33.539	33486
33.549	33489
33.563	33488
33.569	33488
33.579	33484
33.589	33487
33.599	33488
33.609	33487
33.619	33485
33.629	33488
33.639	33487
33.649	33489
33.659	33485
33.669	33489
33.679	33487
33.689	33486
33.699	33486
33.709	33488
33.719	33486
33.729	33488
33.739	33485
33.749	33488
33.759	33486
33.769	33486
33.779	33487
33.789	33488
33.799	33488
33.809	33486
33.819	33486
33.829	33488
33.839	33490
33.849	33488
33.859	33488
33.869	33488
33.879	33487
33.889	33487
33.899	33486
33.909	33486
33.919	33490
33.929	33488
33.939	33489
33.949	33489
33.959	33490
33.969	33489
33.979	33489
33.989	33486
33.999	33486
34.009	33487
34.019	33486
34.029	33488
34.039	33486
34.049	33488
34.059	33487
34.069	33487
34.079	33487
34.089	33488
34.099	33487
34.109	33490
34.119	33490
34.129	33488
34.139	33486
34.149	33488
34.159	33489
34.169	33487
34.179	33486
34.189	33487
34.199	33487
34.209	33486
34.219	33488
34.231	33488
34.239	33488
34.249	33488
34.259	33488
34.269	33489
34.281	33488
34.289	33488
34.299	33490
34.309	33487
34.319	33486
34.329	33485
34.339	33488
34.349	33487
34.359	33488
34.369	33487
34.379	33488
34.389	33490
34.399	33489
34.409	33489
34.419	33488
34.429	33486
34.439	33488
34.449	33488
34.459	33485
34.469	33486
34.479	33486
34.492	33486
34.499	33489
34.512	33490
34.519	33490
34.533	33489
34.542	33487
34.549	33489
34.559	33489
34.569	33486
34.579	33490
34.589	33487
34.599	33488
34.609	33486
34.619	33485
34.629	33485
34.639	33485
34.649	33488
34.662	33488
34.669	33486
34.679	33487
34.689	33490
34.699	33487
34.709	33488
34.719	33487
34.729	33487
34.739	33487
34.749	33487
34.759	33487
34.769	33487
34.779	33486
34.789	33488
34.799	33486
34.809	33487
34.819	33487
34.829	33488
34.839	33487
34.849	33488
34.859	33488
34.869	33488
34.879	33488
34.889	33489
34.899	33485
34.911	33487
34.919	33487
34.929	33484
34.939	33486
34.949	33487
34.959	33490
34.969	33487
34.979	33489
34.989	33487
35.000	33487
35.009	33488
35.019	33486
35.029	33490
35.039	33490
35.049	33486
35.059	33488
35.069	33489
35.079	33489
35.089	33486
35.099	33488
35.109	33488
35.119	33488
35.129	33490
35.139	33488
35.149	33490
35.159	33489
35.169	33487
35.179	33489
35.189	33486
35.199	33487
35.210	33487
35.219	33486
35.229	33487
35.239	33486
35.249	33487
35.259	33486
35.269	33485
35.279	33489
35.289	33487
35.299	33488
35.309	33488
35.319	33487
35.329	33488
35.339	33486
35.349	33488
35.359	33488
35.369	33487
35.379	33487
35.389	33488
35.399	33488
35.409	33488
35.419	33489
35.429	33488
35.439	33486
35.449	33487
35.459	33490
35.469	33488
35.479	33486
35.489	33490
35.500	33487
35.509	33488
35.519	33489
35.529	33489
35.551	33489
35.563	33489
35.569	33488
35.579	33488
35.589	33488
35.599	33487
35.609	33488
35.619	33488
35.629	33489
35.639	33487
35.649	33488
35.659	33488
35.669	33486
35.679	33488
35.689	33488
35.700	33487
35.709	33487
35.724	33488
35.729	33489
35.739	33487
35.749	33486
35.759	33486
35.769	33487
35.780	33488
35.798	33488
35.802	33486
35.809	33487
35.819	33486
35.829	33488
35.839	33489
35.849	33487
35.859	33487
35.869	33488
35.879	33488
35.889	33490
35.899	33488
35.909	33487
35.919	33485
35.929	33489
35.939	33490
35.949	33490
35.959	33488
35.969	33490
35.979	33486
35.989	33488
35.999	33486
36.009	33489
36.019	33487
36.029	33486
36.039	33488
36.049	33489
36.059	33489
36.069	33488
36.079	33488
36.089	33485
36.099	33488
36.109	33490
36.119	33487
36.129	33489
36.139	33487
36.149	33487
36.159	33487
36.170	33486
36.179	33487
36.189	33487
36.199	33487
36.209	33487
36.219	33488
36.229	33489
36.239	33489
36.249	33488
36.259	33488
36.269	33487
36.279	33488
36.289	33486
36.299	33486
36.309	33487
36.319	33489
36.329	33487
36.339	33485
36.349	33488
36.359	33486
36.369	33489
36.379	33487
36.389	33488
36.399	33489
36.409	33488
36.419	33486
36.429	33487
36.439	33487
36.449	33487
36.459	33487
36.469	33489
36.479	33486
36.489	33489
36.499	33490
36.509	33488
36.519	33486
36.530	33490
36.539	33488
36.549	33488
36.559	33487
36.569	33486
36.579	33488
36.589	33489
36.599	33484
36.609	33485
36.619	33486
36.629	33485
36.639	33487
36.649	33488
36.659	33485
36.669	33490
36.679	33487
36.689	33490
36.699	33486
36.711	33486
36.719	33484
36.729	33484
36.739	33486
36.749	33487
36.759	33486
36.769	33484
36.779	33485
36.789	33488
36.799	33486
36.809	33487
36.819	33487
36.829	33489
36.839	33489
36.849	33489
36.859	33486
36.869	33486
36.879	33486
36.889	33485
36.899	33486
36.909	33488
36.919	33486
36.929	33488
36.939	33488
36.949	33488
36.959	33488
36.969	33487
36.979	33485
36.989	33488
36.999	33487
37.009	33487
37.019	33485
37.029	33486
37.039	33486
37.049	33490
37.059	33489
37.069	33487
37.079	33487
37.089	33485
37.099	33488
37.109	33486
37.119	33486
37.129	33486
37.139	33487
37.149	33485
37.159	33486
37.169	33486
37.192	33486
37.199	33487
37.209	33487
37.219	33487
37.229	33486
37.239	33486
37.249	33484
37.259	33489
37.269	33485
38.295	33489
38.299	33487
38.310	33482
38.319	33488
38.329	33487
38.339	33488
38.349	33486
38.359	33488
38.369	33484
38.379	33487
38.389	33487
38.399	33487
38.409	33487
38.419	33490
38.429	33488
38.439	33487
38.452	33489
38.459	33485
38.469	33484
38.479	33484
38.489	33483
38.499	33484
38.509	33484
38.519	33487
38.529	33487
38.539	33488
38.549	33490
38.559	33489
38.569	33494
38.579	33488
38.589	33488
38.599	33486
38.609	33486
38.619	33487
38.632	33490
38.639	33485
38.649	33487
38.659	33486
38.669	33488
38.679	33488
38.691	33489
38.700	33488
38.709	33490
38.719	33486
38.729	33486
38.739	33486
38.749	33486
38.759	33486
38.769	33487
38.786	33487
38.792	33490
38.799	33489
38.809	33492
38.819	33492
38.829	33489
38.839	33488
38.849	33484
38.859	33484
38.869	33483
38.879	33481
38.889	33486
38.902	33489
38.909	33490
38.919	33491
38.929	33491
38.939	33487
38.949	33486
38.959	33486
38.969	33487
38.979	33494
38.990	33490
38.999	33490
39.017	33490
39.024	33488
39.033	33483
39.044	33480
39.053	33479
39.060	33478
39.069	33481
39.079	33486
39.089	33492
39.099	33497
39.109	33496
39.119	33498
39.129	33489
39.139	33489
39.149	33482
39.159	33481
39.169	33477
39.179	33480
39.189	33484
39.199	33488
39.209	33490
39.219	33494
39.229	33494
39.239	33491
39.249	33488
39.259	33487
39.269	33486
39.279	33486
39.289	33484
39.299	33489
39.309	33488
39.325	33489
39.330	33489
39.339	33489
39.349	33486
39.359	33487
39.369	33484
39.379	33485
39.389	33487
39.399	33491
39.428	33491
39.434	33491
39.439	33487
39.449	33491
39.459	33487
39.469	33483
39.479	33482
39.489	33483
39.501	33485
39.509	33487
39.523	33486
39.529	33491
39.539	33491
39.549	33492
39.559	33487
39.569	33488
39.579	33485
39.589	33485
39.599	33484
39.609	33486
39.619	33487
39.629	33488
39.639	33489
39.649	33487
39.659	33488
39.669	33485
39.679	33485
39.689	33486
39.699	33489
39.709	33485
39.719	33485
39.729	33488
39.739	33492
39.749	33491
39.759	33489
39.769	33488
39.780	33487
39.789	33486
39.799	33486
39.809	33486
39.819	33487
39.829	33484
39.839	33486
39.849	33490
39.859	33491
39.869	33488
39.887	33488
39.894	33488
39.899	33488
39.909	33486
39.919	33486
39.929	33485
39.939	33489
39.949	33490
39.959	33489
39.969	33488
39.979	33486
39.989	33486
39.999	33486
40.009	33486
40.019	33488
40.029	33488
40.039	33489
40.049	33492
40.059	33488
40.069	33488
40.079	33489
40.089	33487
40.099	33483
40.109	33484
40.119	33485
40.129	33486
40.139	33488
40.149	33487
40.159	33489
40.169	33490
40.179	33490
40.190	33486
40.199	33488
40.210	33486
40.219	33486
40.229	33487
40.239	33489
40.249	33487
40.259	33487
40.269	33488
40.279	33488
40.289	33488
40.299	33486
40.309	33487
40.319	33487
40.329	33480
40.339	33478
40.349	33480
40.359	33488
40.369	33487
40.379	33485
40.389	33498
40.405	33501
40.434	33490
40.445	33489
40.449	33488
40.459	33488
40.469	33481
40.479	33480
40.528	33494
40.574	33486
40.605	33480
40.623	33480
40.634	33484
40.639	33483
40.662	33484
40.671	33484
40.679	33488
40.689	33490
40.699	33493
40.710	33490
40.719	33493
40.729	33496
40.739	33494
40.749	33492
40.759	33489
40.769	33489
40.779	33483
40.789	33481
40.799	33479
40.809	33481
40.819	33482
40.829	33485
40.839	33492
40.849	33494
40.859	33496
40.869	33495
40.879	33497
40.889	33492
40.899	33491
40.909	33488
40.919	33481
40.929	33484
40.939	33484
40.949	33485
40.959	33485
40.969	33489
40.979	33486
40.989	33487
40.999	33488
41.009	33488
41.020	33490
41.029	33491
41.039	33492
41.049	33491
41.059	33489
41.070	33490
41.079	33485
41.089	33483
41.099	33482
41.110	33483
41.119	33482
41.129	33486
41.139	33486
41.149	33491
41.159	33493
41.169	33495
41.180	33495
41.189	33494
41.199	33492
41.209	33491
41.219	33493
41.229	33489
41.239	33485
41.249	33484
41.259	33481
41.269	33479
41.279	33480
41.289	33479
41.299	33483
41.309	33485
41.319	33486
41.329	33488
41.339	33494
41.349	33497
41.359	33499
41.369	33496
41.379	33495
41.389	33490
41.399	33487
41.409	33483
41.419	33482
41.429	33479
41.439	33477
41.449	33483
41.459	33483
41.469	33488
41.479	33489
41.489	33492
41.499	33494
41.510	33496
41.519	33493
41.530	33493
41.539	33489
41.549	33488
41.559	33485
41.569	33484
41.579	33483
41.589	33483
41.599	33481
41.609	33486
