# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
6.280	33554
6.290	33555
6.301	33556
6.310	33557
6.320	33553
6.330	33553
6.340	33558
6.350	33556
6.360	33552
6.370	33557
6.380	33559
6.390	33559
6.400	33557
6.410	33556
6.420	33556
6.430	33557
6.440	33558
6.450	33557
6.460	33558
6.470	33556
6.480	33559
6.490	33555
6.500	33556
6.515	33557
6.520	33558
6.530	33556
6.540	33554
6.550	33556
6.560	33558
6.570	33558
6.580	33560
6.590	33563
6.600	33554
6.610	33555
6.620	33559
6.630	33555
6.640	33563
6.650	33560
6.660	33553
6.670	33558
6.680	33556
6.690	33556
6.700	33557
6.710	33558
6.720	33561
6.730	33558
6.740	33556
6.750	33557
6.760	33557
6.770	33558
6.780	33558
6.790	33555
6.800	33561
6.810	33561
6.820	33557
6.830	33559
6.840	33553
6.850	33556
6.860	33561
6.870	33558
6.880	33557
6.890	33556
6.900	33559
6.910	33556
6.920	33558
6.930	33555
6.940	33558
6.950	33559
6.960	33559
6.973	33556
6.980	33554
6.990	33554
7.000	33558
7.010	33554
7.020	33557
7.030	33554
7.040	33560
7.050	33554
7.060	33555
7.070	33553
7.080	33560
7.090	33556
7.100	33561
7.110	33555
7.120	33555
7.130	33558
7.140	33559
7.150	33558
7.160	33557
7.170	33558
7.180	33557
7.190	33559
7.200	33556
7.210	33555
7.220	33558
7.230	33557
7.240	33558
7.250	33560
7.260	33558
7.270	33559
7.280	33558
7.290	33561
7.300	33557
7.310	33558
7.320	33561
7.330	33558
7.340	33558
7.350	33557
7.360	33559
7.370	33556
7.380	33558
7.390	33559
7.400	33557
7.410	33558
7.420	33556
7.430	33559
7.440	33556
7.450	33560
7.460	33555
7.470	33556
7.480	33557
7.490	33557
7.500	33557
7.510	33555
7.520	33558
7.530	33562
7.545	33557
7.550	33561
7.560	33558
7.570	33557
7.580	33557
7.590	33558
7.600	33558
7.610	33558
7.620	33557
7.630	33558
7.640	33558
7.650	33560
7.660	33556
7.670	33558
7.680	33559
7.690	33559
7.700	33556
7.710	33559
7.720	33560
7.732	33554
7.740	33559
7.750	33560
7.760	33557
7.770	33558
7.780	33557
7.790	33557
7.800	33558
7.810	33557
7.820	33559
7.830	33554
7.840	33556
7.850	33555
7.860	33556
7.870	33558
7.880	33562
7.890	33554
7.900	33556
7.910	33557
7.920	33557
7.930	33558
7.940	33560
7.950	33558
7.960	33559
7.970	33555
7.980	33557
7.990	33559
8.000	33556
8.010	33558
8.022	33555
8.030	33556
8.040	33557
8.050	33559
8.060	33558
8.070	33560
8.080	33555
8.090	33559
8.100	33559
8.110	33559
8.120	33560
8.130	33557
8.140	33560
8.150	33557
8.160	33559
8.170	33558
8.180	33556
8.190	33557
8.200	33560
8.210	33562
8.220	33558
8.230	33558
8.240	33558
8.250	33558
8.260	33560
8.270	33559
8.280	33560
8.290	33557
8.300	33556
8.310	33556
8.320	33554
8.330	33553
8.340	33557
8.350	33559
8.360	33559
8.370	33560
8.380	33560
8.390	33559
8.400	33558
8.410	33558
8.420	33558
8.430	33559
8.440	33556
8.450	33560
8.460	33557
8.470	33559
8.480	33559
8.490	33561
8.500	33556
8.510	33556
8.520	33557
8.530	33557
8.540	33559
8.550	33557
8.560	33557
8.570	33557
8.580	33557
8.590	33557
8.600	33557
8.610	33556
8.620	33559
8.630	33557
8.640	33556
8.650	33558
8.660	33556
8.672	33560
8.680	33558
8.690	33559
8.700	33558
8.710	33557
8.720	33558
8.731	33553
8.740	33560
8.750	33559
8.760	33557
8.770	33559
8.780	33559
8.790	33558
8.800	33560
8.810	33555
8.820	33558
8.832	33560
8.840	33559
8.851	33561
8.860	33557
8.870	33560
8.880	33560
8.890	33563
8.900	33558
8.910	33556
8.920	33558
8.930	33559
8.940	33555
8.950	33558
8.960	33559
8.970	33558
8.980	33553
8.990	33559
9.000	33558
9.010	33561
9.020	33558
9.030	33552
9.040	33555
9.050	33557
9.060	33555
9.070	33556
9.080	33560
9.090	33561
9.100	33554
9.110	33557
9.120	33559
9.130	33559
9.140	33562
9.150	33562
9.160	33558
9.170	33562
9.180	33562
9.190	33556
9.200	33558
9.210	33556
9.220	33556
9.230	33557
9.240	33554
9.250	33560
9.260	33554
9.270	33558
9.280	33554
9.290	33553
9.300	33551
9.310	33554
9.320	33558
9.330	33556
9.340	33557
9.350	33559
9.360	33555
9.370	33556
9.380	33559
9.390	33560
9.400	33560
9.410	33557
9.420	33559
9.430	33561
9.440	33559
9.450	33557
9.460	33556
9.470	33557
9.480	33558
9.490	33556
9.500	33556
9.510	33563
9.520	33557
9.530	33558
9.540	33559
9.550	33558
9.560	33562
9.570	33557
9.580	33557
9.590	33562
9.600	33558
9.610	33558
9.620	33560
9.630	33554
9.640	33557
9.650	33558
9.660	33556
9.670	33558
9.680	33558
9.690	33558
9.700	33558
9.710	33560
9.720	33556
9.730	33562
9.740	33558
9.751	33557
9.760	33558
9.772	33561
9.781	33559
9.790	33561
9.800	33557
9.810	33557
9.820	33555
9.830	33555
9.840	33559
9.850	33560
9.860	33558
9.870	33559
9.880	33558
9.890	33555
9.900	33559
9.910	33562
9.920	33560
9.930	33559
9.940	33557
9.950	33557
9.960	33558
9.970	33560
9.980	33561
9.990	33558
10.000	33558
10.010	33562
10.020	33558
10.030	33560
10.040	33559
10.050	33562
10.060	33561
10.070	33559
10.080	33558
10.090	33557
10.100	33559
10.110	33557
10.120	33562
10.130	33558
10.140	33554
10.150	33556
10.160	33556
10.170	33558
10.180	33557
10.190	33558
10.200	33556
10.210	33556
10.220	33559
10.230	33556
10.240	33557
10.250	33559
10.260	33559
10.270	33558
10.280	33555
10.290	33557
10.300	33557
10.310	33559
10.320	33562
10.330	33558
10.340	33559
10.350	33560
10.360	33554
10.370	33554
10.380	33560
10.390	33555
10.400	33558
10.410	33561
10.420	33560
10.430	33557
10.440	33555
10.450	33556
10.460	33561
10.470	33558
10.480	33558
10.490	33559
10.500	33559
10.510	33556
10.520	33556
10.530	33556
10.540	33556
10.551	33554
10.560	33558
10.570	33557
10.580	33558
10.590	33556
10.600	33557
10.610	33551
10.620	33560
10.630	33558
10.640	33556
10.650	33558
10.660	33558
10.671	33560
10.680	33553
10.690	33558
10.700	33553
10.710	33557
10.720	33556
10.730	33559
10.740	33554
10.750	33554
10.760	33554
10.770	33552
10.780	33558
10.790	33556
10.800	33556
10.810	33559
10.820	33557
10.830	33554
10.840	33554
10.850	33561
10.860	33556
10.870	33555
10.880	33556
10.890	33557
10.900	33554
10.910	33553
10.920	33555
10.930	33554
10.940	33553
10.950	33559
10.960	33556
10.970	33561
10.980	33559
10.990	33558
11.000	33557
11.010	33558
11.020	33559
11.030	33555
11.040	33561
11.050	33556
11.060	33557
11.072	33561
11.080	33559
11.090	33555
11.100	33557
11.110	33557
11.120	33563
11.130	33555
11.140	33557
11.150	33557
11.160	33560
11.170	33557
11.180	33555
11.190	33553
11.200	33557
11.210	33558
11.220	33559
11.230	33558
11.240	33558
11.250	33559
11.260	33555
11.270	33559
11.280	33556
11.290	33558
11.300	33559
11.310	33556
11.320	33555
11.330	33560
11.340	33556
11.350	33555
11.360	33558
11.370	33554
11.380	33559
11.390	33560
11.400	33560
11.410	33555
11.420	33558
11.430	33557
11.440	33560
11.450	33556
11.460	33559
11.470	33555
11.480	33556
11.490	33558
11.500	33562
11.510	33554
11.520	33561
11.530	33557
11.540	33557
11.550	33564
11.560	33560
11.570	33559
11.580	33557
11.590	33561
11.600	33558
11.610	33557
11.620	33559
11.630	33558
11.640	33559
11.650	33561
11.660	33558
11.670	33558
11.680	33555
11.690	33555
11.700	33559
11.710	33558
11.720	33560
11.730	33556
11.740	33554
11.750	33562
11.760	33558
11.770	33555
11.780	33558
11.790	33557
11.800	33558
11.810	33560
11.820	33556
11.830	33556
11.840	33561
11.850	33558
11.860	33557
11.870	33559
11.880	33556
11.890	33556
11.900	33558
11.910	33559
11.920	33555
11.930	33556
11.940	33558
11.950	33557
11.960	33559
11.970	33557
11.980	33555
11.990	33556
12.000	33558
12.010	33560
12.020	33559
12.030	33559
12.040	33560
12.050	33557
12.060	33557
12.070	33557
12.080	33559
12.092	33559
12.100	33558
12.110	33557
12.120	33561
12.130	33557
12.140	33556
12.150	33562
12.160	33559
12.170	33560
12.180	33556
12.190	33559
12.200	33559
12.210	33556
12.220	33556
12.230	33556
12.244	33560
12.250	33559
12.260	33559
12.270	33557
12.280	33558
12.290	33556
12.300	33561
12.311	33556
12.322	33558
12.330	33561
12.340	33557
12.350	33558
12.360	33563
12.370	33555
12.380	33556
12.390	33558
12.400	33556
12.410	33559
12.420	33554
12.430	33562
12.440	33562
12.450	33557
12.460	33561
12.470	33555
12.480	33559
12.490	33558
12.500	33558
12.510	33560
12.520	33561
12.530	33556
12.540	33561
12.550	33560
12.560	33556
12.570	33555
12.581	33554
12.590	33560
12.600	33556
12.610	33559
12.620	33558
12.630	33559
12.640	33558
12.650	33559
12.660	33556
12.670	33559
12.680	33561
12.690	33557
12.700	33556
12.710	33554
12.720	33557
12.730	33554
12.740	33555
12.750	33560
12.760	33555
12.770	33555
12.780	33556
12.790	33557
12.800	33555
12.810	33557
12.820	33561
12.830	33561
12.842	33559
12.850	33558
12.860	33559
12.870	33557
12.880	33559
12.890	33555
12.900	33555
12.910	33559
12.920	33561
12.930	33563
12.940	33556
12.950	33559
12.968	33557
12.978	33559
12.986	33555
12.993	33555
13.000	33555
13.010	33555
13.020	33559
13.030	33555
13.040	33558
13.050	33562
13.062	33560
13.071	33556
13.080	33557
13.090	33556
13.100	33555
13.110	33556
13.120	33557
13.130	33557
13.140	33555
13.150	33559
13.160	33555
13.170	33557
13.180	33558
13.190	33559
13.200	33557
13.210	33558
13.220	33558
13.242	33556
13.253	33556
13.261	33557
13.270	33563
13.280	33557
13.290	33556
13.300	33562
13.310	33552
13.320	33556
13.330	33557
13.340	33554
13.350	33547
13.360	33564
13.370	33565
13.380	33563
13.390	33558
13.400	33556
13.410	33562
13.420	33563
13.430	33556
13.440	33543
13.450	33549
13.460	33555
13.470	33566
13.480	33566
13.490	33561
13.500	33566
13.510	33565
13.520	33559
13.530	33556
13.540	33548
13.550	33552
13.560	33553
13.570	33553
13.580	33560
13.590	33564
13.600	33569
13.610	33561
13.623	33560
13.630	33557
13.640	33554
13.650	33553
13.660	33551
13.670	33553
13.680	33555
13.690	33555
13.700	33560
13.710	33563
13.720	33561
13.730	33559
13.740	33556
13.750	33556
13.760	33556
13.770	33555
13.780	33553
13.790	33557
13.800	33555
13.810	33561
13.820	33557
13.830	33560
13.840	33563
13.850	33559
13.860	33553
13.870	33554
13.880	33553
13.890	33553
13.900	33560
13.910	33555
13.920	33562
13.930	33562
13.940	33562
13.950	33562
13.960	33561
13.970	33553
13.980	33553
13.990	33555
14.000	33556
14.010	33555
14.020	33559
14.030	33558
14.040	33565
14.050	33559
14.060	33559
14.070	33557
14.080	33551
14.090	33552
14.100	33554
14.110	33555
14.120	33555
14.130	33559
14.140	33561
14.150	33565
14.160	33559
14.170	33562
14.180	33558
14.190	33557
14.200	33557
14.210	33554
14.220	33561
14.230	33556
14.240	33562
14.250	33563
14.260	33563
14.270	33560
14.280	33555
14.290	33559
14.300	33553
14.310	33560
14.320	33556
14.330	33557
14.340	33557
14.350	33557
14.360	33560
14.370	33560
14.380	33559
14.390	33558
14.400	33558
14.410	33558
14.420	33557
14.430	33559
14.440	33560
14.451	33554
14.460	33557
14.470	33561
14.480	33559
14.490	33559
14.500	33561
14.510	33556
14.520	33559
14.530	33558
14.540	33559
14.550	33561
14.560	33560
14.570	33564
14.580	33561
14.590	33558
14.600	33560
14.610	33561
14.620	33560
14.630	33556
14.640	33557
14.650	33560
14.660	33559
14.670	33561
14.680	33557
14.690	33561
14.700	33558
14.710	33559
14.720	33560
14.730	33559
14.740	33557
14.750	33549
14.760	33566
14.770	33562
14.780	33568
14.790	33565
14.800	33557
14.810	33557
14.820	33562
14.830	33555
14.840	33550
14.850	33549
14.860	33556
14.870	33565
14.880	33564
14.890	33562
14.900	33563
14.910	33563
14.920	33560
14.930	33560
14.940	33552
14.950	33553
14.960	33552
14.970	33552
14.980	33565
14.990	33561
15.000	33560
15.010	33573
15.020	33563
15.030	33557
15.040	33556
15.050	33551
15.060	33552
15.070	33556
15.080	33554
15.090	33557
15.100	33564
15.110	33565
15.120	33562
15.130	33564
15.140	33561
15.150	33556
15.160	33556
15.170	33551
15.180	33554
15.190	33554
15.200	33559
15.210	33559
15.220	33563
15.230	33561
15.240	33559
15.250	33557
15.260	33558
15.270	33553
15.285	33556
15.290	33555
15.300	33554
15.310	33558
15.320	33557
15.330	33562
15.340	33562
15.350	33560
15.360	33557
15.370	33554
15.380	33555
15.390	33551
15.400	33551
15.410	33558
15.420	33557
15.430	33560
15.440	33560
15.450	33555
15.460	33559
15.470	33558
15.480	33552
15.490	33555
15.500	33559
15.510	33559
15.520	33558
15.530	33555
15.540	33560
15.550	33557
15.560	33559
15.570	33559
15.580	33558
15.590	33556
15.600	33557
15.610	33561
15.620	33557
15.630	33560
15.640	33555
15.650	33560
15.660	33561
15.670	33561
15.680	33559
15.690	33555
15.700	33558
15.710	33558
15.720	33557
15.730	33559
15.740	33558
15.750	33559
15.760	33560
15.770	33557
15.780	33557
15.790	33558
15.800	33557
15.810	33556
15.820	33554
15.830	33557
15.840	33557
15.850	33559
15.860	33560
15.870	33560
15.880	33561
15.890	33553
15.900	33556
15.910	33558
15.920	33559
15.930	33554
15.940	33557
15.950	33558
15.960	33558
15.970	33558
15.980	33558
15.990	33557
16.000	33554
16.010	33557
16.020	33557
16.030	33555
16.040	33560
16.050	33557
16.060	33559
16.070	33557
16.080	33558
16.090	33556
16.100	33558
16.110	33555
16.120	33555
16.130	33559
16.140	33557
16.150	33561
16.160	33555
16.170	33557
16.180	33560
16.190	33560
16.200	33557
16.210	33559
16.220	33560
16.230	33560
16.240	33560
16.250	33560
16.260	33556
16.270	33556
16.280	33559
16.290	33558
16.300	33557
16.310	33559
16.320	33559
16.330	33562
16.340	33561
16.350	33559
16.360	33557
16.370	33561
16.380	33554
16.390	33559
16.400	33562
16.410	33557
16.420	33559
16.430	33555
16.440	33556
16.450	33558
16.460	33556
16.470	33555
16.480	33557
16.490	33557
16.500	33561
16.510	33559
16.520	33560
16.530	33559
16.540	33557
16.550	33556
16.560	33560
16.570	33556
16.580	33557
16.590	33561
16.600	33558
16.610	33559
16.620	33556
16.630	33560
16.640	33558
16.650	33558
16.660	33555
16.670	33554
16.680	33557
16.690	33557
16.700	33557
16.710	33557
16.720	33555
16.730	33558
16.740	33560
16.750	33560
16.760	33560
16.770	33560
16.780	33557
16.790	33557
16.800	33555
16.810	33560
16.820	33563
16.831	33558
16.840	33555
16.850	33554
16.860	33555
16.870	33557
16.880	33563
16.890	33557
16.900	33562
16.910	33559
16.920	33559
16.930	33560
16.940	33558
16.951	33557
16.960	33558
16.970	33562
16.980	33561
16.990	33556
17.000	33559
17.010	33557
17.020	33557
17.030	33555
17.040	33561
17.050	33561
17.060	33559
17.070	33561
17.080	33555
17.090	33558
17.100	33560
17.110	33559
17.120	33560
17.130	33557
17.140	33557
17.150	33561
17.160	33561
17.170	33557
17.180	33555
17.190	33555
17.200	33556
17.210	33564
17.220	33558
17.230	33555
17.240	33563
17.250	33556
17.260	33557
17.270	33558
17.280	33561
17.290	33560
17.300	33560
17.310	33558
17.320	33561
17.330	33560
17.340	33561
17.350	33558
17.360	33557
17.370	33557
17.380	33555
17.390	33558
17.400	33558
17.410	33558
17.420	33556
17.430	33558
17.440	33555
17.450	33558
17.460	33554
17.470	33556
17.480	33558
17.490	33557
17.500	33561
17.510	33556
17.520	33558
17.530	33559
17.540	33559
17.550	33564
17.560	33564
17.570	33559
17.580	33555
17.590	33556
17.600	33560
17.610	33563
17.620	33559
17.630	33559
17.640	33555
17.650	33558
17.660	33554
17.670	33557
17.680	33559
17.690	33557
17.700	33560
17.710	33559
17.720	33560
17.730	33560
17.740	33559
17.750	33557
17.760	33559
17.770	33558
17.780	33559
17.790	33560
17.800	33558
17.810	33559
17.820	33554
17.830	33558
17.840	33557
17.850	33559
17.860	33556
17.870	33557
17.880	33558
17.890	33558
17.900	33557
17.910	33555
17.920	33558
17.930	33558
17.940	33559
17.950	33560
17.962	33554
17.972	33557
17.980	33563
17.990	33557
18.000	33560
18.010	33557
18.020	33558
18.030	33557
18.040	33557
18.050	33557
18.060	33554
18.070	33558
18.080	33557
18.090	33562
18.100	33560
18.110	33557
18.120	33557
18.130	33554
18.140	33561
18.150	33557
18.160	33557
18.170	33558
18.180	33557
18.190	33558
18.200	33560
18.210	33559
18.220	33561
18.230	33555
18.240	33555
18.250	33557
18.260	33557
18.270	33555
18.280	33552
18.290	33556
18.300	33557
18.310	33557
18.320	33555
18.330	33553
18.340	33554
18.350	33557
18.360	33556
18.370	33560
18.380	33558
18.390	33555
18.400	33557
18.410	33557
18.420	33556
18.430	33557
18.440	33558
18.452	33558
18.460	33556
18.470	33559
18.480	33555
18.490	33560
18.500	33557
18.510	33559
18.520	33556
18.530	33555
18.540	33557
18.550	33562
18.560	33557
18.570	33561
18.580	33560
18.590	33556
18.600	33560
18.610	33555
18.620	33560
18.630	33557
18.640	33559
18.650	33558
18.660	33560
18.670	33558
18.680	33557
18.690	33554
18.700	33562
18.710	33557
18.720	33559
18.730	33561
18.740	33553
18.756	33556
18.760	33558
18.770	33559
18.780	33558
18.790	33552
18.800	33557
18.810	33559
18.820	33561
18.830	33558
18.840	33561
18.852	33561
18.860	33559
18.870	33559
18.880	33556
18.890	33560
18.900	33558
18.910	33556
18.920	33564
18.930	33556
18.940	33559
18.950	33556
18.960	33555
18.970	33554
18.980	33556
18.990	33556
19.000	33561
19.010	33553
19.020	33559
19.030	33557
19.040	33556
19.050	33557
19.060	33558
19.070	33558
19.080	33557
19.090	33557
19.100	33560
19.110	33558
19.120	33558
19.130	33560
19.140	33558
19.150	33555
19.160	33560
19.170	33557
19.180	33559
19.190	33561
19.200	33559
19.210	33556
19.220	33557
19.230	33556
19.240	33558
19.250	33553
19.260	33557
19.270	33559
19.280	33558
19.290	33558
19.300	33555
19.310	33556
19.320	33559
19.330	33556
19.340	33556
19.350	33560
19.360	33558
19.370	33558
19.380	33557
19.390	33555
19.400	33552
19.410	33559
19.420	33556
19.430	33554
19.440	33556
19.450	33555
19.460	33556
19.470	33552
19.480	33554
19.490	33558
19.500	33558
19.510	33560
19.520	33560
19.530	33556
19.540	33556
19.550	33554
19.560	33556
19.570	33557
19.580	33554
19.590	33555
19.600	33554
19.610	33558
19.620	33557
19.630	33560
19.640	33557
19.650	33559
19.660	33562
19.670	33556
19.680	33556
19.690	33561
19.700	33559
19.710	33558
19.720	33555
19.730	33554
19.740	33554
19.750	33562
19.760	33557
19.770	33559
19.780	33558
19.790	33558
19.800	33557
19.810	33557
19.820	33557
19.830	33558
19.840	33557
19.850	33556
19.860	33556
19.870	33556
19.880	33556
19.890	33553
19.900	33557
