# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
2.809	33645
2.819	33646
2.829	33648
2.839	33647
2.849	33649
2.859	33652
2.869	33649
2.879	33645
2.889	33643
2.899	33646
2.909	33647
2.919	33650
2.929	33648
2.939	33649
2.949	33650
2.959	33650
2.969	33649
2.979	33647
2.989	33645
2.999	33647
3.009	33650
3.019	33642
3.029	33649
3.039	33647
3.049	33646
3.059	33645
3.069	33645
3.079	33646
3.089	33645
3.099	33647
3.109	33651
3.119	33645
3.129	33649
3.139	33650
3.149	33646
3.159	33648
3.169	33647
3.179	33646
3.189	33649
3.199	33644
3.209	33646
3.219	33647
3.229	33647
3.239	33644
3.249	33645
3.259	33647
3.269	33647
3.279	33648
3.289	33644
3.299	33649
3.309	33648
3.319	33648
3.329	33648
3.339	33647
3.349	33648
3.359	33647
3.369	33645
3.379	33647
3.390	33644
3.399	33643
3.409	33648
3.419	33646
3.429	33646
3.439	33644
3.449	33646
3.459	33644
3.469	33648
3.479	33651
3.489	33649
3.499	33647
3.509	33649
3.519	33649
3.529	33645
3.539	33649
3.549	33647
3.559	33647
3.569	33647
3.579	33650
3.589	33647
3.599	33647
3.609	33647
3.619	33649
3.629	33646
3.639	33649
3.649	33647
3.659	33645
3.669	33649
3.679	33647
3.689	33648
3.699	33648
3.709	33646
3.719	33647
3.729	33648
3.739	33649
3.749	33652
3.759	33647
3.769	33648
3.779	33646
3.789	33645
3.799	33644
3.809	33648
3.819	33644
3.829	33647
3.839	33650
3.849	33644
3.859	33644
3.869	33647
3.879	33646
3.889	33646
3.899	33648
3.909	33645
3.919	33650
3.929	33646
3.939	33647
3.949	33646
3.959	33648
3.969	33650
3.979	33648
3.989	33648
3.999	33646
4.009	33646
4.019	33650
4.029	33645
4.039	33646
4.049	33645
4.059	33646
4.069	33649
4.079	33649
4.089	33644
4.099	33644
4.109	33650
4.119	33647
4.129	33646
4.139	33648
4.149	33648
4.159	33646
4.169	33645
4.179	33646
4.189	33647
4.199	33643
4.209	33649
4.219	33645
4.229	33647
4.239	33647
4.249	33647
4.259	33644
4.269	33648
4.279	33647
4.289	33645
4.299	33646
4.309	33647
4.319	33647
4.329	33649
4.339	33645
4.349	33645
4.359	33648
4.369	33644
4.379	33648
4.389	33648
4.399	33647
4.409	33650
4.419	33647
4.429	33648
4.439	33650
4.449	33646
4.459	33648
4.469	33647
4.479	33645
4.489	33648
4.499	33647
4.509	33647
4.519	33648
4.529	33650
4.539	33648
4.549	33648
4.559	33648
4.569	33645
4.579	33642
4.589	33647
4.599	33647
4.609	33648
4.619	33646
4.629	33647
4.639	33645
4.649	33647
4.659	33647
4.669	33644
4.679	33645
4.689	33649
4.699	33646
4.709	33652
4.719	33650
4.729	33644
4.739	33647
4.749	33643
4.759	33643
4.769	33647
4.779	33647
4.789	33650
4.799	33648
4.809	33646
4.819	33649
4.829	33647
4.839	33647
4.849	33645
4.859	33645
4.869	33650
4.879	33647
4.889	33647
4.900	33645
4.909	33649
4.919	33647
4.929	33647
4.939	33646
4.949	33646
4.959	33646
4.969	33647
4.979	33649
4.989	33650
4.999	33645
5.009	33647
5.019	33647
5.029	33647
5.039	33649
5.049	33647
5.059	33649
5.069	33645
5.079	33646
5.089	33649
5.099	33648
5.109	33647
5.119	33647
5.129	33648
5.139	33645
5.149	33647
5.159	33646
5.169	33649
5.179	33644
5.189	33647
5.199	33647
5.209	33648
5.219	33648
5.229	33646
5.239	33648
5.249	33646
5.259	33646
5.269	33645
5.279	33646
5.289	33645
5.299	33650
5.309	33648
5.319	33647
5.329	33644
5.339	33647
5.349	33646
5.359	33647
5.369	33644
5.379	33645
5.389	33645
5.399	33646
5.409	33652
5.419	33646
5.429	33644
5.439	33645
5.449	33645
5.459	33646
5.469	33644
5.479	33647
5.489	33648
5.499	33645
5.509	33648
5.519	33645
5.529	33646
5.539	33647
5.549	33647
5.559	33646
5.569	33648
5.579	33648
5.589	33647
5.599	33649
5.609	33645
5.619	33647
5.629	33645
5.639	33644
5.649	33643
5.660	33646
5.669	33648
5.679	33643
5.689	33647
5.699	33645
5.709	33648
5.720	33645
5.729	33644
5.739	33650
5.749	33646
5.759	33644
5.769	33649
5.779	33649
5.789	33647
5.799	33643
5.809	33648
5.819	33644
5.829	33644
5.839	33646
5.849	33648
5.859	33647
5.869	33646
5.879	33646
5.889	33650
5.899	33646
5.909	33647
5.919	33647
5.929	33646
5.939	33645
5.949	33647
5.959	33647
5.969	33646
5.979	33649
5.989	33650
5.999	33648
6.009	33648
6.019	33646
6.029	33650
6.039	33648
6.049	33646
6.059	33646
6.070	33646
6.079	33646
6.089	33649
6.099	33647
6.109	33649
6.119	33647
6.129	33644
6.139	33649
6.149	33648
6.159	33647
6.169	33646
6.179	33647
6.189	33648
6.199	33648
6.209	33646
6.219	33645
6.229	33645
6.239	33647
6.249	33650
6.259	33648
6.269	33652
6.279	33649
6.289	33648
6.299	33647
6.309	33648
6.319	33645
6.329	33644
6.339	33647
6.349	33646
6.359	33648
6.369	33649
6.379	33649
6.389	33646
6.399	33647
6.409	33648
6.419	33644
6.429	33646
6.439	33647
6.449	33646
6.459	33646
6.469	33648
6.479	33651
6.489	33645
6.499	33647
6.509	33647
6.519	33645
6.529	33646
6.539	33645
6.549	33647
6.559	33647
6.569	33649
6.579	33647
6.589	33646
6.599	33644
6.609	33649
6.619	33645
6.629	33648
6.639	33645
6.649	33647
6.659	33648
6.669	33646
6.679	33644
6.689	33646
6.699	33646
6.709	33644
6.719	33644
6.729	33647
6.739	33648
6.750	33648
6.759	33646
6.769	33648
6.779	33645
6.789	33645
6.799	33647
6.809	33646
6.819	33650
6.829	33648
6.839	33647
6.849	33648
6.859	33645
6.869	33648
6.879	33646
6.889	33649
6.899	33648
6.909	33647
6.919	33649
6.929	33649
6.939	33646
6.949	33646
6.959	33645
6.969	33646
6.979	33647
6.989	33647
6.999	33646
7.009	33647
7.019	33646
7.029	33650
7.039	33648
7.049	33649
7.059	33645
7.069	33646
7.079	33646
7.089	33647
7.099	33647
7.109	33649
7.119	33647
7.129	33650
7.139	33649
7.149	33646
7.159	33642
7.169	33645
7.179	33649
7.189	33649
7.199	33647
7.209	33648
7.219	33646
7.229	33648
7.239	33644
7.249	33645
7.259	33645
7.269	33643
7.279	33649
7.289	33645
7.299	33644
7.309	33649
7.319	33646
7.329	33647
7.339	33644
7.349	33645
7.359	33647
7.369	33650
7.379	33648
7.389	33648
7.399	33646
7.409	33646
7.419	33649
7.429	33646
7.439	33645
7.449	33648
7.459	33649
7.469	33646
7.479	33649
7.489	33647
7.499	33648
7.509	33649
7.519	33645
7.529	33645
7.539	33648
7.549	33649
7.559	33647
7.569	33649
7.579	33645
7.589	33650
7.599	33647
7.609	33646
7.619	33646
7.629	33645
7.639	33651
7.649	33645
7.659	33648
7.669	33646
7.679	33648
7.689	33649
7.699	33644
7.709	33650
7.719	33648
7.729	33647
7.739	33645
7.749	33647
7.759	33649
7.769	33646
7.779	33648
7.789	33647
7.799	33648
7.809	33645
7.819	33647
7.829	33648
7.839	33649
7.849	33646
7.859	33647
7.869	33647
7.879	33648
7.889	33646
7.899	33645
7.909	33647
7.919	33648
7.929	33647
7.939	33648
7.949	33646
7.959	33648
7.969	33649
7.979	33644
7.989	33649
7.999	33644
8.009	33649
8.019	33649
8.029	33646
8.039	33647
8.049	33644
8.059	33647
8.069	33647
8.079	33648
8.089	33648
8.099	33647
8.109	33645
8.119	33648
8.129	33649
8.139	33648
8.149	33648
8.159	33646
8.169	33648
8.179	33647
8.189	33646
8.199	33646
8.209	33645
8.219	33648
8.229	33645
8.239	33646
8.249	33647
8.259	33649
8.269	33647
8.279	33644
8.289	33645
8.299	33649
8.309	33647
8.319	33647
8.330	33648
8.339	33649
8.349	33649
8.359	33646
8.369	33644
8.379	33647
8.389	33645
8.399	33645
8.409	33644
8.419	33647
8.429	33648
8.439	33645
8.449	33646
8.459	33647
8.469	33647
8.479	33647
8.489	33644
8.499	33643
8.509	33648
8.519	33646
8.529	33647
8.539	33648
8.549	33646
8.559	33644
8.569	33648
8.579	33646
8.589	33646
8.599	33645
8.609	33644
8.619	33649
8.629	33651
8.639	33648
8.649	33646
8.659	33647
8.669	33646
8.679	33645
8.689	33648
8.699	33648
8.709	33648
8.719	33649
8.729	33647
8.739	33649
8.749	33646
8.759	33647
8.769	33648
8.779	33647
8.789	33647
8.799	33647
8.809	33650
8.819	33648
8.829	33650
8.839	33648
8.849	33645
8.859	33647
8.869	33644
8.879	33647
8.889	33649
8.899	33646
8.909	33645
8.919	33650
8.929	33647
8.939	33648
8.949	33647
8.959	33645
8.969	33648
8.979	33649
8.989	33648
8.999	33649
9.009	33647
9.019	33646
9.029	33646
9.039	33651
9.049	33648
9.059	33644
9.069	33644
9.079	33647
9.089	33647
9.099	33649
9.109	33645
9.119	33646
9.129	33645
9.139	33642
9.149	33644
9.159	33647
9.169	33644
9.179	33642
9.189	33652
9.199	33647
9.209	33649
9.219	33648
9.229	33648
9.239	33644
9.249	33647
9.259	33646
9.269	33643
9.279	33647
9.289	33649
9.299	33649
9.309	33645
9.319	33648
9.329	33645
9.339	33645
9.349	33648
9.359	33650
9.369	33648
9.379	33648
9.389	33651
9.399	33645
9.409	33647
9.419	33646
9.429	33648
9.439	33642
9.449	33646
9.459	33650
9.469	33649
9.479	33646
9.489	33650
9.499	33649
9.509	33647
9.519	33649
9.529	33647
9.539	33648
9.549	33645
9.559	33649
9.569	33645
9.579	33647
9.589	33648
9.599	33648
9.609	33644
9.619	33648
9.629	33645
9.639	33644
9.649	33647
9.659	33650
9.669	33647
9.679	33648
9.689	33646
9.699	33649
9.709	33645
9.719	33643
9.729	33645
9.739	33643
9.749	33648
9.759	33651
9.769	33644
9.779	33648
9.789	33650
9.799	33649
9.809	33648
9.819	33647
9.829	33644
9.839	33649
9.849	33649
9.859	33646
9.869	33646
9.879	33646
9.889	33646
9.899	33644
9.909	33643
9.919	33647
9.929	33644
9.939	33648
9.949	33647
9.959	33648
9.969	33645
9.979	33647
9.989	33646
9.999	33646
10.009	33647
10.019	33648
10.029	33643
10.039	33648
10.049	33646
10.059	33647
10.069	33644
10.079	33647
10.089	33646
10.099	33648
10.109	33648
10.119	33646
10.129	33648
10.139	33648
10.149	33644
10.159	33644
10.169	33646
10.179	33648
10.189	33645
10.199	33647
10.209	33648
10.219	33647
10.229	33645
10.239	33649
10.249	33647
10.259	33648
10.269	33646
10.279	33647
10.289	33644
10.299	33647
10.309	33647
10.319	33646
10.329	33647
10.339	33646
10.349	33648
10.359	33648
10.369	33646
10.379	33647
10.389	33646
10.399	33648
10.409	33646
10.419	33645
10.429	33645
10.439	33646
10.449	33642
10.459	33645
10.469	33646
10.479	33646
10.489	33647
10.499	33648
10.509	33645
10.519	33649
10.529	33646
10.539	33646
10.549	33645
10.559	33646
10.569	33647
10.579	33647
10.589	33645
10.599	33648
10.609	33645
10.619	33647
10.629	33650
10.639	33645
10.649	33645
10.659	33648
10.669	33645
10.679	33643
10.689	33644
10.699	33647
10.709	33646
10.719	33646
10.729	33645
10.739	33645
10.749	33645
10.759	33646
10.769	33648
10.779	33647
10.789	33645
10.799	33648
10.809	33647
10.819	33646
10.829	33649
10.839	33645
10.849	33647
10.859	33648
10.869	33646
10.879	33646
10.889	33645
10.899	33646
10.909	33645
10.919	33646
10.929	33646
10.939	33646
10.949	33646
10.959	33646
10.969	33648
10.979	33644
10.989	33645
10.999	33644
11.009	33647
11.019	33646
11.029	33647
11.039	33646
11.049	33646
11.059	33647
11.069	33647
11.079	33649
11.089	33644
11.099	33645
11.109	33645
11.119	33646
11.129	33645
11.139	33643
11.149	33647
11.159	33645
11.169	33646
11.179	33644
11.189	33646
11.199	33644
11.209	33647
11.219	33644
11.229	33645
11.239	33644
11.249	33643
11.259	33643
11.269	33643
11.279	33645
11.289	33643
11.299	33644
11.309	33645
11.319	33645
11.329	33646
11.339	33644
11.349	33647
11.359	33643
11.370	33645
11.379	33646
11.389	33644
11.399	33644
11.409	33644
11.419	33647
11.429	33647
11.439	33645
11.450	33647
11.459	33648
11.469	33646
11.479	33649
11.489	33645
11.499	33645
11.509	33648
11.519	33648
11.529	33644
11.539	33645
11.549	33648
11.559	33647
11.569	33649
11.579	33646
11.589	33648
11.599	33648
11.609	33647
11.619	33648
11.629	33645
11.639	33647
11.649	33648
11.659	33647
11.669	33644
11.679	33647
11.689	33647
11.700	33650
11.709	33649
11.719	33650
11.729	33646
11.739	33647
11.750	33647
11.759	33647
11.769	33647
11.779	33645
11.789	33644
11.799	33649
11.809	33646
11.819	33644
11.829	33644
11.839	33647
11.849	33645
11.859	33646
11.869	33648
11.879	33646
11.889	33645
11.899	33649
11.909	33645
11.920	33647
11.929	33647
11.939	33648
11.949	33645
11.959	33647
11.969	33646
11.979	33646
11.989	33647
11.999	33646
12.009	33646
12.019	33647
12.029	33649
12.039	33644
12.049	33645
12.059	33648
12.069	33648
12.079	33646
12.089	33646
12.100	33644
12.109	33645
12.119	33649
12.129	33649
12.139	33646
12.149	33650
12.159	33649
12.169	33646
12.179	33649
12.189	33647
12.199	33646
12.209	33646
12.219	33647
12.229	33646
12.239	33648
12.249	33647
12.259	33647
12.269	33645
12.279	33649
12.289	33648
12.299	33648
12.309	33649
12.319	33647
12.329	33647
12.339	33645
12.349	33643
12.359	33645
12.369	33647
12.379	33647
12.389	33647
12.399	33645
12.409	33647
12.419	33645
12.429	33649
12.439	33649
12.449	33647
12.459	33649
12.469	33647
12.479	33648
12.489	33649
12.499	33648
12.509	33650
12.519	33648
12.529	33646
12.539	33644
12.549	33647
12.559	33647
12.569	33646
12.579	33646
12.589	33645
12.599	33649
12.609	33647
12.619	33643
12.629	33646
12.639	33649
12.649	33647
12.659	33647
12.669	33651
12.679	33648
12.689	33647
12.699	33646
12.709	33648
12.719	33648
12.729	33649
12.739	33647
12.749	33644
12.759	33647
12.769	33647
12.779	33647
12.789	33646
12.799	33650
12.809	33648
12.819	33647
12.829	33647
12.839	33643
12.849	33648
12.859	33646
12.869	33646
12.879	33647
12.889	33646
12.899	33650
12.909	33645
12.919	33645
12.929	33645
12.939	33649
12.949	33649
12.959	33647
12.969	33645
12.979	33648
12.989	33647
12.999	33648
13.009	33644
13.019	33646
13.029	33645
13.039	33645
13.049	33648
13.059	33648
13.069	33646
13.079	33648
13.089	33645
13.099	33647
13.109	33646
13.120	33644
13.129	33647
13.139	33646
13.149	33645
13.159	33649
13.169	33648
13.179	33649
13.189	33645
13.199	33649
13.209	33645
13.219	33648
13.229	33645
13.239	33646
13.249	33648
13.259	33646
13.269	33648
13.279	33645
13.289	33646
13.299	33645
13.309	33643
13.319	33647
13.329	33648
13.339	33647
13.349	33644
13.359	33646
13.369	33649
13.379	33645
13.389	33644
13.399	33648
13.409	33647
13.419	33646
13.429	33647
13.439	33651
13.449	33649
13.459	33646
13.469	33646
13.479	33645
13.489	33643
13.499	33647
13.509	33649
13.519	33649
13.529	33648
13.539	33646
13.549	33646
13.559	33646
13.570	33649
13.580	33645
13.590	33645
13.600	33648
13.609	33648
13.619	33646
13.629	33651
13.639	33647
13.649	33645
13.659	33643
13.669	33647
13.679	33647
13.689	33642
13.699	33644
13.709	33646
13.719	33650
13.729	33649
13.739	33648
13.750	33644
13.759	33644
13.769	33647
13.779	33644
13.789	33647
13.799	33650
13.809	33645
13.824	33645
13.829	33646
13.839	33647
13.849	33646
13.859	33648
13.869	33646
13.879	33647
13.889	33646
13.899	33651
13.909	33646
13.919	33648
13.929	33647
13.939	33648
13.949	33647
13.959	33646
13.969	33645
13.979	33645
13.989	33649
13.999	33649
14.009	33647
14.019	33646
14.029	33647
14.039	33645
14.050	33646
14.059	33647
14.069	33644
14.079	33647
14.089	33651
14.099	33649
14.109	33646
14.119	33647
14.129	33645
14.139	33647
14.149	33643
14.159	33642
14.169	33644
14.179	33646
14.189	33644
14.199	33650
14.209	33647
14.219	33647
14.229	33645
14.239	33647
14.249	33646
14.259	33646
14.269	33649
14.279	33647
14.289	33648
14.299	33646
14.309	33645
14.319	33648
14.329	33643
14.339	33648
14.349	33647
14.359	33644
14.369	33645
14.379	33645
14.389	33646
14.399	33650
14.409	33646
