# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
4.744	34411
4.754	34409
4.760	34405
4.770	34406
4.780	34410
4.790	34410
4.800	34401
4.810	34403
4.820	34408
4.830	34409
4.840	34407
4.850	34412
4.860	34411
4.870	34404
4.880	34402
4.890	34408
4.900	34408
4.910	34409
4.920	34407
4.930	34411
4.940	34408
4.950	34407
4.960	34407
4.970	34408
4.980	34408
4.990	34404
5.000	34407
5.010	34411
5.020	34406
5.030	34405
5.040	34414
5.050	34409
5.060	34408
5.070	34406
5.080	34406
5.090	34407
5.100	34408
5.110	34409
5.120	34411
5.130	34408
5.140	34407
5.150	34410
5.160	34406
5.170	34406
5.180	34412
5.190	34413
5.200	34407
5.210	34409
5.220	34411
5.230	34410
5.240	34407
5.250	34408
5.260	34411
5.270	34407
5.280	34405
5.290	34412
5.300	34410
5.310	34407
5.320	34404
5.330	34409
5.340	34406
5.350	34406
5.360	34410
5.370	34411
5.380	34408
5.390	34406
5.400	34402
5.410	34407
5.420	34404
5.430	34406
5.440	34406
5.450	34406
5.460	34405
5.470	34407
5.480	34408
5.490	34410
5.500	34408
5.510	34406
5.520	34408
5.530	34407
5.540	34410
5.550	34412
5.560	34408
5.570	34407
5.580	34409
5.591	34405
5.600	34406
5.610	34404
5.620	34411
5.630	34413
5.640	34405
5.650	34406
5.660	34407
5.670	34411
5.680	34403
5.690	34406
5.700	34407
5.710	34405
5.720	34407
5.730	34411
5.740	34406
5.750	34409
5.760	34405
5.770	34407
5.780	34405
5.790	34405
5.800	34408
5.810	34411
5.820	34406
5.830	34408
5.840	34404
5.850	34406
5.860	34407
5.870	34407
5.880	34409
5.890	34411
5.900	34408
5.910	34405
5.920	34408
5.930	34408
5.940	34407
5.950	34408
5.960	34409
5.970	34409
5.980	34406
5.990	34406
6.000	34409
6.010	34409
6.020	34407
6.030	34405
6.040	34409
6.050	34407
6.060	34409
6.070	34408
6.080	34406
6.090	34405
6.100	34405
6.110	34404
6.120	34405
6.130	34407
6.140	34404
6.150	34409
6.160	34410
6.170	34408
6.180	34403
6.190	34409
6.200	34409
6.210	34406
6.220	34406
6.230	34409
6.240	34410
6.250	34407
6.260	34406
6.270	34410
6.280	34411
6.290	34408
6.300	34406
6.310	34407
6.320	34407
6.330	34408
6.340	34408
6.350	34409
6.360	34408
6.370	34404
6.380	34407
6.390	34407
6.400	34408
6.410	34406
6.420	34410
6.430	34406
6.440	34405
6.450	34403
6.460	34407
6.470	34409
6.480	34406
6.490	34409
6.502	34407
6.512	34404
6.520	34409
6.530	34409
6.540	34405
6.550	34409
6.560	34408
6.570	34411
6.580	34403
6.590	34407
6.600	34408
6.610	34407
6.620	34407
6.630	34409
6.640	34407
6.650	34405
6.660	34403
6.670	34407
6.680	34409
6.690	34406
6.700	34406
6.710	34409
6.720	34406
6.730	34409
6.740	34406
6.750	34406
6.760	34404
6.770	34407
6.780	34406
6.790	34405
6.800	34407
6.810	34410
6.820	34412
6.830	34405
6.840	34411
6.850	34415
6.860	34403
6.870	34399
6.880	34404
6.890	34410
6.900	34407
6.910	34406
6.920	34411
6.930	34407
6.940	34400
6.950	34406
6.960	34414
6.970	34412
6.980	34402
6.990	34409
7.000	34413
7.010	34410
7.020	34400
7.030	34410
7.040	34405
7.050	34404
7.060	34407
7.070	34409
7.080	34409
7.090	34405
7.100	34409
7.110	34414
7.120	34401
7.130	34403
7.140	34406
7.150	34410
7.160	34406
7.170	34406
7.180	34413
7.190	34408
7.200	34402
7.210	34402
7.220	34405
7.230	34407
7.240	34406
7.250	34409
7.260	34410
7.270	34409
7.280	34410
7.290	34408
7.300	34401
7.310	34403
7.320	34411
7.330	34404
7.340	34400
7.350	34408
7.360	34412
7.370	34408
7.380	34404
7.390	34410
7.400	34410
7.410	34405
7.420	34402
7.430	34406
7.440	34406
7.450	34405
7.460	34408
7.470	34410
7.480	34406
7.490	34401
7.500	34406
7.510	34408
7.520	34407
7.530	34405
7.540	34408
7.550	34409
7.560	34404
7.570	34404
7.580	34407
7.590	34410
7.600	34405
7.610	34408
7.620	34412
7.630	34408
7.640	34406
7.650	34410
7.660	34411
7.670	34404
7.680	34401
7.690	34413
7.700	34411
7.710	34410
7.720	34404
7.730	34408
7.740	34411
7.750	34406
7.760	34404
7.770	34412
7.780	34409
7.790	34408
7.800	34405
7.810	34409
7.820	34411
7.830	34406
7.840	34403
7.850	34410
7.860	34409
7.870	34405
7.880	34407
7.890	34409
7.900	34406
7.910	34401
7.920	34412
7.930	34412
7.940	34406
7.950	34406
7.960	34410
7.970	34402
7.980	34400
7.990	34408
8.000	34409
8.010	34407
8.020	34404
8.030	34409
8.040	34404
8.050	34400
8.060	34406
8.070	34407
8.080	34407
8.090	34407
8.100	34411
8.110	34409
8.120	34406
8.130	34403
8.140	34406
8.150	34405
8.160	34402
8.170	34405
8.180	34410
8.190	34411
8.200	34405
8.210	34403
8.220	34408
8.230	34404
8.240	34401
8.250	34409
8.260	34408
8.270	34409
8.280	34403
8.290	34411
8.300	34408
8.310	34403
8.320	34407
8.330	34411
8.340	34409
8.350	34401
8.360	34404
8.370	34415
8.380	34409
8.390	34404
8.400	34407
8.410	34411
8.420	34403
8.430	34407
8.440	34411
8.450	34407
8.460	34408
8.470	34403
8.480	34407
8.490	34408
8.500	34408
8.510	34406
8.520	34412
8.530	34404
8.540	34403
8.550	34409
8.563	34405
8.570	34402
8.580	34408
8.590	34416
8.600	34406
8.610	34404
8.620	34408
8.630	34412
8.640	34404
8.650	34402
8.660	34404
8.670	34404
8.680	34406
8.690	34406
8.700	34411
8.710	34408
8.720	34405
8.730	34407
8.740	34406
8.750	34403
8.760	34410
8.770	34412
8.780	34405
8.790	34405
8.800	34407
8.810	34406
8.820	34402
8.830	34405
8.840	34408
8.850	34405
8.860	34404
8.870	34412
8.880	34410
8.890	34407
8.900	34404
8.910	34405
8.920	34403
8.930	34402
8.940	34407
8.950	34412
8.960	34406
8.970	34407
8.980	34405
8.990	34408
9.000	34408
9.010	34404
9.020	34409
9.030	34413
9.040	34409
9.050	34408
9.060	34409
9.070	34412
9.080	34408
9.090	34403
9.100	34409
9.110	34410
9.120	34407
9.130	34411
9.140	34414
9.150	34410
9.160	34404
9.170	34405
9.180	34407
9.190	34404
9.200	34403
9.210	34403
9.220	34411
9.230	34404
9.240	34402
9.250	34413
9.260	34413
9.270	34405
9.280	34404
9.290	34412
9.300	34412
9.310	34404
9.320	34407
9.330	34412
9.340	34412
9.350	34404
9.360	34409
9.370	34409
9.380	34406
9.390	34403
9.400	34407
9.410	34410
9.420	34412
9.430	34403
9.440	34407
9.450	34409
9.460	34403
9.470	34404
9.480	34410
9.490	34409
9.500	34400
9.510	34403
9.520	34409
9.530	34414
9.540	34401
9.550	34407
9.560	34413
9.570	34409
9.580	34400
9.590	34404
9.600	34413
9.610	34408
9.620	34409
9.630	34412
9.640	34411
9.650	34402
9.660	34405
9.670	34407
9.680	34408
9.690	34399
9.700	34406
9.710	34405
9.720	34410
9.730	34413
9.740	34409
9.750	34408
9.760	34406
9.770	34406
9.780	34408
9.790	34409
9.800	34408
9.810	34405
9.820	34409
9.830	34410
9.840	34409
9.850	34406
9.860	34407
9.870	34412
9.880	34404
9.890	34406
9.900	34412
9.910	34411
9.920	34406
9.930	34409
9.940	34408
9.950	34403
9.960	34400
9.970	34408
9.980	34409
9.990	34403
10.000	34406
10.010	34409
10.020	34406
10.030	34405
10.040	34406
10.050	34411
10.060	34407
10.070	34409
10.080	34409
10.090	34408
10.100	34407
10.110	34410
10.120	34409
10.130	34408
10.140	34406
10.150	34408
10.160	34412
10.170	34408
10.180	34407
10.190	34406
10.200	34409
10.210	34403
10.220	34405
10.230	34406
10.240	34413
10.250	34406
10.260	34406
10.270	34410
10.280	34409
10.290	34405
10.300	34406
10.310	34408
10.320	34406
10.330	34405
10.340	34406
10.350	34410
10.360	34408
10.370	34408
10.380	34413
10.390	34412
10.400	34406
10.410	34404
10.420	34406
10.430	34407
10.440	34405
10.450	34403
10.460	34409
10.470	34410
10.480	34407
10.490	34409
10.500	34409
10.510	34406
10.520	34401
10.530	34403
10.540	34411
10.550	34411
10.560	34402
10.570	34407
10.580	34408
10.590	34405
10.600	34406
10.610	34412
10.620	34413
10.630	34403
10.640	34404
10.650	34407
10.660	34408
10.670	34406
10.680	34410
10.690	34409
10.700	34409
10.710	34406
10.720	34405
10.730	34407
10.740	34404
10.750	34402
10.760	34404
10.770	34407
10.780	34409
10.790	34413
10.800	34411
10.810	34409
10.820	34404
10.830	34407
10.840	34408
10.850	34405
10.860	34408
10.870	34408
10.880	34412
10.890	34406
10.900	34403
10.910	34405
10.920	34409
10.930	34408
10.940	34407
10.960	34409
10.970	34405
10.987	34409
10.990	34408
11.000	34408
11.010	34402
11.020	34402
11.030	34407
11.040	34409
11.050	34404
11.060	34407
11.070	34408
11.080	34407
11.090	34405
11.100	34404
11.110	34407
11.120	34408
11.130	34403
11.140	34410
11.150	34411
11.160	34409
11.170	34405
11.180	34408
11.190	34406
11.200	34405
11.210	34404
11.220	34410
11.230	34407
11.240	34407
11.250	34406
11.260	34408
11.270	34403
11.280	34404
11.290	34406
11.300	34409
11.310	34406
11.320	34407
11.330	34409
11.340	34406
11.350	34406
11.360	34410
11.370	34415
11.380	34407
11.390	34404
11.400	34406
11.410	34405
11.420	34403
11.430	34402
11.440	34407
11.450	34410
11.460	34412
11.470	34411
11.480	34409
11.490	34406
11.500	34403
11.510	34405
11.520	34408
11.530	34409
11.540	34408
11.550	34408
11.560	34408
11.570	34408
11.580	34407
11.590	34402
11.600	34407
11.610	34407
11.620	34404
11.630	34404
11.640	34408
11.650	34405
11.660	34407
11.670	34406
11.680	34403
11.690	34406
11.700	34403
11.710	34407
11.720	34412
11.730	34412
11.740	34406
11.750	34404
11.760	34406
11.770	34403
11.780	34403
11.790	34408
11.800	34408
11.810	34406
11.820	34405
11.830	34410
11.840	34412
11.850	34406
11.860	34406
11.870	34409
11.880	34406
11.890	34402
11.900	34407
11.910	34411
11.920	34408
11.930	34408
11.940	34413
11.950	34407
11.960	34402
11.970	34407
11.980	34406
11.990	34404
12.000	34406
12.010	34408
12.020	34413
12.030	34408
12.040	34405
12.050	34410
12.060	34406
12.070	34405
12.080	34403
12.090	34407
12.100	34410
12.110	34402
12.120	34406
12.130	34415
12.140	34412
12.150	34405
12.160	34407
12.170	34408
12.180	34402
12.190	34400
12.200	34408
12.210	34409
12.220	34408
12.230	34408
12.240	34410
12.250	34410
12.260	34405
12.270	34407
12.280	34405
12.290	34406
12.300	34406
12.310	34409
12.320	34410
12.330	34409
12.340	34408
12.350	34410
12.360	34411
12.370	34405
12.380	34405
12.390	34407
12.400	34408
12.410	34406
12.420	34403
12.430	34410
12.440	34408
12.450	34409
12.460	34407
12.470	34412
12.480	34408
12.490	34407
12.500	34405
12.510	34407
12.520	34403
12.530	34406
12.540	34413
12.550	34406
12.560	34410
12.570	34409
12.580	34409
12.590	34409
12.600	34405
12.610	34406
12.620	34412
12.630	34408
12.640	34403
12.650	34408
12.660	34410
12.670	34407
12.680	34408
12.690	34410
12.700	34409
12.710	34404
12.720	34401
12.730	34406
12.740	34412
12.750	34404
12.760	34406
12.770	34413
12.780	34412
12.790	34408
12.800	34407
12.810	34407
12.820	34410
12.830	34405
12.840	34403
12.850	34407
12.860	34407
12.870	34405
12.880	34410
12.890	34411
12.900	34409
12.910	34407
12.920	34406
12.930	34410
12.940	34407
12.950	34402
12.960	34405
12.970	34409
12.980	34405
12.990	34406
13.000	34408
13.010	34409
13.020	34407
13.030	34405
13.040	34407
13.050	34405
13.060	34408
13.070	34404
13.080	34409
13.090	34409
13.100	34404
13.110	34409
13.120	34408
13.130	34405
13.140	34406
13.150	34405
13.160	34408
13.170	34408
13.180	34409
13.190	34409
13.200	34411
13.210	34405
13.220	34403
13.230	34404
13.240	34402
13.250	34406
13.260	34403
13.270	34407
13.280	34411
13.290	34410
13.300	34410
13.310	34411
13.320	34409
13.330	34405
13.340	34406
13.350	34404
13.360	34411
13.370	34410
13.380	34409
13.390	34410
13.400	34408
13.410	34406
13.420	34407
13.430	34407
13.440	34408
13.450	34410
13.460	34409
13.470	34409
13.480	34406
13.490	34407
13.507	34406
13.521	34406
13.531	34407
13.540	34405
13.550	34406
13.560	34410
13.570	34408
13.580	34409
13.590	34402
13.600	34407
13.610	34410
13.620	34409
13.630	34410
13.640	34411
13.650	34404
13.660	34402
13.670	34412
13.680	34410
13.690	34405
13.700	34409
13.710	34411
13.720	34403
13.730	34404
13.740	34405
13.750	34409
13.760	34408
13.770	34405
13.780	34409
13.790	34405
13.800	34406
13.810	34409
13.820	34415
13.830	34406
13.840	34406
13.850	34404
13.860	34408
13.870	34403
13.880	34407
13.890	34407
13.900	34407
13.910	34406
13.920	34405
13.930	34409
13.940	34405
13.950	34411
13.960	34410
13.970	34408
13.980	34405
13.990	34401
14.000	34406
14.010	34406
14.020	34410
14.030	34410
14.040	34409
14.050	34407
14.060	34409
14.070	34409
14.080	34408
14.090	34403
14.100	34407
14.110	34409
14.120	34407
14.130	34408
14.140	34409
14.150	34412
14.160	34404
14.170	34402
14.180	34408
14.190	34405
14.200	34404
14.210	34407
14.220	34413
14.230	34409
14.240	34405
14.250	34414
14.260	34413
14.270	34403
14.280	34403
14.290	34408
14.300	34405
14.310	34401
14.320	34404
14.330	34409
14.340	34410
14.350	34404
14.360	34413
14.370	34411
14.380	34402
14.390	34401
14.400	34406
14.410	34412
14.420	34403
14.430	34408
14.440	34412
14.450	34411
14.460	34405
14.470	34402
14.480	34408
14.490	34403
14.500	34405
14.510	34407
14.520	34414
14.530	34409
14.540	34404
14.550	34410
14.560	34409
14.570	34405
14.580	34402
14.590	34407
14.600	34412
14.610	34407
14.620	34406
14.630	34411
14.640	34410
14.650	34403
14.660	34406
14.670	34414
14.680	34409
14.690	34407
14.700	34408
14.710	34406
14.720	34405
14.730	34405
14.740	34409
14.750	34411
14.760	34405
14.770	34404
14.780	34407
14.790	34403
14.800	34403
14.810	34407
14.820	34410
14.830	34408
14.840	34406
14.850	34409
14.860	34410
14.870	34407
14.880	34406
14.890	34405
14.900	34407
14.910	34408
14.920	34405
14.930	34410
14.940	34408
14.950	34406
14.960	34405
14.970	34410
14.980	34408
14.990	34403
15.000	34410
15.010	34412
15.020	34405
15.030	34406
15.040	34408
15.050	34408
15.060	34408
15.070	34407
15.080	34408
15.090	34405
15.100	34408
15.110	34408
