# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
3.289	32861
3.299	32857
3.309	32857
3.319	32860
3.329	32859
3.339	32856
3.349	32856
3.359	32858
3.369	32857
3.379	32858
3.389	32858
3.399	32863
3.409	32861
3.419	32861
3.429	32859
3.439	32859
3.449	32862
3.459	32855
3.469	32856
3.479	32859
3.489	32863
3.499	32862
3.509	32859
3.519	32857
3.529	32859
3.539	32860
3.549	32859
3.559	32860
3.569	32858
3.579	32856
3.589	32854
3.599	32860
3.609	32858
3.619	32858
3.629	32863
3.639	32860
3.649	32860
3.659	32861
3.669	32859
3.679	32854
3.694	32858
3.702	32859
3.712	32857
3.723	32858
3.729	32861
3.739	32859
3.749	32855
3.759	32859
3.769	32857
3.779	32857
3.789	32859
3.799	32858
3.809	32860
3.819	32860
3.829	32856
3.839	32858
3.849	32858
3.859	32856
3.869	32857
3.879	32859
3.889	32858
3.899	32857
3.909	32860
3.919	32859
3.929	32858
3.939	32861
3.949	32855
3.959	32857
3.969	32859
3.979	32854
3.989	32860
3.999	32858
4.009	32857
4.019	32858
4.029	32860
4.039	32861
4.049	32859
4.059	32858
4.069	32859
4.079	32858
4.089	32859
4.099	32861
4.109	32859
4.119	32862
4.129	32862
4.139	32858
4.149	32858
4.159	32860
4.169	32858
4.179	32857
4.189	32856
4.199	32858
4.209	32861
4.219	32860
4.229	32862
4.239	32858
4.249	32858
4.259	32858
4.269	32860
4.279	32859
4.289	32861
4.299	32859
4.309	32856
4.319	32862
4.329	32862
4.339	32862
4.349	32859
4.359	32857
4.369	32859
4.379	32858
4.389	32857
4.399	32862
4.409	32858
4.419	32858
4.429	32861
4.439	32859
4.449	32861
4.459	32860
4.469	32858
4.479	32858
4.489	32861
4.499	32858
4.509	32859
4.519	32857
4.529	32859
4.539	32862
4.549	32857
4.559	32856
4.569	32860
4.579	32862
4.589	32858
4.599	32861
4.609	32860
4.619	32859
4.629	32856
4.639	32861
4.649	32859
4.659	32855
4.669	32859
4.679	32858
4.689	32860
4.699	32859
4.709	32858
4.719	32857
4.729	32856
4.739	32860
4.750	32860
4.759	32861
4.769	32860
4.779	32860
4.789	32861
4.799	32860
4.809	32859
4.819	32857
4.829	32860
4.839	32858
4.849	32859
4.859	32862
4.869	32858
4.879	32858
4.889	32856
4.899	32860
4.909	32859
4.919	32857
4.929	32862
4.939	32862
4.949	32858
4.959	32857
4.969	32861
4.979	32862
4.989	32860
4.999	32858
5.009	32854
5.019	32860
5.029	32861
5.039	32861
5.049	32855
5.059	32861
5.069	32857
5.079	32857
5.089	32855
5.099	32860
5.109	32860
5.119	32859
5.129	32858
5.139	32856
5.149	32861
5.159	32859
5.169	32854
5.179	32860
5.189	32862
5.199	32857
5.209	32857
5.219	32859
5.229	32859
5.239	32857
5.249	32860
5.259	32858
5.269	32862
5.279	32860
5.289	32863
5.299	32863
5.309	32858
5.319	32858
5.329	32861
5.339	32859
5.349	32858
5.359	32855
5.369	32858
5.379	32858
5.389	32862
5.399	32858
5.409	32859
5.419	32860
5.429	32857
5.439	32859
5.449	32860
5.459	32858
5.469	32861
5.479	32858
5.489	32859
5.499	32861
5.509	32859
5.519	32859
5.529	32861
5.539	32858
5.549	32857
5.559	32865
5.569	32862
5.579	32857
5.589	32858
5.599	32862
5.609	32863
5.619	32862
5.629	32860
5.641	32864
5.649	32860
5.659	32858
5.669	32860
5.679	32858
5.689	32858
5.699	32861
5.709	32862
5.719	32856
5.729	32859
5.739	32857
5.749	32860
5.759	32862
5.769	32860
5.779	32859
5.789	32855
5.799	32859
5.809	32860
5.819	32857
5.829	32861
5.839	32859
5.849	32860
5.859	32858
5.869	32857
5.879	32860
5.889	32862
5.899	32861
5.909	32860
5.919	32858
5.929	32857
5.939	32859
5.949	32858
5.959	32858
5.969	32859
5.979	32859
5.989	32859
5.999	32855
6.009	32859
6.019	32861
6.029	32858
6.039	32856
6.049	32858
6.059	32859
6.069	32861
6.079	32860
6.089	32859
6.099	32859
6.109	32857
6.119	32862
6.129	32857
6.139	32858
6.149	32859
6.159	32859
6.169	32860
6.179	32862
6.189	32856
6.199	32858
6.209	32858
6.219	32855
6.229	32855
6.239	32859
6.249	32857
6.259	32859
6.269	32863
6.279	32859
6.289	32856
6.299	32860
6.309	32858
6.319	32859
6.329	32860
6.339	32857
6.349	32863
6.359	32864
6.369	32856
6.379	32860
6.389	32859
6.399	32858
6.409	32858
6.419	32858
6.429	32858
6.439	32855
6.449	32860
6.459	32861
6.469	32862
6.479	32863
6.489	32856
6.499	32862
6.509	32859
6.519	32857
6.529	32860
6.539	32859
6.549	32855
6.559	32856
6.569	32862
6.579	32864
6.589	32862
6.599	32862
6.609	32857
6.619	32860
6.629	32862
6.639	32858
6.649	32860
6.659	32855
6.669	32859
6.679	32858
6.690	32859
6.699	32859
6.709	32860
6.719	32861
6.729	32860
6.739	32857
6.749	32860
6.759	32858
6.769	32856
6.779	32854
6.789	32861
6.799	32861
6.809	32859
6.819	32861
6.829	32863
6.839	32860
6.849	32860
6.859	32864
6.869	32861
6.879	32861
6.889	32859
6.899	32862
6.909	32859
6.919	32860
6.929	32857
6.939	32859
6.949	32861
6.959	32865
6.969	32863
6.979	32858
6.989	32853
6.999	32854
7.009	32861
7.019	32855
7.029	32859
7.039	32861
7.049	32860
7.059	32857
7.069	32860
7.079	32862
7.089	32860
7.099	32862
7.109	32859
7.119	32860
7.129	32861
7.139	32858
7.149	32857
7.159	32857
7.169	32859
7.179	32862
7.189	32861
7.199	32862
7.209	32856
7.219	32857
7.229	32857
7.239	32859
7.249	32859
7.259	32860
7.269	32860
7.279	32857
7.289	32859
7.299	32860
7.309	32858
7.319	32860
7.329	32862
7.339	32861
7.349	32857
7.359	32856
7.369	32861
7.379	32861
7.389	32860
7.399	32860
7.409	32855
7.419	32859
7.429	32857
7.439	32859
7.449	32860
7.459	32859
7.469	32861
7.479	32858
7.489	32856
7.499	32862
7.509	32858
7.519	32854
7.529	32861
7.539	32858
7.549	32858
7.559	32859
7.569	32854
7.579	32859
7.589	32859
7.599	32859
7.609	32858
7.619	32859
7.629	32859
7.639	32856
7.649	32859
7.659	32856
7.669	32856
7.679	32859
7.689	32859
7.699	32856
7.709	32857
7.719	32858
7.729	32858
7.739	32855
7.749	32858
7.759	32858
7.769	32859
7.779	32859
7.789	32859
7.799	32857
7.809	32862
7.819	32856
7.829	32856
7.839	32862
7.849	32859
7.859	32858
7.869	32861
7.879	32858
7.889	32856
7.899	32860
7.909	32861
7.919	32859
7.929	32860
7.939	32855
7.949	32861
7.959	32857
7.969	32858
7.979	32858
7.989	32857
7.999	32856
8.009	32862
8.019	32860
8.029	32863
8.039	32857
8.049	32858
8.059	32858
8.069	32860
8.079	32860
8.089	32855
8.099	32861
8.109	32859
8.119	32856
8.129	32861
8.141	32862
8.149	32858
8.159	32860
8.169	32860
8.179	32860
8.189	32861
8.199	32859
8.209	32860
8.219	32856
8.229	32860
8.239	32858
8.249	32862
8.259	32860
8.269	32860
8.279	32859
8.289	32859
8.299	32861
8.309	32861
8.319	32858
8.329	32861
8.339	32859
8.349	32859
8.359	32860
8.369	32858
8.379	32861
8.389	32860
8.399	32862
8.409	32860
8.419	32857
8.429	32855
8.439	32858
8.449	32858
8.459	32862
8.469	32862
8.479	32858
8.489	32862
8.499	32859
8.509	32859
8.519	32859
8.529	32855
8.539	32862
8.549	32861
8.559	32862
8.569	32860
8.579	32862
8.589	32861
8.599	32861
8.609	32857
8.619	32859
8.629	32857
8.639	32858
8.649	32860
8.659	32856
8.669	32861
8.679	32858
8.689	32857
8.699	32858
8.709	32859
8.719	32857
8.729	32862
8.739	32858
8.749	32856
8.759	32854
8.769	32858
8.779	32860
8.789	32860
8.799	32858
8.809	32859
8.819	32859
8.829	32857
8.839	32859
8.849	32857
8.859	32858
8.869	32857
8.879	32859
8.889	32860
8.899	32857
8.909	32860
8.919	32859
8.929	32856
8.939	32858
8.949	32858
8.959	32858
8.969	32859
8.979	32860
8.989	32857
8.999	32860
9.009	32858
9.019	32860
9.029	32859
9.039	32858
9.049	32859
9.059	32860
9.069	32861
9.079	32860
9.089	32860
9.099	32859
9.109	32861
9.119	32858
9.129	32859
9.139	32859
9.149	32861
9.160	32857
9.169	32864
9.179	32859
9.189	32861
9.199	32861
9.209	32857
9.219	32858
9.229	32859
9.239	32860
9.249	32858
9.259	32858
9.269	32859
9.279	32860
9.289	32858
9.299	32860
9.309	32862
9.319	32861
9.329	32858
9.339	32860
9.349	32861
9.359	32858
9.369	32859
9.379	32862
9.389	32862
9.399	32859
9.409	32858
9.419	32858
9.429	32861
9.439	32860
9.449	32860
9.459	32862
9.473	32858
9.479	32863
9.491	32860
9.499	32859
9.509	32863
9.519	32857
9.529	32859
9.539	32861
9.549	32859
9.559	32857
9.569	32859
9.579	32861
9.589	32861
9.599	32855
9.609	32861
9.619	32862
9.629	32859
9.639	32856
9.649	32863
9.659	32860
9.669	32860
9.679	32856
9.689	32858
9.699	32859
9.709	32862
9.719	32859
9.729	32858
9.739	32860
9.749	32860
9.759	32862
9.769	32859
9.779	32859
9.789	32860
9.799	32864
9.809	32864
9.819	32864
9.829	32861
9.839	32863
9.849	32860
9.859	32859
9.869	32857
9.879	32859
9.889	32862
9.899	32857
9.909	32859
9.919	32860
9.929	32859
9.939	32858
9.949	32863
9.959	32861
9.969	32864
9.979	32858
9.989	32861
9.999	32861
10.009	32864
10.019	32859
10.029	32858
10.039	32855
10.049	32856
10.060	32858
10.069	32859
10.079	32863
10.089	32860
10.099	32864
10.109	32857
10.119	32859
10.129	32859
10.139	32857
10.149	32856
10.159	32861
10.169	32860
10.179	32860
10.189	32858
10.199	32858
10.209	32860
10.219	32858
10.229	32860
10.239	32862
10.249	32858
10.259	32859
10.269	32859
10.279	32859
10.289	32856
10.299	32857
10.309	32861
10.319	32855
10.329	32860
10.339	32854
10.349	32858
10.359	32860
10.369	32858
10.379	32861
10.389	32858
10.399	32861
10.409	32863
10.419	32857
10.429	32858
10.439	32862
10.449	32862
10.459	32860
10.469	32860
10.479	32857
10.489	32859
10.499	32857
10.509	32860
10.519	32860
10.529	32859
10.539	32857
10.549	32858
10.559	32856
10.569	32858
10.579	32859
10.589	32860
10.599	32861
10.609	32861
10.619	32858
10.629	32859
10.639	32864
10.649	32858
10.659	32862
10.669	32859
10.679	32855
10.689	32857
10.699	32856
10.709	32859
10.719	32857
10.729	32857
10.739	32860
10.749	32857
10.759	32859
10.769	32856
10.779	32854
10.789	32861
10.799	32859
10.809	32858
10.819	32858
10.829	32858
10.839	32857
10.849	32856
10.859	32859
10.869	32860
10.879	32856
10.889	32856
10.899	32859
10.909	32859
10.919	32860
10.929	32858
10.939	32856
10.949	32861
10.959	32859
10.969	32857
10.979	32861
10.989	32857
10.999	32856
11.009	32858
11.019	32856
11.029	32855
11.039	32860
11.049	32856
11.059	32857
11.069	32857
11.079	32859
11.089	32854
11.099	32857
11.109	32855
11.119	32856
11.129	32857
11.139	32857
11.149	32858
11.159	32857
11.169	32856
11.179	32855
11.189	32859
11.199	32857
11.209	32858
11.219	32856
11.229	32859
11.239	32856
11.249	32857
11.259	32858
11.269	32861
11.279	32856
11.289	32860
11.299	32858
11.309	32855
11.319	32860
11.329	32858
11.339	32857
11.349	32856
11.359	32859
11.369	32862
11.379	32859
11.389	32864
11.399	32860
11.409	32858
11.419	32857
11.429	32858
11.439	32861
11.449	32859
11.459	32858
11.469	32858
11.479	32861
11.489	32860
11.499	32860
11.509	32860
11.519	32860
11.529	32862
11.539	32861
11.549	32859
11.559	32858
11.569	32860
11.579	32858
11.591	32857
11.599	32856
11.609	32859
11.619	32859
11.629	32860
11.639	32860
11.649	32856
11.659	32860
11.669	32862
11.679	32859
11.689	32860
11.699	32860
11.709	32863
11.719	32855
11.729	32857
11.739	32859
11.749	32857
11.759	32859
11.769	32857
11.779	32862
11.789	32858
11.799	32859
11.809	32859
11.819	32857
11.829	32857
11.839	32858
11.849	32856
11.859	32861
11.869	32858
11.879	32860
11.889	32857
11.899	32859
11.909	32860
11.919	32860
11.929	32860
11.939	32859
11.949	32860
11.959	32860
11.969	32859
11.979	32859
11.989	32863
11.999	32857
12.009	32858
12.019	32859
12.030	32862
12.039	32857
12.049	32858
12.059	32859
12.069	32858
12.079	32858
12.089	32855
12.099	32857
12.109	32860
12.119	32863
12.129	32860
12.139	32860
12.149	32858
12.159	32858
12.169	32860
12.179	32859
12.189	32862
12.199	32859
12.209	32859
12.219	32858
12.229	32859
12.239	32860
12.249	32855
12.259	32858
12.269	32857
12.279	32860
12.289	32859
12.299	32856
12.309	32861
12.319	32857
12.329	32859
12.339	32861
12.349	32856
12.359	32857
12.369	32858
12.379	32859
12.389	32860
12.399	32864
12.409	32857
12.419	32859
12.429	32861
12.439	32857
12.449	32859
12.459	32859
12.469	32860
12.479	32858
12.489	32857
12.499	32857
12.509	32857
12.519	32859
12.529	32855
12.539	32858
12.549	32856
12.559	32860
12.569	32854
12.579	32858
12.589	32857
12.599	32860
12.609	32861
12.619	32859
12.629	32859
12.639	32856
12.649	32856
12.659	32859
12.669	32857
12.679	32857
12.689	32858
12.699	32858
12.709	32859
12.719	32862
12.729	32856
12.739	32858
12.749	32857
12.759	32853
12.769	32854
12.779	32857
12.789	32856
12.799	32853
12.809	32855
12.819	32860
12.829	32857
12.839	32857
12.849	32860
12.859	32856
12.869	32857
12.879	32857
12.889	32856
12.899	32856
12.909	32860
12.919	32856
12.929	32859
12.939	32858
12.949	32857
12.959	32857
12.969	32858
12.979	32859
12.989	32860
13.000	32860
13.009	32859
13.019	32856
13.029	32859
13.039	32860
13.049	32857
13.059	32859
13.069	32858
13.079	32855
13.089	32862
13.099	32860
13.109	32856
13.119	32856
13.129	32856
13.139	32858
13.149	32860
13.159	32856
13.169	32856
13.179	32861
13.189	32861
13.199	32859
13.209	32857
13.219	32858
13.229	32859
13.239	32858
13.249	32852
13.259	32858
13.269	32855
13.279	32858
13.289	32860
13.299	32859
13.309	32859
13.319	32861
13.329	32857
13.339	32859
13.349	32860
13.359	32859
13.369	32856
13.379	32865
13.389	32859
13.399	32861
13.409	32859
13.420	32857
13.429	32855
13.439	32859
13.449	32857
13.459	32856
13.469	32857
13.479	32857
13.489	32858
13.499	32858
13.509	32857
13.519	32857
13.529	32855
13.539	32858
13.549	32858
13.559	32856
13.569	32858
13.579	32856
13.589	32857
13.599	32856
13.609	32861
13.619	32857
13.629	32859
13.639	32861
13.649	32857
13.659	32856
13.669	32858
13.679	32858
13.689	32857
13.699	32857
13.709	32859
13.719	32860
13.729	32856
13.739	32859
13.749	32858
13.759	32856
13.769	32860
13.779	32856
13.789	32860
13.799	32858
13.809	32857
13.819	32858
13.829	32863
13.839	32856
13.849	32860
13.859	32859
13.869	32856
13.879	32859
13.889	32858
13.899	32860
13.909	32860
13.919	32860
13.929	32860
13.939	32862
13.949	32857
13.959	32858
13.969	32856
13.979	32861
13.989	32859
13.999	32856
14.009	32857
14.019	32857
14.029	32857
14.039	32858
14.049	32858
14.059	32862
14.069	32860
14.079	32861
14.089	32857
14.099	32854
14.109	32863
14.119	32859
14.129	32862
14.139	32858
14.149	32860
14.159	32860
14.169	32858
14.179	32861
14.189	32860
14.199	32858
14.209	32858
14.219	32859
14.229	32863
14.239	32859
14.249	32859
14.259	32855
14.269	32859
14.279	32858
14.289	32856
14.299	32861
14.309	32862
14.319	32859
14.329	32861
14.339	32859
14.349	32858
14.359	32859
14.369	32864
14.379	32860
14.389	32858
14.399	32863
14.409	32860
14.419	32859
14.429	32860
14.439	32860
14.449	32856
14.459	32859
14.469	32858
14.479	32860
14.489	32858
14.499	32856
14.509	32859
14.519	32857
14.529	32856
14.539	32859
14.549	32858
14.559	32856
14.569	32856
14.579	32859
14.589	32861
14.599	32861
14.609	32860
14.619	32862
14.629	32861
14.639	32859
14.649	32858
14.659	32855
14.669	32859
14.679	32858
14.689	32859
14.699	32859
14.709	32859
14.719	32856
14.729	32859
14.739	32857
14.749	32861
14.759	32860
14.769	32859
14.779	32858
14.789	32859
14.799	32859
14.809	32858
14.819	32858
14.829	32862
14.839	32862
14.849	32862
14.859	32859
14.869	32858
14.881	32858
14.889	32859
14.899	32856
14.909	32856
14.919	32856
14.929	32861
14.939	32858
14.949	32858
14.959	32857
14.969	32858
14.979	32858
14.989	32857
14.999	32858
15.009	32860
15.019	32856
15.029	32856
15.039	32859
15.049	32858
15.059	32860
15.069	32857
15.079	32855
15.089	32855
15.099	32860
15.109	32854
15.119	32858
15.129	32857
15.139	32859
15.149	32860
15.159	32858
15.169	32857
15.179	32859
15.189	32856
15.199	32858
15.209	32861
15.219	32860
15.229	32856
15.239	32863
15.249	32857
15.259	32861
15.269	32864
15.279	32859
15.289	32860
15.299	32860
15.309	32857
15.319	32863
15.329	32857
15.339	32857
15.349	32861
15.359	32859
15.369	32856
15.379	32856
15.389	32859
15.400	32859
15.409	32860
15.419	32858
15.429	32859
15.439	32857
15.449	32860
15.459	32861
15.469	32860
15.479	32861
15.489	32858
15.499	32858
15.509	32858
15.519	32863
15.529	32860
15.539	32858
15.549	32858
15.559	32857
15.569	32861
15.581	32860
15.589	32860
15.599	32858
15.609	32857
15.619	32856
15.629	32854
15.639	32857
15.649	32858
15.659	32859
15.669	32857
15.679	32859
15.689	32862
15.699	32860
15.709	32857
15.719	32859
15.729	32860
15.739	32858
15.749	32858
15.759	32858
15.769	32861
15.779	32860
15.789	32857
15.799	32858
15.809	32862
15.819	32859
15.829	32862
15.839	32858
15.849	32861
15.860	32863
15.869	32861
15.879	32854
15.889	32856
15.899	32859
15.909	32859
15.919	32858
15.929	32858
15.939	32861
15.949	32861
15.959	32857
15.969	32861
15.979	32856
15.989	32860
15.999	32860
16.009	32860
16.019	32855
16.029	32859
16.039	32856
16.049	32859
16.059	32859
16.069	32856
16.079	32856
16.089	32857
16.099	32859
16.109	32857
16.119	32858
16.129	32859
16.139	32859
16.149	32856
16.159	32855
16.169	32860
16.179	32859
16.189	32858
16.199	32861
16.209	32857
16.219	32857
16.229	32858
16.239	32860
16.249	32857
16.259	32859
16.269	32862
16.279	32861
16.289	32860
16.299	32857
16.309	32863
16.319	32858
16.329	32859
16.339	32860
16.349	32858
16.359	32862
16.369	32854
16.379	32855
16.389	32860
16.399	32859
16.409	32858
16.419	32858
16.429	32858
16.439	32859
16.449	32861
16.459	32859
16.469	32859
16.479	32859
16.489	32861
16.499	32861
16.510	32861
16.519	32863
16.529	32861
16.539	32859
16.549	32859
16.559	32860
16.569	32858
16.579	32858
16.589	32858
16.599	32857
16.609	32861
16.619	32854
16.632	32861
16.639	32860
16.649	32856
16.659	32859
16.669	32862
16.679	32859
16.689	32855
16.699	32861
16.709	32856
16.719	32861
16.729	32857
16.739	32859
16.749	32858
16.759	32862
16.769	32859
16.779	32860
16.789	32860
16.799	32860
16.809	32861
16.819	32859
16.829	32860
16.839	32860
16.849	32862
16.859	32859
16.869	32859
16.879	32861
16.889	32860
16.899	32856
16.909	32857
16.919	32856
16.929	32858
16.939	32858
16.949	32859
16.959	32859
16.969	32860
16.979	32859
16.989	32859
16.999	32859
17.009	32862
17.019	32859
17.029	32858
17.039	32857
17.049	32857
17.059	32858
17.069	32860
17.079	32862
17.089	32858
17.099	32858
17.109	32858
17.119	32857
17.129	32857
17.139	32862
17.149	32858
17.159	32858
17.169	32860
17.179	32860
17.189	32858
17.199	32858
17.209	32858
17.219	32858
17.229	32860
17.239	32858
17.249	32857
17.259	32857
17.269	32860
17.279	32858
17.289	32859
17.299	32859
17.309	32857
17.319	32860
17.329	32859
17.339	32858
17.349	32861
17.359	32860
17.369	32858
17.379	32856
17.389	32861
17.399	32859
17.409	32861
17.419	32857
17.429	32863
17.439	32861
17.449	32855
17.459	32858
17.469	32857
17.479	32857
17.489	32860
17.499	32860
17.509	32858
17.519	32858
17.529	32856
17.539	32860
17.549	32861
17.560	32862
17.569	32859
17.579	32857
17.589	32858
17.599	32857
17.609	32859
17.619	32857
17.629	32858
17.639	32862
17.649	32857
17.659	32858
17.669	32863
17.679	32856
17.689	32860
17.699	32860
17.709	32860
17.719	32859
17.729	32858
17.739	32861
17.749	32858
17.759	32861
17.769	32859
17.779	32855
17.789	32856
17.799	32860
17.809	32856
17.819	32859
17.829	32858
17.841	32858
17.849	32857
17.859	32856
17.869	32857
17.879	32852
17.889	32858
17.899	32856
17.909	32858
17.919	32857
17.929	32856
17.939	32855
17.949	32857
17.959	32857
17.969	32861
17.979	32860
17.989	32858
17.999	32856
18.009	32859
18.019	32857
18.029	32859
18.039	32858
18.053	32858
18.060	32859
18.069	32856
18.079	32858
18.089	32862
18.099	32856
18.109	32858
18.119	32856
18.129	32857
18.139	32858
18.149	32860
18.159	32859
18.169	32855
18.179	32855
18.189	32858
18.199	32855
18.209	32859
18.219	32858
18.229	32859
18.239	32855
18.249	32857
18.259	32855
18.269	32856
18.279	32858
18.289	32861
18.299	32858
18.309	32858
18.319	32857
18.329	32860
18.339	32857
18.349	32860
18.359	32860
18.369	32855
18.379	32861
18.389	32858
18.399	32860
18.409	32860
18.419	32861
18.429	32855
18.439	32855
18.449	32857
18.459	32859
18.469	32860
18.479	32863
18.489	32856
18.499	32861
18.509	32859
18.519	32857
18.529	32855
18.539	32854
18.549	32862
18.559	32858
18.569	32857
18.579	32857
18.589	32857
18.599	32857
18.609	32857
18.619	32856
18.629	32858
18.639	32860
18.649	32858
18.659	32860
18.669	32860
18.679	32861
18.689	32858
18.699	32862
18.709	32858
18.719	32860
18.729	32860
18.739	32859
18.749	32862
18.759	32858
18.769	32856
18.779	32859
18.789	32857
18.799	32858
18.809	32860
18.819	32861
18.830	32862
18.839	32863
18.849	32857
18.859	32859
18.869	32860
18.879	32860
18.889	32860
18.899	32858
18.909	32857
18.919	32858
18.929	32856
18.939	32861
18.949	32856
18.959	32860
18.969	32856
18.979	32858
18.989	32855
18.999	32859
19.012	32856
19.019	32860
19.029	32857
19.039	32860
19.049	32856
19.059	32858
19.069	32857
19.079	32859
19.089	32858
19.099	32858
19.109	32861
19.119	32860
19.129	32860
19.139	32860
19.149	32860
19.159	32856
19.169	32862
19.179	32857
19.189	32859
19.199	32863
19.209	32858
19.219	32859
19.229	32860
19.239	32860
19.249	32860
19.259	32860
19.269	32859
19.279	32860
19.289	32860
19.299	32858
19.309	32859
19.319	32857
19.329	32855
19.339	32861
19.349	32861
19.359	32858
19.369	32858
19.379	32853
19.389	32856
19.399	32859
19.409	32856
19.419	32858
19.429	32856
19.439	32859
19.449	32858
19.459	32858
19.469	32857
19.479	32862
19.490	32860
19.499	32858
19.509	32858
19.519	32860
19.529	32856
19.539	32856
19.549	32857
19.559	32855
19.569	32861
19.579	32859
19.591	32858
19.599	32861
19.609	32856
19.619	32855
19.629	32860
19.639	32859
19.649	32862
19.659	32857
19.669	32856
19.679	32857
19.689	32861
19.699	32860
19.709	32859
19.719	32855
19.729	32856
19.739	32853
19.749	32858
19.759	32859
19.769	32858
19.779	32860
19.789	32860
19.799	32863
19.809	32862
19.819	32856
19.829	32858
19.839	32856
19.849	32858
19.859	32857
19.869	32860
19.879	32856
19.889	32858
