# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
1.490	32873
1.500	32868
1.516	32868
1.520	32868
1.530	32869
1.540	32872
1.550	32870
1.560	32870
1.570	32871
1.580	32872
1.590	32867
1.600	32872
1.610	32867
1.620	32875
1.630	32872
1.640	32871
1.650	32874
1.660	32869
1.670	32869
1.680	32871
1.690	32868
1.700	32870
1.718	32870
1.724	32869
1.730	32873
1.740	32870
1.750	32874
1.760	32870
1.770	32868
1.780	32871
1.790	32868
1.800	32873
1.810	32872
1.820	32870
1.830	32873
1.840	32871
1.850	32869
1.860	32868
1.870	32868
1.880	32869
1.890	32872
1.900	32870
1.910	32872
1.920	32869
1.930	32870
1.940	32872
1.950	32870
1.960	32869
1.970	32872
1.980	32869
1.990	32872
2.000	32871
2.010	32875
2.020	32867
2.030	32865
2.040	32870
2.050	32870
2.060	32872
2.072	32872
2.080	32868
2.106	32870
2.110	32869
2.120	32872
2.130	32873
2.140	32875
2.150	32872
2.160	32872
2.170	32874
2.180	32871
2.190	32870
2.200	32869
2.211	32868
2.220	32871
2.230	32871
2.240	32869
2.262	32867
2.270	32865
2.280	32870
2.290	32874
2.300	32868
2.310	32872
2.320	32874
2.330	32876
2.340	32872
2.350	32870
2.360	32869
2.370	32874
2.380	32874
2.390	32872
2.400	32872
2.410	32874
2.420	32873
2.430	32876
2.440	32872
2.450	32870
2.460	32871
2.470	32872
2.480	32873
2.490	32873
2.500	32871
2.510	32871
2.520	32872
2.530	32872
2.540	32872
2.550	32871
2.560	32874
2.570	32873
2.580	32870
2.590	32870
2.600	32871
2.617	32870
2.638	32872
2.641	32871
2.650	32873
2.660	32869
2.670	32871
2.680	32873
2.690	32871
2.700	32871
2.710	32872
2.720	32875
2.730	32873
2.740	32871
2.750	32872
2.760	32874
2.770	32873
2.780	32872
2.790	32868
2.800	32871
2.826	32869
2.843	32870
2.850	32870
2.862	32874
2.870	32870
2.880	32870
2.890	32871
2.900	32868
2.910	32870
2.920	32870
2.950	32873
2.960	32873
2.970	32872
2.980	32868
2.990	32869
3.000	32870
3.010	32869
3.020	32870
3.030	32871
3.040	32871
3.056	32873
3.060	32872
3.070	32869
3.080	32872
3.090	32871
3.100	32870
3.110	32869
3.120	32873
3.130	32872
3.140	32869
3.150	32873
3.160	32873
3.170	32870
3.180	32872
3.190	32869
3.200	32870
3.210	32869
3.220	32874
3.230	32870
3.240	32874
3.250	32871
3.260	32872
3.270	32873
3.280	32871
3.290	32869
3.300	32870
3.310	32870
3.320	32873
3.330	32875
3.340	32871
3.350	32871
3.360	32871
3.370	32873
3.380	32873
3.390	32871
3.400	32872
3.410	32871
3.420	32871
3.430	32871
3.440	32870
3.457	32872
3.464	32876
3.470	32872
3.480	32874
3.490	32871
3.500	32872
3.510	32867
3.520	32871
3.530	32868
3.540	32873
3.550	32870
3.560	32872
3.570	32872
3.580	32872
3.590	32875
3.600	32873
3.610	32871
3.620	32872
3.630	32870
3.640	32871
3.650	32870
3.660	32872
3.678	32872
3.698	32869
3.701	32870
3.710	32864
3.720	32872
3.730	32872
3.741	32875
3.750	32872
3.760	32874
3.770	32870
3.780	32869
3.790	32867
3.800	32869
3.810	32877
3.820	32871
3.830	32872
3.840	32871
3.850	32870
3.860	32868
3.870	32871
3.880	32870
3.890	32874
3.900	32869
3.910	32873
3.920	32872
3.930	32870
3.940	32869
3.950	32871
3.960	32873
3.970	32871
3.980	32870
3.990	32870
4.000	32871
4.010	32871
4.020	32874
4.030	32872
4.040	32872
4.050	32868
4.060	32870
4.070	32871
4.080	32867
4.095	32871
4.109	32867
4.112	32874
4.120	32867
4.130	32870
4.140	32865
4.150	32868
4.160	32875
4.170	32871
4.180	32872
4.199	32870
4.203	32870
4.210	32871
4.220	32871
4.230	32874
4.240	32870
4.250	32871
4.260	32870
4.270	32869
4.280	32871
4.290	32871
4.300	32870
4.318	32873
4.321	32875
4.330	32872
4.340	32872
4.350	32873
4.360	32866
4.370	32869
4.381	32870
4.390	32871
4.400	32871
4.418	32873
4.424	32872
4.431	32872
4.440	32872
4.450	32867
4.460	32868
4.470	32868
4.480	32870
4.490	32873
4.500	32868
4.510	32873
4.520	32874
4.530	32875
4.540	32871
4.550	32872
4.560	32872
4.570	32871
4.580	32871
4.590	32872
4.600	32873
4.610	32870
4.620	32870
4.630	32873
4.640	32873
4.650	32869
4.660	32868
4.679	32871
4.685	32872
4.690	32873
4.700	32870
4.710	32867
4.720	32870
4.730	32873
4.740	32869
4.750	32869
4.760	32872
4.770	32869
4.780	32872
4.790	32869
4.800	32870
4.810	32867
4.820	32872
4.830	32870
4.840	32870
4.850	32870
4.860	32868
4.870	32872
4.880	32872
4.890	32865
4.900	32872
4.910	32870
4.920	32873
4.930	32872
4.940	32873
4.950	32873
4.960	32870
4.970	32866
4.980	32872
4.990	32867
5.000	32868
5.010	32870
5.020	32869
5.030	32870
5.040	32873
5.050	32870
5.060	32871
5.070	32872
5.080	32871
5.090	32870
5.100	32868
5.110	32872
5.120	32869
5.130	32869
5.140	32874
5.150	32867
5.160	32873
5.170	32870
5.180	32872
5.190	32876
5.200	32871
5.212	32870
5.220	32875
5.230	32874
5.240	32875
5.250	32871
5.260	32869
5.270	32872
5.280	32871
5.290	32871
5.300	32867
5.310	32869
5.320	32872
5.330	32870
5.340	32873
5.350	32871
5.360	32870
5.370	32871
5.380	32869
5.390	32874
5.400	32869
5.410	32872
5.420	32873
5.430	32867
5.440	32872
5.450	32870
5.460	32874
5.470	32870
5.480	32870
5.490	32868
5.500	32871
5.510	32873
5.520	32870
5.530	32871
5.540	32869
5.550	32873
5.560	32875
5.582	32873
5.590	32870
5.600	32871
5.610	32871
5.620	32873
5.630	32869
5.640	32868
5.650	32873
5.660	32869
5.670	32870
5.680	32872
5.690	32874
5.700	32872
5.710	32869
5.720	32872
5.730	32873
5.740	32870
5.750	32871
5.760	32869
5.770	32873
5.780	32872
5.799	32871
5.803	32872
5.810	32869
5.820	32875
5.830	32874
5.840	32873
5.850	32871
5.860	32866
5.870	32872
5.880	32870
5.890	32871
5.900	32870
5.911	32867
5.920	32869
5.930	32870
5.940	32868
5.953	32873
5.960	32871
5.970	32872
5.980	32869
5.990	32870
6.000	32871
6.020	32873
6.030	32874
6.040	32874
6.050	32869
6.060	32870
6.070	32873
6.080	32869
6.090	32871
6.100	32869
6.110	32868
6.120	32873
6.130	32871
6.140	32870
6.150	32870
6.160	32869
6.170	32869
6.180	32875
6.190	32869
6.200	32871
6.210	32873
6.220	32875
6.230	32872
6.240	32874
6.250	32868
6.260	32871
6.270	32872
6.280	32871
6.290	32868
6.300	32871
6.310	32872
6.333	32871
6.340	32867
6.350	32869
6.360	32872
6.370	32872
6.380	32872
6.390	32869
6.400	32873
6.410	32872
6.420	32872
6.430	32874
6.440	32865
6.450	32869
6.460	32865
6.470	32872
6.480	32873
6.490	32870
6.500	32872
6.510	32868
6.520	32871
6.531	32871
6.541	32871
6.550	32874
6.560	32870
6.570	32865
6.580	32869
6.590	32869
6.600	32873
6.610	32868
6.620	32872
6.630	32869
6.640	32870
6.650	32872
6.660	32873
6.670	32869
6.680	32869
6.690	32866
6.700	32871
6.710	32871
6.720	32870
6.730	32871
6.740	32871
6.756	32872
6.760	32872
6.770	32870
6.780	32868
6.790	32871
6.800	32872
6.810	32868
6.820	32871
6.830	32869
6.840	32873
6.850	32867
6.860	32870
6.870	32867
6.880	32873
6.891	32871
6.900	32871
6.910	32871
6.920	32869
6.930	32870
6.940	32865
6.950	32871
6.960	32875
6.970	32872
6.980	32866
6.990	32869
7.000	32870
7.010	32872
7.020	32869
7.030	32872
7.040	32870
7.052	32873
7.060	32870
7.074	32869
7.080	32867
7.090	32874
7.100	32870
7.110	32871
7.120	32877
7.130	32868
7.140	32871
7.150	32867
7.160	32870
7.170	32871
7.180	32870
7.190	32870
7.200	32874
7.210	32868
7.220	32868
7.230	32871
7.240	32869
7.250	32870
7.260	32868
7.279	32867
7.282	32868
7.290	32866
7.300	32870
7.310	32872
7.320	32869
7.330	32872
7.340	32869
7.350	32872
7.360	32871
7.370	32868
7.380	32869
7.390	32872
7.400	32868
7.410	32868
7.420	32868
7.437	32870
7.440	32873
7.450	32870
7.460	32871
7.470	32871
7.480	32870
7.490	32870
7.500	32868
7.510	32868
7.520	32870
7.530	32870
7.540	32870
7.550	32870
7.560	32869
7.570	32872
7.580	32871
7.590	32871
7.600	32870
7.610	32872
7.620	32865
7.638	32869
7.641	32874
7.650	32870
7.660	32868
7.670	32869
7.680	32873
7.690	32870
7.700	32871
7.710	32872
7.720	32870
7.730	32874
7.740	32872
7.750	32871
7.760	32871
7.770	32870
7.780	32866
7.797	32867
7.801	32871
7.810	32869
7.820	32869
7.830	32870
7.840	32872
7.850	32871
7.860	32868
7.870	32869
7.880	32873
7.890	32872
7.900	32871
7.910	32872
7.920	32870
7.930	32872
7.940	32873
7.950	32871
7.960	32874
7.970	32869
7.980	32872
7.990	32875
8.000	32869
8.011	32871
8.020	32873
8.030	32871
8.040	32869
8.050	32870
8.060	32871
8.070	32871
8.080	32869
8.090	32871
8.100	32870
8.110	32874
8.120	32872
8.130	32869
8.140	32872
8.150	32867
8.160	32868
8.178	32872
8.184	32866
8.190	32868
8.200	32871
8.210	32870
8.220	32871
8.230	32864
8.240	32868
8.250	32867
8.260	32869
8.270	32873
8.280	32868
8.290	32869
8.300	32871
8.310	32867
8.320	32868
8.330	32867
8.340	32867
8.350	32870
8.360	32867
8.374	32870
8.380	32872
8.390	32872
8.400	32865
8.410	32870
8.420	32867
8.430	32872
8.440	32868
8.450	32865
8.460	32870
8.470	32867
8.480	32869
8.490	32868
8.500	32871
8.510	32868
8.520	32868
8.530	32873
8.540	32870
8.557	32870
8.561	32869
8.570	32868
8.580	32870
8.590	32868
8.600	32869
8.610	32870
8.620	32869
8.630	32870
8.640	32869
8.650	32867
8.660	32869
8.670	32869
8.680	32871
8.690	32869
8.700	32870
8.710	32867
8.720	32870
8.730	32870
8.740	32865
8.758	32868
8.763	32869
8.770	32873
8.780	32870
8.790	32871
8.800	32870
8.810	32871
8.820	32870
8.830	32871
8.840	32871
8.857	32872
8.865	32871
8.870	32867
8.880	32867
8.890	32868
8.900	32869
8.919	32869
8.922	32869
8.930	32867
8.940	32871
8.950	32868
8.960	32871
8.970	32870
8.980	32870
8.990	32866
9.000	32867
9.010	32872
9.020	32871
9.030	32871
9.040	32870
9.050	32868
9.060	32866
9.070	32867
9.080	32867
9.090	32869
9.100	32868
9.120	32868
9.130	32869
