# Oscilloscope Data

# Seconds	force_sensor_R.filtered_adc
2.359	34488
2.369	34491
2.379	34491
2.389	34493
2.399	34495
2.409	34492
2.419	34495
2.429	34493
2.439	34494
2.449	34492
2.460	34492
2.469	34492
2.479	34489
2.489	34492
2.499	34494
2.509	34492
2.520	34495
2.529	34494
2.539	34493
2.549	34492
2.559	34489
2.569	34488
2.579	34491
2.589	34496
2.599	34494
2.609	34491
2.619	34494
2.629	34493
2.639	34490
2.649	34493
2.659	34496
2.669	34492
2.679	34489
2.689	34493
2.699	34490
2.709	34490
2.719	34491
2.729	34493
2.739	34493
2.749	34494
2.759	34490
2.770	34493
2.779	34492
2.789	34490
2.799	34490
2.809	34494
2.819	34495
2.829	34492
2.839	34493
2.849	34495
2.859	34493
2.869	34490
2.879	34486
2.889	34490
2.899	34490
2.909	34488
2.919	34489
2.929	34493
2.939	34493
2.949	34491
2.959	34492
2.969	34494
2.979	34491
2.989	34489
2.999	34490
3.009	34490
3.019	34487
3.029	34492
3.039	34495
3.049	34494
3.059	34491
3.069	34492
3.079	34491
3.089	34490
3.099	34489
3.109	34494
3.119	34492
3.129	34492
3.139	34493
3.149	34494
3.159	34490
3.169	34490
3.179	34492
3.189	34491
3.199	34489
3.209	34492
3.219	34489
3.229	34490
3.239	34490
3.249	34495
3.259	34491
3.269	34489
3.279	34491
3.289	34490
3.299	34491
3.309	34493
3.319	34490
3.329	34492
3.339	34492
3.349	34495
3.359	34484
3.369	34487
3.379	34491
3.389	34489
3.399	34484
3.409	34494
3.419	34497
3.429	34491
3.439	34490
3.449	34496
3.459	34491
3.469	34486
3.479	34488
3.489	34489
3.499	34487
3.509	34489
3.519	34494
3.529	34494
3.539	34493
3.549	34494
3.559	34495
3.569	34492
3.579	34482
3.589	34492
3.599	34494
3.609	34488
3.619	34493
3.629	34496
3.639	34493
3.649	34491
3.659	34491
3.669	34489
3.679	34487
3.689	34490
3.699	34491
3.709	34495
3.719	34489
3.729	34491
3.739	34493
3.749	34494
3.759	34489
3.769	34492
3.779	34493
3.789	34489
3.799	34490
3.809	34494
3.819	34496
3.829	34492
3.839	34491
3.849	34496
3.859	34491
3.869	34487
3.879	34493
3.889	34493
3.899	34489
3.909	34490
3.919	34497
3.929	34491
3.939	34489
3.949	34494
3.959	34494
3.969	34485
3.979	34488
3.989	34492
3.999	34491
4.009	34491
4.019	34493
4.029	34495
4.039	34495
4.050	34490
4.059	34488
4.069	34488
4.079	34486
4.089	34486
4.099	34488
4.109	34494
4.119	34496
4.129	34493
4.139	34493
4.149	34493
4.159	34489
4.169	34489
4.179	34490
4.189	34488
4.199	34491
4.209	34497
4.219	34495
4.229	34493
4.239	34493
4.249	34493
4.259	34488
4.269	34490
4.279	34494
4.289	34494
4.299	34483
4.309	34489
4.319	34492
4.329	34490
4.339	34492
4.349	34496
4.359	34496
4.369	34489
4.379	34488
4.389	34493
4.399	34490
4.409	34483
4.419	34489
4.429	34494
4.439	34487
4.449	34488
4.459	34499
4.469	34495
4.479	34488
4.489	34490
4.499	34493
4.509	34486
4.519	34487
4.529	34493
4.539	34495
4.549	34491
4.559	34494
4.569	34498
4.580	34492
4.589	34487
4.599	34488
4.609	34494
4.619	34489
4.629	34489
4.639	34497
4.649	34496
4.659	34488
4.670	34489
4.679	34494
4.689	34490
4.699	34484
4.709	34490
4.720	34493
4.729	34487
4.739	34488
4.749	34498
4.759	34498
4.769	34489
4.779	34492
4.789	34495
4.799	34487
4.809	34482
4.819	34489
4.829	34495
4.839	34490
4.849	34490
4.859	34496
4.869	34495
4.879	34486
4.889	34488
4.899	34492
4.909	34494
4.919	34491
4.929	34492
4.939	34496
4.949	34492
4.959	34486
4.969	34487
4.979	34493
4.989	34493
4.999	34486
5.009	34497
5.024	34497
5.029	34497
5.039	34488
5.049	34491
5.059	34497
5.069	34490
5.079	34485
5.089	34486
5.099	34490
5.109	34488
5.119	34490
5.129	34494
5.139	34497
5.149	34494
5.159	34490
5.169	34492
5.179	34491
5.189	34486
5.199	34488
5.209	34495
5.219	34497
5.229	34489
5.239	34489
5.249	34495
5.259	34492
5.269	34485
5.279	34492
5.289	34495
5.299	34491
5.309	34487
5.319	34494
5.329	34494
5.339	34489
5.349	34491
5.359	34498
5.369	34492
5.379	34486
5.389	34491
5.399	34493
5.409	34489
5.419	34492
5.429	34494
5.439	34495
5.449	34489
5.459	34490
5.469	34494
5.479	34493
5.489	34485
5.499	34490
5.509	34496
5.519	34493
5.529	34489
5.539	34493
5.549	34496
5.559	34491
5.569	34489
5.579	34495
5.589	34492
5.599	34486
5.609	34488
5.619	34496
5.629	34494
5.639	34488
5.649	34495
5.659	34497
5.669	34491
5.679	34486
5.689	34491
5.699	34492
5.709	34488
5.719	34491
5.729	34495
5.740	34498
5.749	34490
5.759	34490
5.769	34492
5.779	34490
5.789	34484
5.799	34489
5.809	34495
5.819	34494
5.829	34493
5.839	34497
5.849	34494
5.859	34490
5.869	34488
5.879	34489
5.889	34490
5.899	34489
5.909	34494
5.919	34494
5.929	34494
5.939	34496
5.949	34494
5.959	34491
5.969	34489
5.979	34488
5.989	34492
5.999	34492
6.009	34493
6.019	34498
6.029	34497
6.039	34496
6.049	34490
6.059	34488
6.069	34489
6.079	34484
6.089	34489
6.099	34491
6.109	34495
6.119	34494
6.129	34495
6.139	34494
6.149	34488
6.159	34489
6.169	34488
6.179	34489
6.189	34490
6.199	34494
6.209	34496
6.219	34493
6.229	34492
6.239	34492
6.249	34491
6.259	34488
6.269	34487
6.279	34491
6.289	34491
6.299	34493
6.309	34494
6.319	34494
6.329	34492
6.339	34491
6.349	34491
6.359	34488
6.369	34491
6.379	34488
6.389	34490
6.399	34494
6.409	34493
6.419	34493
6.429	34494
6.439	34492
6.449	34485
6.459	34487
6.469	34490
6.479	34489
6.489	34489
6.499	34492
6.509	34494
6.519	34497
6.529	34492
6.539	34491
6.549	34488
6.559	34489
6.569	34486
6.579	34489
6.589	34495
6.599	34497
6.609	34492
6.619	34493
6.629	34493
6.639	34489
6.649	34486
6.659	34488
6.669	34492
6.679	34490
6.689	34490
6.699	34493
6.709	34493
6.720	34492
6.729	34489
6.739	34492
6.749	34490
6.759	34492
6.769	34489
6.779	34492
6.789	34494
6.799	34490
6.809	34493
6.819	34496
6.829	34493
6.839	34490
6.849	34493
6.859	34490
6.876	34490
6.879	34491
6.889	34489
6.899	34492
6.909	34493
6.919	34491
6.929	34495
6.939	34494
6.949	34491
6.959	34490
6.969	34490
6.979	34494
6.989	34493
6.999	34492
7.009	34495
7.019	34496
7.029	34490
7.039	34489
7.049	34489
7.059	34490
7.069	34490
7.079	34491
7.089	34492
7.099	34494
7.109	34494
7.119	34493
7.129	34493
7.139	34491
7.149	34490
7.159	34487
7.169	34490
7.179	34491
7.189	34493
7.199	34493
7.209	34494
7.219	34493
7.229	34491
7.239	34488
7.249	34489
7.259	34491
7.269	34487
7.279	34492
7.289	34492
7.299	34495
7.309	34491
7.319	34492
7.330	34490
7.339	34489
7.349	34489
7.359	34492
7.369	34490
7.379	34489
7.389	34494
7.399	34494
7.409	34492
7.419	34495
7.429	34490
7.439	34491
7.449	34487
7.459	34492
7.469	34490
7.479	34491
7.489	34491
7.499	34496
7.509	34494
7.519	34491
7.529	34490
7.539	34492
7.549	34488
7.559	34489
7.569	34493
7.579	34495
7.589	34491
7.599	34494
7.609	34494
7.619	34492
7.629	34489
7.639	34491
7.649	34490
7.659	34491
7.669	34490
7.679	34494
7.689	34492
7.699	34492
7.709	34492
7.719	34492
7.729	34491
7.739	34488
7.749	34492
7.759	34491
7.769	34492
7.779	34494
7.789	34495
7.799	34492
7.809	34486
7.819	34491
7.829	34489
7.839	34490
7.849	34492
7.859	34497
7.869	34496
7.879	34491
7.889	34490
7.899	34492
7.909	34487
7.919	34488
7.929	34491
7.939	34493
7.949	34492
7.959	34493
7.969	34496
7.979	34494
7.989	34487
7.999	34490
8.009	34490
8.019	34487
8.029	34490
8.039	34493
8.049	34495
8.059	34491
8.069	34491
8.079	34494
8.089	34490
8.099	34486
8.109	34488
8.119	34493
8.129	34490
8.139	34491
8.149	34494
8.159	34497
8.169	34494
8.179	34493
8.189	34490
8.199	34491
8.209	34486
8.219	34489
8.229	34494
8.239	34495
8.249	34494
8.259	34494
8.269	34493
8.279	34490
8.289	34488
8.299	34491
8.309	34492
8.319	34489
8.329	34492
8.339	34495
8.349	34492
8.359	34489
8.369	34489
8.379	34497
8.389	34493
8.399	34487
8.409	34490
8.419	34496
8.429	34491
8.439	34489
8.449	34495
8.459	34494
8.469	34487
8.479	34491
8.489	34494
8.499	34489
8.509	34486
8.519	34492
8.529	34493
8.539	34489
8.549	34488
8.559	34493
8.569	34491
8.579	34487
8.589	34492
8.599	34494
8.609	34491
8.619	34487
8.629	34496
8.639	34490
8.649	34486
8.659	34487
8.669	34496
8.679	34494
8.689	34487
8.699	34490
8.709	34494
8.719	34491
8.729	34487
8.739	34494
8.749	34496
8.759	34489
8.769	34487
8.779	34493
8.789	34492
8.799	34490
8.809	34490
8.819	34498
8.829	34490
8.840	34487
8.851	34493
8.860	34492
8.870	34487
8.879	34490
8.890	34494
8.899	34494
8.909	34489
8.919	34491
8.929	34492
8.939	34490
8.949	34490
8.959	34493
8.969	34489
8.979	34492
8.989	34490
8.999	34489
9.009	34492
9.019	34493
9.029	34491
9.039	34491
9.049	34490
9.059	34488
9.069	34487
9.079	34491
9.089	34489
9.099	34495
9.109	34493
9.119	34495
9.129	34490
9.139	34490
9.149	34491
9.159	34492
9.169	34489
9.179	34491
9.189	34491
9.199	34494
9.209	34492
9.219	34491
9.229	34491
9.239	34491
9.249	34490
9.259	34490
9.269	34490
9.279	34490
9.289	34493
9.299	34496
9.309	34494
9.319	34490
9.329	34491
9.339	34490
9.351	34486
9.359	34487
9.369	34494
9.379	34496
9.389	34492
9.399	34493
9.409	34494
9.419	34495
9.429	34484
9.439	34488
9.449	34496
9.459	34496
9.469	34488
9.479	34496
9.489	34499
9.499	34490
9.509	34486
9.519	34493
9.529	34489
9.539	34489
9.549	34487
9.559	34495
9.574	34489
9.579	34489
9.589	34490
9.599	34493
9.609	34490
9.619	34484
9.629	34490
9.639	34493
9.649	34492
9.659	34491
9.669	34496
9.679	34499
9.689	34492
9.699	34489
9.709	34490
9.719	34488
9.729	34487
9.739	34490
9.749	34492
9.759	34493
9.769	34493
9.779	34496
9.789	34492
9.799	34492
9.809	34490
9.819	34491
9.829	34489
9.839	34489
9.849	34489
9.859	34495
9.869	34496
9.879	34493
9.889	34491
9.899	34493
9.909	34489
9.919	34489
9.929	34488
9.939	34489
9.949	34489
9.959	34493
9.969	34492
9.979	34494
9.989	34493
9.999	34491
10.009	34490
10.019	34488
10.029	34492
10.039	34492
10.049	34493
10.059	34495
10.069	34496
10.079	34494
10.089	34492
10.099	34492
10.109	34488
10.119	34487
10.129	34491
10.139	34492
10.149	34490
10.159	34493
10.169	34494
10.179	34496
10.189	34492
10.199	34488
10.209	34491
10.219	34490
10.229	34487
10.239	34491
10.249	34495
10.259	34495
10.269	34490
10.279	34497
10.289	34495
10.299	34488
10.309	34488
10.319	34493
10.329	34489
10.339	34487
10.349	34495
10.359	34500
10.369	34493
10.379	34491
10.389	34493
10.399	34494
10.409	34485
10.419	34486
10.429	34492
10.439	34493
10.449	34492
10.459	34494
10.469	34497
10.479	34492
10.489	34487
10.499	34490
10.509	34491
10.519	34491
10.529	34487
10.539	34495
10.549	34496
10.559	34492
10.569	34493
10.579	34492
10.589	34488
10.599	34488
10.609	34490
10.619	34495
10.629	34490
10.639	34491
10.649	34497
10.659	34494
10.669	34491
10.679	34493
10.689	34489
10.699	34486
10.709	34485
10.720	34494
10.729	34496
10.739	34492
10.749	34494
10.759	34494
10.770	34491
10.779	34489
10.789	34489
10.799	34492
10.809	34492
10.819	34492
10.829	34496
10.839	34497
10.849	34494
10.859	34494
10.869	34493
10.879	34490
10.889	34490
10.899	34494
10.909	34495
10.919	34493
10.929	34491
10.939	34493
10.949	34492
10.959	34487
10.969	34488
10.979	34492
10.989	34491
10.999	34493
11.009	34492
11.019	34492
11.029	34492
11.039	34490
11.049	34489
11.059	34489
11.069	34493
11.079	34491
11.092	34494
11.101	34492
11.109	34490
11.119	34493
11.129	34490
11.139	34491
11.149	34490
11.159	34491
11.169	34491
11.179	34494
11.189	34492
11.199	34494
11.209	34489
11.219	34488
11.229	34487
11.239	34491
11.249	34492
11.259	34494
11.269	34492
11.279	34496
11.289	34492
11.299	34489
11.309	34488
11.319	34485
11.329	34487
11.339	34490
11.349	34493
11.359	34495
11.369	34496
11.379	34495
11.389	34491
11.399	34490
11.409	34489
11.419	34489
11.429	34489
11.439	34494
11.449	34495
11.459	34495
11.469	34493
11.479	34496
11.489	34490
11.499	34487
11.509	34488
11.519	34492
11.529	34493
11.539	34494
11.549	34494
11.559	34497
11.569	34493
11.579	34491
11.589	34490
11.599	34490
11.609	34488
11.619	34491
11.629	34492
11.639	34495
11.649	34494
11.659	34490
11.669	34492
11.679	34491
11.689	34489
11.699	34491
11.709	34488
11.719	34491
11.729	34492
11.739	34492
11.755	34492
11.768	34491
11.778	34492
11.784	34491
11.789	34491
11.799	34491
11.809	34491
11.819	34493
11.829	34492
11.839	34492
11.849	34489
11.859	34490
11.870	34490
11.879	34494
11.889	34493
11.899	34490
11.909	34492
11.919	34496
11.929	34492
11.939	34487
11.949	34489
11.959	34492
11.969	34489
11.979	34496
11.991	34495
11.999	34495
12.009	34489
12.019	34492
12.029	34490
12.039	34490
12.049	34487
12.059	34493
12.069	34495
12.079	34494
12.089	34494
12.099	34498
12.109	34492
12.119	34491
12.129	34489
12.139	34492
12.149	34486
12.159	34486
12.169	34496
12.179	34497
12.189	34490
12.199	34493
12.209	34496
12.219	34490
12.229	34486
12.239	34486
12.249	34491
12.259	34492
12.269	34493
12.279	34498
12.289	34491
12.299	34496
12.309	34489
12.319	34492
12.329	34487
12.339	34490
12.349	34492
12.359	34494
12.369	34495
12.379	34492
12.389	34492
12.399	34492
12.409	34488
12.419	34489
12.429	34490
12.439	34497
12.449	34493
12.459	34494
12.469	34493
12.479	34492
12.489	34488
12.499	34490
12.509	34491
12.519	34493
12.529	34493
12.539	34492
12.549	34494
12.559	34495
12.569	34488
12.579	34487
12.589	34489
12.599	34491
12.609	34494
12.619	34493
12.629	34492
12.639	34495
12.649	34492
12.659	34488
12.669	34488
12.679	34492
12.689	34492
12.699	34488
12.709	34492
12.719	34493
12.729	34491
12.739	34490
12.749	34491
12.759	34491
12.769	34489
12.779	34487
12.789	34494
12.799	34496
12.809	34489
12.819	34494
12.829	34494
12.839	34492
12.849	34485
12.859	34486
12.869	34491
12.879	34493
12.889	34488
12.899	34495
12.909	34499
12.919	34492
12.929	34489
12.939	34492
12.949	34487
12.959	34485
12.969	34491
12.979	34496
12.989	34492
12.999	34490
13.009	34496
13.019	34495
13.029	34487
13.039	34489
13.049	34491
13.059	34492
13.069	34488
13.079	34495
13.089	34495
13.099	34493
13.109	34493
13.119	34495
13.129	34489
13.139	34488
13.149	34487
13.159	34492
13.169	34490
13.179	34491
13.189	34489
13.199	34493
13.209	34492
13.219	34489
13.229	34487
13.239	34493
13.249	34491
13.259	34491
13.269	34493
13.279	34493
13.289	34491
13.299	34492
13.309	34494
13.319	34490
13.329	34488
13.339	34493
13.349	34492
13.359	34489
13.369	34493
13.379	34496
13.389	34490
13.399	34491
13.409	34491
13.419	34490
13.429	34491
13.439	34489
13.449	34491
13.459	34492
13.469	34493
13.479	34493
13.489	34493
13.499	34494
13.509	34492
13.519	34491
13.529	34489
13.539	34490
13.549	34489
13.559	34488
13.569	34492
13.579	34496
13.589	34492
13.599	34494
13.609	34493
13.619	34491
13.629	34487
13.639	34490
13.649	34490
13.659	34490
13.669	34494
13.679	34496
13.689	34495
13.699	34493
13.709	34491
13.719	34489
13.729	34485
13.739	34490
13.749	34492
13.759	34494
13.769	34493
13.779	34496
13.789	34491
13.799	34489
13.809	34489
13.819	34490
13.829	34487
13.839	34492
13.849	34493
13.859	34497
13.869	34496
13.879	34495
13.889	34492
13.899	34490
13.909	34485
13.919	34490
13.929	34491
13.939	34496
13.949	34495
13.959	34496
13.969	34494
13.980	34492
13.989	34488
13.999	34488
14.009	34490
14.019	34493
14.029	34492
14.039	34496
14.049	34493
14.059	34491
14.069	34491
14.079	34490
14.089	34488
14.099	34489
14.109	34491
14.119	34493
14.129	34493
14.139	34493
14.149	34494
14.159	34496
14.169	34489
14.179	34491
14.189	34490
14.199	34490
14.209	34489
14.219	34494
14.229	34495
14.239	34491
14.249	34490
14.259	34490
14.269	34490
14.279	34488
14.289	34490
14.299	34495
14.309	34491
14.319	34492
14.329	34494
14.339	34493
14.349	34490
14.359	34491
14.369	34493
14.379	34491
14.389	34489
14.399	34492
14.409	34493
14.419	34494
14.429	34491
14.439	34495
14.449	34494
14.459	34490
14.469	34491
14.479	34493
14.489	34492
14.499	34495
14.509	34491
14.519	34494
14.529	34492
14.539	34488
14.549	34489
14.559	34491
14.569	34491
14.579	34494
14.589	34494
14.599	34492
14.609	34491
14.619	34491
14.629	34490
14.639	34492
14.649	34494
14.659	34494
14.670	34491
14.679	34494
14.689	34490
14.699	34488
14.709	34490
14.719	34492
14.729	34491
14.739	34495
14.749	34493
14.759	34492
14.769	34491
14.779	34490
14.789	34489
14.799	34491
14.809	34491
14.821	34494
14.830	34493
14.840	34497
14.849	34492
14.860	34491
14.870	34490
14.879	34492
14.890	34492
14.900	34491
14.909	34492
14.919	34494
14.929	34495
14.939	34494
14.949	34491
14.959	34490
14.969	34491
14.979	34489
14.989	34485
15.000	34495
15.009	34495
15.019	34489
15.029	34491
15.039	34496
15.049	34494
15.059	34486
15.069	34491
15.079	34495
15.089	34488
15.099	34490
15.109	34497
15.119	34495
15.129	34491
15.139	34494
15.149	34496
15.159	34493
15.169	34491
15.180	34491
15.189	34491
15.199	34492
15.209	34491
15.219	34495
15.230	34495
15.240	34495
15.249	34492
15.259	34490
15.269	34491
15.279	34490
15.289	34491
15.299	34494
15.309	34494
15.319	34492
15.329	34492
15.339	34494
15.349	34489
15.359	34488
15.369	34488
15.379	34489
15.389	34490
15.399	34494
15.409	34495
15.419	34493
15.429	34491
15.439	34493
15.449	34488
15.459	34489
15.469	34491
15.479	34491
15.489	34491
15.499	34495
15.509	34494
15.519	34496
15.529	34490
15.539	34491
15.549	34491
15.559	34492
15.569	34490
15.579	34493
15.589	34493
15.599	34493
15.609	34495
15.619	34495
15.629	34488
15.639	34489
15.649	34492
15.659	34491
15.669	34492
15.679	34492
15.689	34493
15.699	34493
15.709	34491
15.719	34488
15.729	34491
15.739	34490
15.749	34488
15.759	34493
15.774	34492
15.794	34494
15.803	34490
15.853	34493
15.859	34492
15.869	34488
16.004	34490
16.009	34490
16.019	34492
16.062	34491
16.069	34489
16.079	34490
16.137	34492
16.141	34491
16.150	34494
16.159	34492
16.173	34489
16.179	34492
16.189	34494
16.199	34493
16.209	34490
16.219	34493
16.229	34493
16.239	34492
16.249	34488
16.259	34493
16.269	34492
16.279	34494
16.289	34489
16.299	34492
16.309	34496
16.319	34491
16.329	34486
16.339	34490
16.349	34491
