# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
1.970	33649
1.980	33650
1.990	33645
2.000	33647
2.010	33649
2.020	33648
2.030	33649
2.040	33649
2.050	33645
2.060	33649
2.070	33648
2.080	33646
2.090	33647
2.100	33653
2.110	33649
2.120	33647
2.130	33648
2.140	33647
2.150	33645
2.160	33649
2.170	33648
2.180	33648
2.190	33650
2.200	33652
2.210	33650
2.220	33652
2.230	33649
2.240	33646
2.250	33648
2.260	33648
2.270	33652
2.280	33652
2.290	33650
2.300	33648
2.310	33647
2.320	33648
2.330	33651
2.340	33647
2.350	33651
2.360	33649
2.370	33650
2.380	33653
2.390	33648
2.400	33648
2.410	33648
2.420	33648
2.430	33645
2.440	33645
2.450	33647
2.460	33646
2.470	33647
2.480	33644
2.490	33650
2.500	33645
2.510	33646
2.520	33651
2.530	33650
2.540	33649
2.550	33646
2.560	33647
2.570	33645
2.580	33648
2.590	33647
2.600	33648
2.610	33643
2.620	33648
2.630	33650
2.640	33646
2.650	33652
2.660	33648
2.670	33645
2.680	33642
2.690	33646
2.700	33648
2.710	33646
2.720	33650
2.730	33646
2.740	33649
2.750	33649
2.760	33648
2.770	33644
2.780	33649
2.790	33644
2.800	33651
2.810	33653
2.820	33649
2.830	33650
2.840	33649
2.850	33645
2.860	33644
2.870	33646
2.881	33651
2.890	33649
2.900	33649
2.910	33651
2.920	33651
2.930	33646
2.940	33647
2.950	33648
2.960	33643
2.970	33647
2.980	33652
2.990	33653
3.000	33648
3.010	33649
3.020	33647
3.030	33648
3.040	33644
3.050	33646
3.060	33647
3.070	33644
3.080	33650
3.090	33652
3.100	33649
3.110	33650
3.120	33648
3.130	33646
3.140	33645
3.150	33647
3.160	33645
3.170	33644
3.180	33649
3.190	33650
3.200	33648
3.210	33649
3.220	33649
3.230	33647
3.240	33645
3.250	33645
3.260	33646
3.270	33649
3.280	33650
3.290	33649
3.300	33648
3.310	33650
3.320	33645
3.330	33644
3.340	33652
3.350	33650
3.360	33647
3.370	33649
3.380	33648
3.390	33646
3.400	33648
3.410	33646
3.420	33645
3.430	33648
3.440	33649
3.450	33648
3.460	33650
3.470	33650
3.480	33645
3.490	33648
3.500	33646
3.510	33646
3.520	33649
3.530	33648
3.540	33652
3.550	33649
3.560	33646
3.570	33650
3.580	33646
3.590	33647
3.600	33648
3.610	33651
3.620	33647
3.630	33651
3.640	33648
3.650	33649
3.660	33646
3.670	33651
3.680	33646
3.690	33646
3.700	33646
3.710	33652
3.720	33648
3.730	33648
3.740	33649
3.750	33648
3.760	33648
3.770	33650
3.780	33647
3.790	33644
3.800	33646
3.810	33647
3.820	33646
3.830	33651
3.840	33650
3.850	33645
3.860	33646
3.870	33653
3.880	33642
3.890	33643
3.900	33649
3.910	33650
3.920	33648
3.930	33652
3.940	33652
3.950	33646
3.960	33648
3.970	33652
3.980	33647
3.990	33645
4.000	33645
4.010	33646
4.020	33643
4.030	33650
4.040	33650
4.050	33648
4.060	33650
4.070	33648
4.080	33645
4.090	33647
4.100	33647
4.110	33647
4.120	33646
4.130	33648
4.140	33647
4.150	33647
4.160	33648
4.170	33644
4.180	33646
4.190	33649
4.200	33645
4.210	33648
4.220	33647
4.230	33652
4.240	33647
4.250	33647
4.260	33647
4.270	33644
4.280	33646
4.290	33647
4.300	33646
4.310	33649
4.320	33650
4.330	33649
4.340	33648
4.350	33648
4.360	33644
4.370	33648
4.380	33647
4.390	33650
4.400	33647
4.410	33646
4.420	33649
4.430	33649
4.440	33646
4.450	33646
4.460	33648
4.470	33648
4.480	33646
4.490	33650
4.500	33650
4.510	33647
4.520	33650
4.530	33646
4.540	33646
4.550	33650
4.560	33647
4.570	33650
4.580	33648
4.590	33648
4.600	33648
4.610	33647
4.620	33648
4.630	33649
4.640	33648
4.650	33649
4.660	33652
4.670	33651
4.680	33652
4.690	33649
4.700	33647
4.710	33646
4.720	33646
4.730	33649
4.740	33645
4.750	33646
4.760	33648
4.770	33652
4.780	33651
4.790	33648
4.800	33645
4.810	33648
4.820	33645
4.830	33647
4.840	33647
4.850	33649
4.860	33648
4.870	33649
4.880	33648
4.890	33648
4.900	33649
4.910	33652
4.920	33648
4.930	33648
4.940	33649
4.950	33649
4.960	33649
4.970	33649
4.980	33644
4.990	33645
5.000	33649
5.010	33647
5.020	33650
5.030	33646
5.040	33650
5.050	33651
5.060	33646
5.070	33646
5.080	33648
5.090	33650
5.100	33647
5.110	33650
5.120	33650
5.130	33651
5.140	33648
5.150	33646
5.160	33648
5.170	33649
5.180	33648
5.190	33644
5.200	33648
5.210	33648
5.220	33647
5.230	33647
5.240	33647
5.250	33646
5.260	33647
5.270	33649
5.280	33647
5.290	33648
5.300	33649
5.310	33653
5.320	33649
5.330	33641
5.340	33644
5.350	33648
5.360	33647
5.370	33648
5.380	33647
5.390	33650
5.400	33645
5.410	33646
5.420	33644
5.430	33645
5.440	33643
5.450	33647
5.460	33646
5.470	33649
5.480	33653
5.490	33650
5.500	33649
5.510	33651
5.520	33649
5.530	33650
5.540	33648
5.550	33649
5.560	33647
5.570	33648
5.580	33651
5.590	33646
5.600	33647
5.610	33650
5.620	33646
5.630	33648
5.640	33647
5.650	33646
5.660	33650
5.670	33648
5.680	33645
5.690	33646
5.700	33650
5.710	33647
5.720	33651
5.730	33650
5.740	33647
5.750	33645
5.760	33648
5.770	33646
5.780	33646
5.790	33649
5.800	33650
5.810	33646
5.820	33647
5.830	33645
5.840	33644
5.850	33647
5.860	33649
5.870	33644
5.880	33646
5.890	33648
5.900	33647
5.910	33645
5.920	33644
5.930	33647
5.940	33647
5.950	33650
5.960	33648
5.970	33647
5.980	33650
5.990	33649
6.000	33646
6.010	33648
6.020	33653
6.030	33645
6.040	33645
6.050	33648
6.060	33647
6.070	33649
6.080	33647
6.090	33646
6.100	33647
6.110	33647
6.120	33646
6.130	33646
6.140	33648
6.150	33644
6.160	33648
6.170	33647
6.180	33648
6.190	33651
6.200	33649
6.210	33647
6.220	33649
6.230	33647
6.240	33650
6.250	33648
6.260	33645
6.270	33647
6.280	33649
6.290	33647
6.300	33643
6.310	33645
6.320	33646
6.330	33645
6.340	33645
6.350	33651
6.360	33650
6.370	33648
6.380	33647
6.390	33645
6.400	33648
6.410	33647
6.420	33649
6.430	33647
6.440	33647
6.450	33648
6.460	33646
6.470	33645
6.480	33647
6.490	33647
6.500	33643
6.510	33642
6.520	33647
6.530	33645
6.540	33644
6.550	33645
6.560	33647
6.570	33649
6.580	33648
6.590	33648
6.600	33648
6.610	33645
6.620	33645
6.630	33646
6.640	33647
6.650	33650
6.660	33648
6.670	33650
6.680	33646
6.690	33647
6.700	33647
6.710	33644
6.720	33647
6.730	33648
6.740	33648
6.750	33649
6.760	33649
6.770	33647
6.780	33647
6.790	33648
6.800	33648
6.810	33644
6.820	33649
6.830	33650
6.840	33647
6.850	33645
6.860	33648
6.870	33649
6.880	33642
6.890	33649
6.900	33646
6.910	33646
6.920	33648
6.930	33651
6.940	33647
6.950	33643
6.960	33646
6.970	33646
6.980	33646
6.990	33650
7.000	33646
7.010	33647
7.020	33646
7.030	33649
7.040	33647
7.050	33649
7.060	33648
7.070	33650
7.080	33647
7.090	33646
7.100	33649
7.116	33650
7.134	33649
7.140	33647
7.150	33645
7.160	33647
7.170	33648
7.180	33647
7.190	33649
7.200	33649
7.210	33648
7.220	33647
7.230	33648
7.240	33646
7.250	33644
7.260	33646
7.270	33646
7.280	33646
7.290	33648
7.300	33645
7.310	33647
7.320	33648
7.330	33651
7.340	33651
7.350	33648
7.360	33647
7.370	33645
7.380	33646
7.390	33649
7.400	33651
7.410	33647
7.420	33648
7.430	33649
7.440	33649
7.450	33647
7.460	33646
7.470	33646
7.480	33647
7.490	33649
7.500	33649
7.510	33648
7.520	33649
7.530	33647
7.540	33644
7.550	33648
7.560	33649
7.570	33649
7.580	33648
7.590	33650
7.600	33650
7.610	33644
7.620	33650
7.630	33649
7.640	33647
7.650	33649
7.660	33649
7.670	33650
7.680	33646
7.690	33648
7.700	33646
7.710	33648
7.720	33649
7.730	33648
7.740	33647
7.750	33648
7.760	33648
7.770	33646
7.780	33649
7.790	33651
7.800	33647
7.810	33644
7.820	33648
7.830	33647
7.840	33647
7.850	33645
7.860	33649
7.870	33647
7.880	33648
7.890	33650
7.900	33645
7.910	33648
7.920	33646
7.930	33649
7.940	33648
7.950	33647
7.960	33648
7.970	33649
7.980	33646
7.990	33647
8.000	33651
8.010	33650
8.020	33648
8.030	33648
8.040	33650
8.050	33647
8.060	33643
8.070	33649
8.080	33648
8.090	33651
8.100	33648
8.110	33648
8.120	33649
8.130	33651
8.140	33646
8.150	33648
8.160	33645
8.170	33648
8.180	33649
8.190	33649
8.200	33648
8.210	33652
8.220	33649
8.230	33647
8.240	33644
8.250	33647
8.260	33646
8.270	33650
8.280	33649
8.290	33651
8.300	33648
8.310	33648
8.320	33648
8.330	33647
8.340	33644
8.350	33652
8.360	33645
8.370	33648
8.380	33647
8.390	33649
8.400	33649
8.410	33647
8.420	33650
8.430	33650
8.440	33644
8.450	33649
8.460	33649
8.470	33647
8.480	33647
8.490	33650
8.500	33651
8.510	33648
8.520	33649
8.530	33649
8.540	33649
8.550	33647
8.560	33648
8.570	33644
8.580	33646
8.590	33650
8.600	33649
8.610	33647
8.620	33651
8.630	33650
8.640	33647
8.650	33646
8.660	33648
8.670	33648
8.680	33653
8.690	33652
8.700	33649
8.710	33653
8.720	33645
8.730	33646
8.740	33649
8.750	33648
8.760	33649
8.770	33649
8.780	33647
8.790	33650
8.800	33647
8.810	33647
8.820	33648
8.830	33647
8.840	33647
8.850	33649
8.860	33651
8.870	33652
8.880	33648
8.890	33650
8.900	33647
8.910	33649
8.920	33647
8.930	33651
8.940	33648
8.950	33649
8.960	33650
8.970	33648
8.980	33651
8.990	33648
9.000	33647
9.010	33650
9.020	33646
9.030	33649
9.040	33650
9.050	33649
9.060	33652
9.070	33651
9.080	33649
9.090	33648
9.100	33648
9.110	33649
9.120	33647
9.130	33651
9.140	33648
9.150	33646
9.160	33647
9.170	33645
9.180	33647
9.190	33650
9.200	33648
9.210	33646
9.220	33647
9.230	33648
9.240	33648
9.250	33649
9.260	33647
9.270	33644
9.280	33649
9.290	33647
9.300	33649
9.310	33650
9.320	33649
9.330	33647
9.340	33649
9.350	33645
9.360	33649
9.370	33647
9.380	33646
9.390	33650
9.400	33647
9.410	33649
9.420	33648
9.430	33649
9.440	33646
9.450	33646
9.460	33648
9.470	33646
9.480	33648
9.490	33648
9.500	33646
9.510	33647
9.520	33647
9.530	33650
9.540	33645
9.550	33647
9.560	33647
9.570	33645
9.580	33649
9.590	33648
9.600	33650
9.610	33646
9.620	33651
9.630	33649
9.640	33647
9.650	33647
9.660	33647
9.670	33646
9.680	33646
9.690	33650
9.700	33648
9.710	33646
9.720	33646
9.730	33649
9.740	33648
9.750	33647
9.760	33647
9.770	33650
9.780	33646
9.790	33648
9.800	33647
9.810	33645
9.820	33647
9.830	33646
9.840	33644
9.850	33650
9.860	33650
9.870	33648
9.880	33645
9.890	33646
9.900	33644
9.910	33648
9.920	33648
9.930	33645
9.940	33646
9.950	33648
9.960	33649
9.970	33650
9.980	33647
9.990	33652
10.000	33646
10.010	33650
10.020	33650
10.030	33647
10.040	33645
10.050	33646
10.060	33648
10.070	33646
10.080	33647
10.090	33646
10.100	33647
10.110	33644
10.120	33646
10.130	33647
10.140	33650
10.150	33647
10.160	33649
10.170	33645
10.180	33646
10.190	33651
10.200	33648
10.210	33648
10.220	33643
10.230	33647
10.240	33648
10.250	33650
10.260	33649
10.270	33647
10.280	33648
10.290	33647
10.300	33649
10.310	33648
10.320	33646
10.330	33645
10.340	33649
10.350	33649
10.360	33647
10.370	33650
10.380	33647
10.390	33644
10.400	33648
10.410	33648
10.420	33645
10.430	33647
10.440	33650
10.450	33646
10.460	33647
10.470	33648
10.480	33641
10.490	33643
10.500	33649
10.510	33646
10.520	33649
10.530	33648
10.540	33648
10.550	33646
10.560	33646
10.570	33646
10.580	33645
10.590	33649
10.600	33647
10.610	33651
10.620	33647
10.631	33648
10.640	33648
10.650	33647
10.660	33644
10.670	33650
10.680	33648
10.690	33647
10.700	33647
10.710	33644
10.720	33647
10.730	33644
10.740	33645
10.750	33648
10.760	33646
10.770	33647
10.780	33645
10.790	33647
10.800	33648
10.810	33649
10.820	33650
10.830	33645
10.840	33649
10.850	33649
10.860	33646
10.874	33645
10.892	33647
10.900	33647
10.910	33647
10.920	33645
10.930	33649
10.940	33648
10.950	33645
10.960	33645
10.970	33649
10.980	33649
10.990	33642
11.000	33648
11.010	33649
11.020	33645
11.030	33648
11.040	33648
11.050	33643
11.060	33647
11.070	33648
11.080	33646
11.090	33647
11.100	33648
11.110	33645
11.120	33646
11.130	33645
11.140	33648
11.150	33649
11.160	33652
11.170	33647
11.180	33646
11.190	33648
11.200	33646
11.210	33645
11.220	33646
11.230	33647
11.240	33649
11.250	33649
11.260	33646
11.270	33647
11.280	33652
11.290	33646
11.300	33646
11.310	33645
11.320	33643
11.330	33642
11.340	33646
11.350	33647
11.360	33646
11.370	33650
11.380	33649
11.390	33648
11.400	33646
11.410	33645
11.420	33647
11.430	33648
11.440	33647
11.450	33647
11.460	33647
11.470	33647
11.480	33646
11.490	33646
11.500	33646
11.510	33650
11.520	33649
11.530	33648
11.540	33650
11.550	33647
11.560	33646
11.570	33646
11.580	33646
11.590	33646
11.600	33648
11.610	33649
11.620	33647
11.630	33643
11.640	33650
11.650	33649
11.660	33650
11.670	33648
11.680	33648
11.690	33651
11.700	33646
11.710	33648
11.720	33646
11.730	33649
11.740	33645
11.750	33647
11.769	33647
11.779	33647
11.790	33647
11.800	33646
11.810	33648
11.820	33648
11.830	33646
11.840	33645
11.850	33648
11.860	33650
11.870	33646
11.880	33646
11.890	33648
11.900	33649
11.910	33647
11.920	33650
11.930	33647
11.940	33650
11.950	33646
11.960	33648
11.970	33649
11.980	33647
11.990	33646
12.000	33649
12.010	33650
12.020	33649
12.030	33646
12.040	33647
12.050	33650
12.060	33649
12.070	33650
12.080	33647
12.090	33651
12.100	33649
12.110	33648
12.120	33646
12.130	33648
12.140	33646
12.150	33645
12.160	33648
12.170	33650
12.180	33650
12.190	33647
12.200	33646
12.210	33646
12.220	33647
12.230	33651
12.240	33649
12.250	33648
12.260	33648
12.270	33644
12.280	33647
12.290	33646
12.300	33643
12.310	33645
12.320	33646
12.330	33646
12.340	33648
12.350	33648
12.360	33647
12.370	33646
12.380	33650
12.390	33648
12.400	33644
12.410	33651
12.420	33642
12.430	33649
12.440	33646
12.450	33648
12.460	33650
12.470	33646
12.480	33647
12.490	33647
12.500	33648
12.510	33651
12.520	33650
12.530	33650
12.540	33649
12.550	33647
12.560	33649
12.570	33648
12.580	33646
12.590	33647
12.600	33649
12.610	33649
12.620	33646
12.630	33651
12.640	33651
12.650	33648
12.660	33649
12.670	33651
12.680	33647
12.690	33647
12.700	33646
12.710	33643
12.720	33643
12.730	33646
12.740	33649
12.750	33647
12.760	33648
12.770	33649
12.780	33644
12.791	33648
12.805	33644
12.815	33646
12.825	33646
12.830	33648
12.840	33649
12.850	33649
12.860	33648
12.870	33650
12.880	33649
12.890	33644
12.901	33646
12.910	33647
12.920	33645
12.930	33650
12.940	33651
12.950	33647
12.962	33648
12.976	33648
12.980	33642
12.990	33646
13.000	33644
13.010	33645
13.020	33647
13.030	33649
13.040	33651
13.050	33649
13.060	33646
13.070	33647
13.080	33645
13.090	33644
13.100	33645
13.110	33646
13.120	33647
13.130	33650
13.140	33648
13.150	33646
13.160	33646
13.170	33644
13.180	33643
13.190	33650
13.200	33648
13.210	33648
13.220	33648
13.230	33647
13.240	33647
13.250	33645
13.260	33642
13.270	33648
13.280	33643
13.290	33644
13.300	33647
13.310	33648
13.320	33645
13.330	33649
13.340	33648
13.350	33647
13.360	33647
13.370	33649
13.380	33644
13.390	33646
13.400	33647
13.410	33646
13.420	33644
13.430	33651
13.440	33648
13.450	33643
13.460	33646
13.470	33647
13.480	33648
13.490	33647
13.500	33648
13.510	33647
13.520	33650
13.530	33649
13.540	33648
13.550	33645
13.560	33646
13.570	33648
13.580	33647
13.590	33649
13.600	33649
13.610	33648
13.620	33651
13.630	33651
13.640	33647
13.650	33647
13.660	33643
13.670	33646
13.680	33646
13.690	33645
13.700	33649
13.710	33646
13.720	33648
13.730	33647
13.740	33648
13.750	33645
13.760	33648
13.770	33647
13.780	33647
13.790	33648
13.800	33650
13.810	33649
13.820	33648
13.830	33650
13.840	33646
13.850	33647
13.860	33648
13.870	33644
13.880	33644
13.890	33646
13.900	33651
13.910	33649
13.920	33648
13.930	33645
13.940	33646
13.950	33643
13.960	33646
13.970	33646
13.980	33642
13.990	33644
14.000	33647
14.010	33648
14.020	33648
14.030	33645
14.040	33645
14.050	33645
14.060	33647
14.070	33647
14.080	33646
14.090	33649
14.100	33648
14.110	33650
14.120	33648
14.130	33643
14.140	33647
14.150	33648
14.160	33645
14.170	33647
14.180	33648
14.190	33645
14.200	33647
14.210	33646
14.220	33647
14.230	33646
14.240	33645
14.250	33648
14.260	33645
14.270	33647
14.280	33649
14.290	33649
14.300	33645
14.310	33646
14.320	33647
14.330	33647
14.340	33647
14.350	33645
14.360	33649
14.370	33645
14.380	33649
14.390	33649
14.400	33645
14.410	33649
14.420	33648
14.430	33646
14.440	33646
14.450	33649
14.460	33647
14.470	33648
14.480	33651
14.490	33648
14.500	33649
14.510	33644
14.520	33646
14.530	33648
14.540	33647
14.550	33644
14.560	33651
14.570	33649
14.580	33646
14.590	33646
14.600	33644
14.610	33646
14.620	33645
14.630	33647
14.640	33648
14.650	33649
14.660	33647
14.670	33646
14.680	33646
14.690	33648
14.700	33647
14.710	33645
14.720	33646
14.730	33644
14.740	33647
14.750	33646
14.760	33647
14.770	33645
14.780	33644
14.790	33647
14.800	33647
14.810	33645
14.820	33650
14.830	33647
14.840	33647
14.850	33652
14.860	33648
14.870	33646
14.880	33648
14.890	33647
14.906	33646
14.912	33649
14.920	33648
14.930	33648
14.940	33645
14.950	33649
14.960	33650
14.970	33646
14.980	33649
14.990	33648
15.002	33648
15.017	33646
15.023	33646
15.030	33651
15.043	33651
15.054	33650
15.060	33647
15.070	33648
15.080	33650
15.090	33646
15.100	33646
15.110	33650
15.120	33650
15.130	33649
15.140	33649
15.150	33645
15.160	33650
15.170	33645
15.180	33648
15.190	33646
15.200	33648
15.211	33650
15.220	33652
15.230	33646
15.240	33648
15.250	33649
15.260	33646
15.270	33642
15.280	33648
15.290	33642
15.300	33650
15.310	33650
15.320	33646
15.330	33646
15.340	33647
15.350	33647
15.360	33648
15.370	33646
15.380	33648
15.390	33645
15.400	33645
15.410	33648
15.420	33651
15.430	33647
15.440	33648
15.450	33649
15.460	33646
15.470	33645
15.480	33648
15.490	33645
15.500	33647
15.510	33647
15.520	33648
15.530	33647
15.540	33650
15.550	33647
15.560	33645
15.570	33646
15.580	33644
15.590	33645
15.600	33649
15.610	33648
15.620	33649
15.630	33649
15.640	33648
15.650	33644
15.660	33646
15.670	33645
15.680	33646
15.690	33643
15.700	33649
15.710	33649
15.720	33644
15.730	33650
15.740	33648
15.750	33646
15.760	33642
15.770	33646
15.780	33645
15.790	33645
15.800	33652
15.810	33650
15.820	33650
15.830	33651
15.840	33646
15.850	33647
15.860	33647
15.870	33646
15.880	33644
15.890	33648
15.900	33652
15.910	33650
15.920	33649
15.930	33650
15.940	33646
15.950	33645
15.960	33647
15.970	33646
15.980	33648
15.990	33652
16.000	33652
16.010	33647
16.020	33651
16.030	33646
16.040	33640
16.050	33643
16.060	33647
16.070	33641
16.080	33645
16.090	33649
16.100	33648
16.110	33651
16.120	33647
16.130	33645
16.140	33641
16.150	33646
16.160	33646
16.170	33648
16.180	33650
16.190	33650
16.200	33649
16.210	33648
16.220	33648
16.230	33644
16.240	33644
16.250	33651
16.260	33647
16.270	33645
16.280	33652
16.290	33649
16.300	33647
16.310	33649
16.320	33649
16.330	33644
16.340	33647
16.350	33648
16.360	33647
16.370	33649
16.380	33652
16.390	33646
16.400	33646
16.410	33647
16.420	33642
16.430	33642
16.440	33648
16.450	33648
16.460	33647
16.470	33650
16.480	33651
16.490	33651
16.500	33646
16.510	33647
16.520	33645
16.530	33642
16.540	33647
16.550	33649
16.560	33651
16.570	33649
16.580	33648
16.590	33649
16.600	33649
16.610	33644
16.620	33643
16.630	33646
16.640	33648
16.650	33646
16.660	33647
16.670	33646
16.680	33647
16.690	33648
16.700	33649
16.710	33648
16.720	33650
16.730	33646
16.740	33648
16.750	33648
16.760	33647
16.770	33644
16.780	33649
16.790	33648
16.800	33643
16.810	33649
16.820	33651
16.830	33645
16.840	33646
16.850	33648
16.860	33648
16.870	33649
16.880	33651
16.890	33645
16.900	33645
16.910	33646
16.920	33650
16.930	33646
16.940	33646
16.950	33647
16.960	33646
16.970	33649
16.980	33646
16.990	33648
17.000	33645
17.010	33647
17.020	33648
17.030	33650
17.040	33645
17.050	33647
17.060	33647
17.070	33647
17.080	33645
17.090	33646
17.100	33647
17.110	33647
17.120	33650
17.130	33645
17.140	33646
17.150	33644
17.160	33647
17.170	33644
17.180	33646
17.190	33645
17.200	33647
17.210	33647
17.220	33649
17.230	33646
17.240	33648
17.250	33647
17.260	33645
17.270	33645
17.280	33647
17.290	33646
17.300	33648
17.310	33647
17.320	33650
17.330	33645
17.340	33646
17.350	33646
17.360	33647
17.370	33645
17.380	33647
17.390	33648
17.400	33650
17.410	33649
17.420	33646
17.430	33645
17.440	33646
17.450	33643
17.460	33646
17.470	33648
17.480	33649
17.490	33647
17.500	33650
17.510	33647
17.520	33647
17.530	33651
17.540	33647
17.550	33649
17.560	33646
17.570	33648
17.580	33648
17.590	33647
17.600	33647
17.610	33646
17.620	33646
17.630	33643
17.640	33649
17.650	33647
17.660	33647
17.670	33647
17.680	33652
17.690	33648
17.700	33649
17.710	33648
17.720	33647
17.730	33646
17.740	33647
17.750	33645
17.760	33649
17.770	33645
17.780	33647
17.790	33645
17.800	33647
17.810	33647
17.820	33650
17.830	33645
17.840	33647
17.850	33647
17.860	33647
17.870	33649
17.880	33648
17.890	33647
17.900	33647
17.910	33646
17.920	33645
17.930	33644
17.940	33650
17.950	33647
17.960	33649
17.970	33649
17.980	33650
17.990	33644
18.000	33649
18.010	33644
18.020	33647
18.030	33645
18.040	33648
18.050	33647
18.060	33647
18.070	33648
18.080	33647
18.090	33644
18.100	33647
18.110	33648
18.120	33647
18.130	33643
18.140	33647
18.150	33646
18.160	33646
18.170	33648
18.180	33646
18.190	33644
18.200	33644
18.210	33646
18.220	33647
18.230	33646
18.240	33647
18.250	33642
18.260	33650
18.270	33647
18.280	33650
18.290	33647
18.300	33648
18.310	33646
18.320	33647
18.330	33646
18.340	33648
18.350	33648
18.360	33649
18.370	33645
18.380	33649
18.390	33649
18.400	33646
18.410	33647
18.420	33644
18.430	33647
18.440	33645
18.450	33647
18.460	33646
18.470	33647
18.480	33646
18.490	33646
18.500	33646
18.510	33647
18.520	33646
18.530	33647
18.540	33643
18.550	33648
18.560	33646
18.570	33646
18.580	33646
18.590	33647
18.600	33646
18.610	33645
18.620	33646
18.630	33647
18.640	33646
18.650	33648
18.660	33646
18.670	33646
18.680	33647
18.690	33646
18.700	33648
18.710	33649
18.720	33646
18.730	33645
18.740	33648
18.750	33649
18.760	33649
18.770	33645
18.780	33648
18.790	33646
18.800	33645
18.810	33646
18.820	33646
18.830	33645
18.840	33646
18.850	33648
18.860	33649
18.870	33644
18.880	33646
18.890	33644
18.900	33649
18.910	33644
18.920	33646
18.930	33648
18.940	33649
18.950	33650
18.960	33649
18.970	33643
18.980	33645
18.990	33645
19.000	33643
19.010	33649
19.020	33648
19.030	33646
19.040	33651
19.050	33648
19.060	33648
19.070	33643
19.080	33646
19.090	33646
19.100	33646
19.110	33649
19.120	33653
19.130	33650
19.140	33649
19.150	33647
19.160	33646
19.170	33648
19.180	33646
19.190	33647
19.200	33647
19.210	33648
19.220	33647
19.230	33646
19.240	33649
19.250	33650
19.260	33646
19.270	33647
19.280	33645
19.290	33644
19.300	33648
19.310	33649
19.320	33651
19.330	33651
19.340	33649
19.350	33644
19.360	33644
19.370	33645
19.380	33649
19.390	33647
19.400	33649
19.410	33651
19.420	33652
19.430	33648
19.440	33650
19.450	33647
19.460	33645
19.470	33646
19.480	33648
19.490	33648
19.500	33646
19.510	33646
19.520	33653
19.530	33650
19.540	33641
19.550	33648
19.560	33658
19.570	33640
19.580	33640
19.590	33656
19.600	33649
19.610	33639
19.620	33653
19.630	33650
19.640	33639
19.650	33653
19.660	33655
19.670	33637
19.680	33644
19.690	33651
19.700	33643
19.710	33645
19.720	33651
19.730	33648
19.740	33646
19.750	33648
19.760	33648
19.770	33644
19.780	33648
19.790	33648
19.800	33645
19.810	33648
19.820	33653
19.830	33649
19.840	33649
19.850	33646
19.860	33644
19.870	33642
19.880	33645
19.890	33646
19.900	33647
19.910	33647
19.920	33651
