# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
1.779	32787
1.789	32786
1.799	32786
1.810	32785
1.819	32784
1.829	32784
1.839	32785
1.849	32784
1.859	32783
1.869	32785
1.879	32785
1.889	32786
1.899	32787
1.909	32785
1.919	32786
1.929	32787
1.939	32785
1.949	32786
1.959	32783
1.969	32786
1.979	32786
1.989	32784
1.999	32787
2.009	32785
2.019	32784
2.029	32785
2.039	32785
2.049	32782
2.060	32784
2.069	32785
2.079	32785
2.089	32786
2.099	32786
2.109	32784
2.119	32785
2.129	32786
2.139	32787
2.149	32784
2.159	32785
2.169	32785
2.179	32786
2.189	32787
2.199	32786
2.209	32784
2.219	32783
2.229	32784
2.239	32784
2.249	32787
2.259	32786
2.269	32786
2.279	32786
2.289	32787
2.299	32786
2.309	32786
2.319	32786
2.329	32787
2.339	32785
2.349	32784
2.359	32785
2.369	32785
2.379	32785
2.389	32784
2.399	32787
2.410	32785
2.419	32786
2.429	32784
2.439	32785
2.449	32787
2.459	32784
2.469	32785
2.479	32786
2.489	32785
2.499	32786
2.509	32783
2.519	32785
2.529	32786
2.539	32787
2.549	32784
2.560	32784
2.569	32784
2.579	32786
2.589	32784
2.599	32787
2.610	32785
2.619	32785
2.629	32785
2.639	32785
2.649	32787
2.660	32785
2.669	32786
2.679	32785
2.689	32784
2.699	32787
2.709	32785
2.719	32785
2.729	32785
2.739	32785
2.749	32786
2.760	32786
2.769	32786
2.779	32785
2.789	32786
2.799	32786
2.810	32787
2.819	32784
2.829	32785
2.840	32785
2.849	32786
2.859	32784
2.869	32784
2.879	32786
2.889	32786
2.899	32783
2.909	32785
2.919	32785
2.929	32784
2.939	32785
2.949	32785
2.959	32785
2.969	32784
2.979	32785
2.989	32783
2.999	32787
3.010	32784
3.019	32785
3.029	32786
3.039	32785
3.049	32785
3.060	32785
3.069	32787
3.079	32785
3.089	32784
3.099	32785
3.109	32786
3.119	32784
3.129	32785
3.139	32782
3.149	32786
3.159	32783
3.169	32785
3.179	32787
3.189	32785
3.199	32784
3.210	32784
3.219	32784
3.229	32785
3.239	32786
3.249	32784
3.259	32785
3.269	32786
3.279	32786
3.289	32786
3.299	32784
3.310	32785
3.319	32787
3.329	32783
3.339	32786
3.349	32786
3.359	32786
3.370	32787
3.379	32785
3.389	32785
3.399	32784
3.409	32788
3.419	32785
3.429	32785
3.439	32784
3.449	32782
3.459	32784
3.469	32785
3.479	32785
3.489	32784
3.499	32785
3.510	32785
3.519	32784
3.529	32787
3.539	32784
3.549	32788
3.559	32785
3.569	32784
3.579	32788
3.589	32786
3.599	32785
3.609	32786
3.619	32785
3.629	32783
3.639	32785
3.649	32786
3.659	32786
3.669	32785
3.679	32783
3.689	32786
3.699	32785
3.709	32786
3.719	32786
3.729	32784
3.739	32786
3.749	32786
3.759	32785
3.769	32785
3.779	32785
3.789	32783
3.799	32785
3.810	32787
3.819	32786
3.829	32787
3.839	32785
3.849	32785
3.859	32786
3.869	32787
3.879	32787
3.889	32785
3.899	32786
3.909	32786
3.919	32786
3.929	32785
3.939	32785
3.949	32788
3.959	32786
3.969	32785
3.979	32784
3.989	32785
3.999	32787
4.009	32784
4.019	32785
4.029	32785
4.039	32787
4.049	32786
4.059	32785
4.069	32786
4.079	32786
4.089	32785
4.099	32785
4.109	32784
4.119	32786
4.129	32786
4.139	32785
4.149	32785
4.159	32786
4.169	32785
4.179	32784
4.189	32785
4.199	32785
4.209	32785
4.219	32786
4.229	32786
4.239	32785
4.249	32786
4.259	32785
4.269	32787
4.279	32786
4.289	32785
4.299	32784
4.309	32786
4.319	32785
4.329	32788
4.339	32787
4.349	32783
4.359	32787
4.369	32786
4.379	32786
4.389	32786
4.399	32785
4.409	32786
4.419	32785
4.429	32784
4.439	32785
4.449	32787
4.459	32785
4.469	32785
4.479	32786
4.490	32787
4.499	32785
4.509	32786
4.519	32785
4.529	32783
4.539	32784
4.549	32783
4.559	32785
4.569	32788
4.579	32786
4.589	32783
4.599	32784
4.609	32786
4.619	32787
4.629	32786
4.639	32787
4.649	32785
4.659	32785
4.669	32785
4.679	32784
4.689	32783
4.699	32784
4.710	32783
4.719	32786
4.729	32785
4.739	32785
4.749	32785
4.759	32784
4.769	32785
4.779	32785
4.789	32787
4.799	32785
4.809	32784
4.819	32784
4.829	32784
4.839	32783
4.849	32785
4.859	32784
4.869	32787
4.879	32785
4.889	32786
4.899	32785
4.909	32785
4.919	32786
4.929	32784
4.939	32785
4.949	32784
4.959	32785
4.969	32786
4.979	32787
4.989	32785
4.999	32786
5.009	32786
5.019	32786
5.029	32785
5.039	32783
5.049	32784
5.059	32784
5.069	32785
5.079	32785
5.089	32786
5.099	32785
5.110	32783
5.119	32785
5.129	32787
5.139	32786
5.149	32784
5.159	32786
5.169	32785
5.179	32784
5.189	32785
5.199	32785
5.209	32786
5.219	32784
5.229	32787
5.239	32784
5.249	32785
5.259	32787
5.269	32785
5.279	32784
5.289	32786
5.299	32786
5.310	32785
5.319	32784
5.329	32786
5.339	32786
5.349	32785
5.359	32786
5.369	32787
5.379	32784
5.389	32787
5.399	32785
5.410	32786
5.419	32784
5.429	32783
5.439	32785
5.449	32785
5.460	32785
5.469	32786
5.479	32788
5.489	32786
5.499	32786
5.509	32783
5.519	32784
5.529	32786
5.539	32785
5.549	32785
5.559	32784
5.569	32786
5.579	32785
5.589	32785
5.599	32784
5.609	32785
5.619	32787
5.629	32784
5.639	32786
5.649	32785
5.659	32785
5.669	32784
5.679	32785
5.689	32787
5.699	32787
5.709	32785
5.719	32786
5.729	32787
5.739	32785
5.749	32784
5.759	32786
5.769	32786
5.779	32787
5.789	32784
5.799	32786
5.809	32785
5.819	32784
5.829	32785
5.839	32786
5.849	32785
5.859	32786
5.869	32785
5.879	32784
5.889	32786
5.899	32786
5.910	32784
5.919	32785
5.929	32785
5.939	32787
5.949	32785
5.960	32785
5.969	32784
5.979	32786
5.989	32785
5.999	32786
6.009	32786
6.019	32787
6.029	32787
6.039	32786
6.049	32786
6.059	32785
6.069	32786
6.079	32784
6.089	32786
6.099	32786
6.109	32786
6.119	32783
6.129	32786
6.139	32788
6.149	32786
6.159	32784
6.169	32785
6.179	32783
6.189	32785
6.199	32784
6.209	32785
6.219	32784
6.229	32785
6.239	32786
6.249	32787
6.259	32783
6.269	32782
6.279	32784
6.289	32786
6.299	32785
6.309	32784
6.319	32785
6.329	32786
6.339	32788
6.349	32787
6.359	32784
6.369	32786
6.379	32785
6.389	32786
6.399	32783
6.409	32786
6.419	32786
6.429	32785
6.439	32787
6.449	32785
6.459	32785
6.469	32786
6.479	32785
6.489	32786
6.499	32785
6.509	32785
6.519	32786
6.529	32786
6.539	32784
6.549	32784
6.559	32786
6.569	32785
6.579	32785
6.589	32784
6.599	32785
6.609	32785
6.619	32784
6.629	32784
6.639	32786
6.649	32785
6.659	32783
6.669	32784
6.679	32786
6.689	32786
6.699	32785
6.709	32787
6.719	32786
6.729	32786
6.739	32786
6.749	32784
6.760	32785
6.769	32786
6.779	32786
6.789	32785
6.799	32784
6.809	32785
6.819	32786
6.829	32784
6.839	32786
6.849	32785
6.859	32785
6.869	32785
6.879	32785
6.889	32785
6.899	32783
6.909	32784
6.919	32786
6.929	32785
6.939	32784
6.949	32784
6.960	32784
6.969	32786
6.979	32784
6.989	32786
6.999	32785
7.009	32784
7.019	32786
7.029	32785
7.039	32786
7.049	32786
7.059	32788
7.069	32785
7.079	32785
7.089	32785
7.099	32786
7.109	32784
7.119	32785
7.129	32785
7.139	32784
7.149	32786
7.159	32786
7.169	32784
7.179	32786
7.189	32785
7.199	32785
7.209	32786
7.219	32785
7.229	32785
7.239	32785
7.249	32784
7.259	32786
7.269	32785
7.279	32786
7.289	32784
7.299	32785
7.309	32787
7.319	32786
7.329	32785
7.339	32787
7.349	32787
7.359	32784
7.369	32784
7.379	32787
7.389	32785
7.399	32787
7.409	32787
7.419	32786
7.429	32787
7.439	32788
7.449	32787
7.460	32785
7.469	32784
7.479	32784
7.489	32786
7.499	32785
7.510	32785
7.519	32786
7.529	32784
7.539	32786
7.549	32783
7.559	32786
7.569	32785
7.579	32784
7.589	32786
7.599	32786
7.610	32784
7.619	32784
7.629	32784
7.639	32786
7.649	32786
7.659	32784
7.669	32786
7.679	32785
7.689	32787
7.699	32786
7.709	32783
7.719	32785
7.729	32785
7.739	32785
7.749	32784
7.759	32786
7.769	32785
7.779	32786
7.789	32786
7.799	32785
7.809	32784
7.819	32782
7.829	32785
7.839	32787
7.849	32785
7.859	32786
7.869	32784
7.879	32786
7.889	32786
7.899	32785
7.910	32783
7.919	32785
7.929	32785
7.939	32784
7.949	32785
7.960	32785
7.969	32785
7.979	32786
7.989	32787
7.999	32783
8.009	32785
8.019	32787
8.029	32787
8.039	32784
8.049	32786
8.060	32784
8.069	32787
8.079	32786
8.089	32785
8.099	32785
8.109	32785
8.119	32785
8.129	32787
8.139	32785
8.149	32786
8.159	32784
8.169	32784
8.179	32784
8.189	32785
8.199	32786
8.210	32785
8.219	32785
8.229	32785
8.239	32783
8.249	32785
8.259	32786
8.269	32787
8.279	32785
8.289	32786
8.299	32786
8.309	32787
8.319	32785
8.329	32783
8.339	32785
8.349	32785
8.359	32786
8.369	32785
8.379	32787
8.389	32783
8.399	32786
8.409	32785
8.419	32783
8.429	32785
8.439	32787
8.449	32786
8.459	32784
8.469	32786
8.479	32785
8.489	32784
8.499	32786
8.509	32784
8.519	32786
8.529	32784
8.539	32785
8.549	32784
8.559	32784
8.569	32784
8.579	32786
8.589	32785
8.599	32784
8.610	32786
8.619	32784
8.629	32787
8.639	32784
8.649	32785
8.660	32785
8.669	32786
8.679	32786
8.689	32785
8.699	32785
8.709	32785
8.719	32787
8.729	32783
8.739	32784
8.749	32784
8.759	32783
8.769	32785
8.779	32784
8.789	32784
8.799	32784
8.809	32786
8.819	32784
8.829	32783
8.839	32785
8.849	32782
8.859	32784
8.869	32783
8.879	32785
8.889	32786
8.899	32786
8.909	32785
8.919	32784
8.929	32785
8.939	32786
8.949	32783
8.959	32784
8.969	32786
8.979	32785
8.989	32786
8.999	32786
9.009	32786
9.019	32785
9.029	32783
9.039	32787
9.049	32784
9.059	32786
9.069	32785
9.079	32786
9.089	32785
9.099	32785
9.109	32786
9.119	32785
9.129	32786
9.139	32784
9.149	32784
9.159	32784
9.169	32786
9.179	32785
9.189	32786
9.199	32785
9.209	32785
9.219	32787
9.229	32785
9.239	32785
9.249	32785
9.260	32787
9.269	32785
9.279	32785
9.289	32784
9.299	32787
9.309	32786
9.319	32786
9.329	32785
9.339	32786
9.349	32785
9.359	32784
9.369	32785
9.379	32787
9.389	32787
9.399	32785
9.409	32785
9.419	32784
9.429	32784
9.439	32785
9.449	32786
9.459	32785
9.469	32784
9.479	32786
9.489	32787
9.499	32785
9.509	32785
9.519	32785
9.529	32785
9.539	32785
9.549	32783
9.559	32783
9.569	32783
9.579	32784
9.589	32784
9.599	32784
9.609	32784
9.619	32785
9.629	32785
9.639	32786
9.649	32786
9.659	32786
9.669	32785
9.679	32785
9.689	32786
9.699	32786
9.709	32786
9.719	32786
9.729	32786
9.739	32787
9.749	32784
9.759	32785
9.769	32784
9.779	32785
9.789	32786
9.799	32784
9.809	32784
9.819	32785
9.829	32785
9.839	32787
9.849	32785
9.859	32786
9.869	32784
9.879	32787
9.889	32785
9.899	32785
9.909	32783
9.919	32786
9.929	32785
9.939	32784
9.949	32786
9.959	32786
9.969	32783
9.979	32785
9.989	32787
9.999	32786
10.010	32785
10.019	32786
10.029	32786
10.039	32786
10.049	32784
10.059	32785
10.069	32786
10.079	32786
10.089	32785
10.099	32784
10.109	32786
10.119	32786
10.129	32785
10.139	32785
10.149	32786
10.159	32787
10.169	32787
10.179	32785
10.189	32786
10.199	32786
10.209	32787
10.219	32786
10.229	32785
10.240	32785
10.249	32784
10.259	32785
10.269	32783
10.279	32785
10.289	32784
10.299	32786
10.309	32784
10.319	32785
10.329	32783
10.339	32786
10.349	32787
10.359	32784
10.369	32784
10.379	32785
10.389	32785
10.399	32786
10.409	32786
10.419	32785
10.429	32786
10.439	32785
10.449	32786
10.459	32787
10.469	32786
10.479	32786
10.489	32785
10.499	32783
10.509	32786
10.519	32785
10.529	32787
10.539	32788
10.549	32787
10.559	32785
10.569	32784
10.579	32784
10.589	32789
10.599	32785
10.609	32786
10.619	32786
10.629	32785
10.639	32785
10.649	32787
10.659	32786
10.669	32787
10.679	32785
10.689	32784
10.699	32786
10.710	32786
10.719	32786
10.729	32787
10.739	32786
10.749	32786
10.759	32787
10.769	32786
10.779	32786
10.789	32786
10.799	32785
10.809	32785
10.819	32786
10.829	32785
10.839	32784
10.849	32786
10.859	32784
10.869	32785
10.879	32785
10.889	32785
10.899	32786
10.909	32784
10.919	32788
10.929	32785
10.939	32786
10.949	32785
10.960	32787
10.969	32784
10.979	32785
10.989	32786
10.999	32786
11.010	32787
11.019	32787
11.029	32785
11.039	32786
11.049	32784
11.059	32787
11.069	32786
11.079	32786
11.089	32784
11.099	32787
11.109	32785
11.119	32785
11.129	32785
11.139	32787
11.149	32786
11.159	32786
11.169	32786
11.179	32786
11.189	32784
11.199	32785
11.209	32783
11.219	32785
11.229	32785
11.239	32785
11.249	32785
11.259	32786
11.269	32785
11.279	32786
11.289	32784
11.299	32785
11.309	32787
11.319	32785
11.329	32786
11.339	32786
11.349	32785
11.359	32786
11.369	32786
11.379	32787
11.389	32786
11.399	32785
11.409	32787
11.419	32786
11.429	32783
11.439	32785
11.449	32785
11.459	32787
11.469	32787
11.479	32786
11.489	32786
11.499	32785
11.509	32786
11.519	32787
11.529	32784
11.539	32784
11.549	32785
11.559	32785
11.569	32786
11.579	32788
11.589	32786
11.599	32786
11.609	32788
11.619	32786
11.629	32786
11.639	32787
11.649	32785
11.659	32788
11.669	32786
11.679	32787
11.689	32785
11.699	32786
11.709	32785
11.719	32785
11.729	32787
11.739	32786
11.749	32785
11.759	32788
11.769	32786
11.779	32786
11.789	32787
11.799	32787
11.810	32786
11.819	32785
11.829	32786
11.839	32785
11.849	32786
11.859	32784
11.869	32784
11.879	32784
11.889	32785
11.899	32785
11.909	32786
11.919	32785
11.929	32785
11.939	32786
11.949	32785
11.959	32786
11.969	32785
11.979	32785
11.989	32787
11.999	32783
12.009	32784
12.019	32785
12.029	32786
12.039	32786
12.049	32788
12.060	32784
12.069	32786
12.079	32784
12.089	32784
12.099	32787
12.109	32785
12.119	32784
12.129	32786
12.139	32786
12.149	32787
12.159	32785
12.169	32785
12.179	32786
12.189	32788
12.199	32786
12.209	32784
12.219	32785
12.229	32785
12.239	32785
12.249	32785
12.259	32785
12.269	32787
12.279	32785
12.289	32785
12.299	32786
12.310	32786
12.319	32786
12.329	32786
12.339	32787
12.349	32783
12.359	32786
12.369	32787
12.379	32785
12.389	32785
12.399	32786
12.409	32786
12.419	32786
12.429	32788
12.439	32786
12.449	32787
12.459	32784
12.469	32785
12.479	32787
12.489	32786
12.499	32785
12.509	32784
12.519	32784
12.529	32784
12.539	32786
12.549	32785
12.559	32785
12.572	32784
12.606	32785
12.610	32785
12.619	32785
12.629	32785
12.639	32786
12.649	32786
12.659	32785
12.669	32784
12.679	32786
12.689	32784
12.699	32787
12.709	32785
12.719	32785
12.729	32786
12.739	32785
12.749	32785
12.759	32783
12.769	32784
12.779	32785
12.789	32787
12.799	32786
12.809	32785
12.819	32786
12.829	32783
12.839	32787
12.849	32786
12.860	32787
12.869	32785
12.879	32786
12.889	32786
12.899	32785
12.909	32785
12.919	32785
12.929	32785
12.939	32784
12.949	32785
12.959	32786
12.969	32787
12.979	32786
12.989	32785
12.999	32786
13.010	32785
13.019	32785
13.029	32786
13.039	32785
13.049	32784
13.059	32785
13.069	32786
13.079	32785
13.089	32784
13.099	32784
13.110	32785
13.119	32787
13.129	32787
13.139	32785
13.149	32789
13.159	32786
13.169	32787
13.179	32784
13.189	32786
13.199	32786
13.210	32786
13.219	32785
13.229	32786
13.239	32784
13.249	32785
13.259	32784
13.269	32785
13.279	32785
13.289	32784
13.299	32786
13.309	32786
13.319	32784
13.329	32784
13.339	32786
13.349	32784
13.360	32785
13.369	32784
13.379	32785
13.389	32783
13.399	32784
13.409	32784
13.419	32786
13.429	32786
13.439	32786
13.450	32785
13.460	32784
13.469	32785
13.479	32784
13.489	32787
13.499	32787
13.509	32784
13.519	32784
13.529	32785
13.539	32785
13.549	32785
13.559	32783
13.570	32786
13.579	32784
13.589	32785
13.599	32786
13.610	32784
13.619	32786
13.629	32786
13.639	32785
13.649	32786
13.659	32784
13.669	32786
13.680	32785
13.689	32786
13.699	32786
13.709	32785
13.719	32786
13.729	32784
13.739	32785
13.749	32785
13.760	32784
13.769	32786
13.779	32784
13.789	32786
13.799	32784
13.810	32785
13.819	32785
13.829	32785
13.841	32786
13.849	32786
13.859	32786
13.869	32784
13.879	32784
13.889	32782
13.899	32784
13.909	32785
13.919	32785
13.929	32785
13.939	32784
13.949	32785
13.960	32786
13.969	32785
13.979	32783
13.989	32783
13.999	32787
14.009	32784
14.019	32784
14.029	32784
14.039	32787
14.049	32786
14.062	32785
14.081	32785
14.093	32785
14.101	32786
14.110	32785
14.119	32785
14.129	32784
14.139	32784
14.149	32784
14.159	32785
14.169	32785
14.179	32786
14.189	32784
14.199	32787
14.209	32784
14.219	32786
14.229	32786
14.239	32784
14.249	32787
14.260	32786
14.269	32787
14.279	32784
14.290	32788
14.299	32785
14.309	32787
14.319	32787
14.329	32783
14.339	32784
14.349	32785
14.359	32788
14.369	32786
14.379	32785
14.389	32784
14.399	32785
14.410	32787
14.419	32784
14.429	32787
14.439	32784
14.449	32785
14.459	32785
14.469	32784
14.479	32784
14.489	32785
14.499	32784
14.509	32784
14.519	32785
14.529	32787
14.539	32783
14.549	32786
14.559	32786
14.569	32784
14.579	32785
14.589	32786
14.599	32786
14.609	32786
14.619	32788
14.629	32785
14.639	32784
14.649	32786
14.659	32785
14.669	32785
14.679	32785
14.689	32785
14.699	32787
14.709	32788
14.719	32787
14.729	32787
14.739	32788
14.749	32786
14.760	32785
14.769	32785
14.779	32784
14.789	32786
14.799	32784
14.809	32788
14.819	32787
14.829	32787
14.839	32785
14.849	32784
14.859	32787
14.869	32785
14.879	32786
14.889	32785
14.899	32786
14.909	32785
14.919	32786
14.929	32785
14.939	32785
14.949	32785
14.959	32784
14.969	32785
14.979	32786
14.989	32785
14.999	32786
15.010	32786
15.019	32786
15.029	32785
15.039	32788
15.049	32785
15.059	32786
15.069	32786
15.079	32785
15.089	32785
15.099	32787
15.109	32787
15.119	32786
15.129	32785
15.139	32784
15.149	32786
15.160	32787
15.169	32786
15.179	32785
15.189	32786
15.199	32785
15.210	32783
15.219	32786
15.229	32787
15.239	32785
15.249	32784
15.259	32785
15.269	32786
15.279	32786
15.289	32786
15.299	32785
15.309	32785
15.319	32784
15.329	32784
15.339	32784
15.349	32785
15.359	32787
15.369	32787
15.379	32786
15.389	32785
15.399	32788
15.409	32787
15.419	32787
15.429	32789
15.439	32786
15.449	32786
15.460	32787
15.469	32785
15.479	32785
15.489	32785
15.499	32785
15.509	32787
15.519	32787
15.529	32788
15.539	32785
15.549	32784
15.560	32787
15.569	32785
15.579	32786
15.589	32786
15.599	32786
15.610	32786
15.619	32785
15.629	32786
15.639	32785
15.649	32788
15.660	32785
15.669	32787
15.679	32785
15.689	32787
15.699	32786
15.710	32784
15.719	32785
15.729	32786
15.739	32786
15.749	32785
15.760	32786
15.769	32786
15.779	32786
15.789	32787
15.799	32785
15.809	32787
15.819	32787
15.829	32785
15.839	32785
15.849	32785
15.859	32785
15.869	32785
15.879	32784
15.889	32784
15.899	32785
15.910	32784
15.919	32784
15.929	32785
15.939	32785
15.949	32787
15.959	32786
15.969	32786
15.980	32785
15.989	32787
15.999	32786
16.010	32786
16.019	32785
16.029	32785
16.039	32785
16.049	32785
16.059	32784
16.069	32786
16.079	32785
16.089	32784
16.099	32785
16.110	32786
16.119	32784
16.129	32785
16.139	32785
16.149	32787
16.159	32788
16.169	32784
16.179	32786
16.189	32787
16.199	32786
16.209	32786
16.219	32786
16.229	32786
16.239	32786
16.249	32785
16.259	32785
16.269	32785
16.279	32785
16.289	32784
16.299	32786
16.309	32785
16.319	32787
16.329	32784
16.339	32784
16.349	32785
16.359	32786
16.369	32784
16.379	32786
16.389	32786
16.399	32786
16.409	32786
16.419	32784
16.429	32783
16.439	32785
16.449	32785
16.459	32787
16.469	32785
16.479	32784
16.489	32786
16.499	32785
16.510	32783
16.519	32788
16.529	32786
16.539	32787
16.549	32786
16.559	32785
16.569	32787
16.579	32783
16.589	32785
16.599	32786
16.609	32784
16.619	32784
16.629	32784
16.639	32785
16.649	32786
16.659	32785
16.669	32785
16.679	32785
16.689	32786
16.699	32786
16.709	32784
16.719	32786
16.730	32788
16.739	32786
16.749	32786
16.759	32785
16.769	32784
16.779	32786
16.789	32787
16.799	32784
16.810	32785
16.819	32784
16.829	32786
16.839	32785
16.849	32786
16.860	32786
16.869	32786
16.879	32786
16.889	32786
16.899	32786
16.909	32786
16.919	32786
16.929	32784
16.939	32786
16.949	32785
16.959	32785
16.969	32784
16.979	32785
16.989	32784
16.999	32784
17.009	32786
17.019	32785
17.029	32786
17.039	32785
17.049	32785
17.059	32785
17.069	32784
17.079	32786
17.089	32786
17.099	32785
17.109	32784
17.119	32787
17.129	32787
17.139	32788
17.149	32787
17.159	32785
17.169	32785
17.180	32785
17.189	32786
17.199	32785
17.209	32785
17.219	32783
17.259	32786
17.267	32788
17.272	32787
17.279	32788
17.289	32785
17.299	32784
17.309	32784
17.319	32786
17.329	32786
17.339	32785
17.349	32783
17.359	32786
17.369	32784
17.379	32784
17.389	32785
17.399	32786
17.409	32785
17.419	32784
17.429	32784
17.439	32786
17.449	32786
17.459	32784
17.469	32786
17.479	32784
17.489	32786
17.499	32786
17.509	32784
17.519	32787
17.529	32787
17.539	32785
17.549	32786
17.559	32784
17.569	32785
17.579	32785
17.589	32787
17.599	32787
17.609	32785
17.619	32784
17.629	32786
17.639	32784
17.649	32784
17.659	32785
17.669	32785
17.679	32783
17.689	32784
17.699	32786
17.709	32784
17.719	32785
17.729	32785
17.739	32784
17.749	32785
17.759	32785
17.769	32785
17.779	32786
17.789	32785
17.799	32786
17.809	32787
17.819	32788
17.829	32785
17.839	32786
17.849	32783
17.859	32784
17.869	32784
17.879	32786
17.889	32786
17.899	32785
17.910	32784
17.919	32785
17.929	32784
17.939	32784
17.949	32784
17.959	32786
17.969	32784
17.979	32785
17.989	32785
17.999	32787
18.009	32784
18.019	32784
18.029	32786
18.039	32785
18.049	32785
18.059	32786
18.069	32785
18.084	32784
18.101	32785
18.132	32786
18.159	32784
18.175	32785
18.190	32785
18.200	32785
18.209	32785
18.219	32785
18.229	32784
18.239	32785
18.249	32785
18.260	32784
18.269	32786
18.279	32784
18.289	32785
18.299	32786
18.309	32787
18.319	32785
18.329	32787
18.339	32787
18.349	32787
18.359	32786
18.369	32785
18.379	32784
18.389	32785
18.399	32785
18.409	32786
18.419	32785
18.429	32785
18.439	32786
18.449	32785
18.459	32784
18.469	32784
18.479	32787
18.489	32785
18.499	32785
18.509	32787
18.519	32785
18.529	32784
18.539	32785
18.549	32785
18.559	32786
18.569	32785
18.579	32788
18.589	32786
18.599	32788
18.609	32786
18.619	32785
18.629	32784
18.639	32786
18.649	32786
18.659	32786
18.670	32787
18.679	32786
18.689	32786
18.699	32785
18.709	32784
18.719	32786
18.729	32786
18.739	32786
18.749	32784
18.759	32785
18.769	32784
18.779	32785
18.789	32786
18.799	32784
18.809	32785
18.819	32785
18.829	32784
18.839	32785
18.849	32784
18.860	32785
18.869	32785
18.879	32784
18.889	32784
18.899	32784
18.910	32784
18.919	32786
18.929	32786
18.939	32786
18.949	32785
18.959	32785
18.969	32787
18.979	32784
18.989	32782
18.999	32785
19.010	32786
19.019	32784
19.029	32786
19.039	32786
19.049	32783
19.060	32784
19.069	32785
19.079	32784
19.089	32783
19.099	32785
19.109	32785
19.119	32784
19.129	32785
19.139	32785
19.149	32785
19.160	32785
19.169	32784
19.179	32786
19.189	32784
19.199	32785
19.209	32786
19.219	32784
19.229	32786
19.239	32787
19.249	32785
19.259	32783
19.302	32784
19.314	32784
19.323	32784
19.340	32784
19.354	32785
19.360	32786
19.369	32786
19.415	32783
19.425	32786
19.460	32784
19.511	32786
19.519	32784
19.553	32787
19.564	32787
19.569	32785
19.579	32784
19.589	32784
19.621	32784
19.644	32785
19.649	32787
19.660	32785
19.669	32785
19.679	32784
19.690	32785
19.699	32784
19.709	32785
19.719	32785
19.729	32785
19.739	32786
19.749	32786
19.759	32786
19.769	32787
19.779	32785
19.789	32785
19.799	32787
19.810	32784
19.819	32785
19.829	32786
19.839	32787
19.849	32786
19.859	32787
19.869	32786
19.879	32787
19.889	32785
19.899	32785
19.911	32785
19.919	32786
19.929	32786
19.939	32786
19.949	32786
19.960	32786
19.969	32785
19.979	32784
19.989	32784
19.999	32785
20.010	32786
20.019	32786
20.031	32785
20.039	32785
20.049	32786
20.059	32785
20.069	32784
20.079	32786
20.089	32786
20.099	32785
20.109	32784
20.119	32786
20.129	32786
20.139	32786
20.149	32785
20.159	32787
20.169	32786
20.179	32786
20.189	32786
