# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
2.779	33554
2.789	33557
2.799	33555
2.809	33553
2.819	33553
2.829	33551
2.839	33551
2.849	33552
2.860	33555
2.869	33554
2.879	33550
2.889	33551
2.899	33554
2.909	33553
2.919	33549
2.929	33554
2.939	33551
2.949	33555
2.959	33552
2.969	33554
2.979	33554
2.989	33554
2.999	33556
3.010	33555
3.019	33554
3.029	33550
3.039	33549
3.049	33550
3.060	33554
3.069	33547
3.079	33553
3.089	33551
3.099	33556
3.109	33557
3.119	33556
3.129	33555
3.139	33556
3.149	33554
3.159	33552
3.169	33553
3.179	33546
3.189	33551
3.199	33553
3.210	33548
3.219	33552
3.229	33551
3.239	33552
3.249	33556
3.259	33552
3.269	33555
3.279	33556
3.290	33560
3.299	33555
3.310	33554
3.319	33553
3.329	33551
3.339	33550
3.349	33549
3.359	33552
3.369	33554
3.379	33549
3.389	33550
3.399	33553
3.410	33556
3.419	33553
3.429	33553
3.439	33554
3.449	33554
3.459	33552
3.469	33549
3.479	33555
3.489	33553
3.499	33555
3.509	33555
3.519	33556
3.529	33556
3.539	33557
3.549	33556
3.559	33554
3.569	33552
3.579	33550
3.589	33552
3.599	33555
3.609	33554
3.619	33551
3.629	33554
3.639	33553
3.649	33554
3.659	33551
3.669	33550
3.679	33552
3.689	33551
3.699	33552
3.709	33555
3.719	33558
3.729	33553
3.739	33555
3.749	33556
3.759	33554
3.769	33551
3.779	33552
3.789	33555
3.799	33554
3.810	33552
3.819	33554
3.829	33554
3.839	33551
3.849	33554
3.859	33550
3.869	33557
3.880	33555
3.889	33555
3.899	33554
3.909	33553
3.919	33557
3.929	33557
3.939	33552
3.949	33551
3.960	33551
3.969	33555
3.979	33551
3.989	33554
3.999	33550
4.009	33550
4.019	33555
4.029	33553
4.039	33554
4.049	33556
4.059	33555
4.069	33551
4.079	33551
4.089	33552
4.099	33555
4.109	33554
4.119	33552
4.129	33552
4.141	33554
4.149	33555
4.160	33555
4.169	33554
4.179	33553
4.189	33554
4.199	33552
4.209	33552
4.219	33554
4.229	33553
4.239	33553
4.249	33551
4.260	33551
4.269	33552
4.288	33553
4.296	33553
4.301	33556
4.309	33551
4.319	33551
4.329	33554
4.339	33551
4.349	33553
4.359	33555
4.369	33550
4.379	33551
4.389	33552
4.399	33555
4.409	33550
4.419	33552
4.429	33550
4.439	33549
4.449	33551
4.460	33551
4.469	33551
4.479	33556
4.489	33551
4.499	33551
4.509	33552
4.519	33553
4.529	33550
4.539	33553
4.549	33554
4.560	33553
4.569	33553
4.579	33553
4.589	33554
4.599	33551
4.610	33552
4.619	33555
4.629	33551
4.639	33555
4.649	33555
4.659	33552
4.669	33553
4.680	33553
4.689	33555
4.699	33554
4.709	33553
4.719	33554
4.729	33554
4.739	33554
4.749	33546
4.760	33553
4.769	33553
4.779	33556
4.789	33552
4.799	33555
4.809	33551
4.819	33550
4.829	33550
4.839	33548
4.849	33550
4.859	33549
4.869	33551
4.879	33549
4.889	33550
4.899	33548
4.910	33553
4.919	33552
4.929	33554
4.939	33553
4.949	33549
4.960	33550
4.969	33554
4.979	33553
4.989	33553
4.999	33551
5.010	33553
5.019	33553
5.035	33549
5.041	33554
5.050	33549
5.060	33551
5.069	33549
5.079	33553
5.089	33553
5.107	33550
5.113	33550
5.119	33555
5.129	33554
5.139	33554
5.149	33553
5.160	33553
5.169	33552
5.179	33552
5.189	33548
5.199	33549
5.209	33557
5.219	33549
5.229	33550
5.239	33550
5.249	33551
5.260	33553
5.275	33551
5.287	33550
5.291	33549
5.299	33552
5.309	33552
5.319	33548
5.329	33554
5.339	33554
5.349	33551
5.360	33554
5.369	33554
5.379	33552
5.389	33549
5.399	33549
5.410	33549
5.419	33548
5.429	33551
5.439	33553
5.449	33552
5.460	33551
5.469	33554
5.479	33551
5.489	33554
5.499	33554
5.509	33553
5.519	33551
5.529	33551
5.539	33550
5.549	33553
5.559	33554
5.569	33553
5.579	33551
5.589	33551
5.599	33555
5.609	33552
5.619	33558
5.629	33549
5.639	33552
5.649	33552
5.660	33548
5.669	33551
5.679	33551
5.689	33553
5.699	33552
5.709	33551
5.719	33553
5.729	33550
5.739	33556
5.749	33551
5.759	33551
5.769	33553
5.779	33554
5.789	33553
5.799	33550
5.809	33551
5.819	33550
5.829	33552
5.839	33555
5.849	33552
5.859	33554
5.869	33549
5.879	33552
5.897	33550
5.901	33552
5.909	33552
5.919	33547
5.929	33551
5.939	33551
5.949	33550
5.959	33555
5.969	33553
5.979	33556
5.989	33553
6.000	33553
6.010	33550
6.019	33551
6.029	33553
6.039	33550
6.049	33550
6.059	33554
6.069	33552
6.079	33555
6.089	33555
6.099	33554
6.109	33553
6.119	33556
6.129	33555
6.139	33551
6.149	33548
6.160	33550
6.169	33552
6.182	33552
6.189	33552
6.199	33553
6.209	33549
6.220	33556
6.229	33551
6.239	33554
6.249	33549
6.259	33548
6.269	33551
6.279	33553
6.289	33552
6.299	33552
6.309	33554
6.319	33557
6.329	33553
6.345	33553
6.349	33551
6.360	33550
6.369	33554
6.379	33551
6.389	33554
6.399	33551
6.409	33552
6.419	33552
6.429	33553
6.439	33554
6.449	33554
6.459	33552
6.469	33555
6.479	33551
6.489	33552
6.499	33555
6.509	33553
6.519	33549
6.535	33552
6.540	33552
6.549	33553
6.559	33553
6.569	33553
6.579	33552
6.589	33549
6.599	33550
6.610	33551
6.619	33550
6.629	33551
6.639	33554
6.651	33551
6.659	33553
6.669	33548
6.679	33555
6.689	33549
6.699	33547
6.710	33549
6.719	33550
6.729	33550
6.739	33551
6.749	33550
6.760	33553
6.769	33553
6.779	33553
6.789	33552
6.799	33552
6.810	33554
6.819	33553
6.829	33550
6.839	33552
6.849	33551
6.860	33556
6.869	33556
6.879	33549
6.889	33551
6.900	33547
6.909	33552
6.919	33556
6.929	33552
6.939	33553
6.949	33554
6.960	33554
6.969	33551
6.979	33551
6.989	33549
6.999	33555
7.009	33553
7.019	33549
7.029	33550
7.039	33555
7.049	33554
7.060	33552
7.069	33553
7.079	33556
7.089	33550
7.099	33547
7.109	33549
7.119	33555
7.129	33556
7.139	33554
7.149	33555
7.159	33548
7.169	33553
7.179	33554
7.189	33551
7.199	33551
7.209	33553
7.219	33553
7.229	33553
7.239	33552
7.249	33552
7.259	33557
7.269	33552
7.279	33553
7.289	33551
7.299	33552
7.309	33552
7.319	33551
7.329	33549
7.339	33550
7.349	33550
7.361	33551
7.369	33551
7.379	33554
7.389	33551
7.399	33555
7.409	33554
7.419	33551
7.429	33551
7.439	33556
7.449	33549
7.459	33550
7.469	33553
7.479	33552
7.489	33553
7.499	33553
7.509	33553
7.519	33553
7.529	33553
7.539	33550
7.549	33554
7.559	33551
7.569	33552
7.579	33549
7.589	33551
7.599	33550
7.609	33554
7.619	33546
7.629	33552
7.639	33550
7.649	33551
7.659	33550
7.669	33550
7.679	33552
7.689	33554
7.699	33551
7.709	33551
7.719	33552
7.729	33551
7.739	33554
7.749	33552
7.759	33552
7.769	33551
7.779	33550
7.789	33554
7.799	33555
7.809	33548
7.819	33553
7.829	33551
7.839	33551
7.849	33553
7.859	33553
7.869	33550
7.879	33550
7.889	33552
7.899	33553
7.909	33548
7.919	33549
7.929	33551
7.939	33549
7.949	33548
7.960	33549
7.969	33550
7.983	33552
7.989	33550
7.999	33550
8.009	33553
8.019	33554
8.029	33550
8.039	33550
8.054	33553
8.061	33554
8.069	33553
8.079	33553
8.089	33551
8.099	33553
8.109	33549
8.119	33549
8.129	33554
8.140	33550
8.149	33551
8.159	33551
8.171	33553
8.179	33551
8.189	33553
8.199	33552
8.209	33551
8.219	33554
8.229	33552
8.239	33553
8.249	33554
8.259	33554
8.269	33553
8.279	33551
8.289	33553
8.299	33548
8.310	33548
8.319	33551
8.329	33554
8.339	33553
8.349	33547
8.359	33550
8.369	33550
8.379	33550
8.389	33547
8.399	33555
8.409	33558
8.419	33551
8.429	33550
8.439	33553
8.449	33553
8.459	33551
8.469	33550
8.479	33550
8.492	33547
8.500	33549
8.509	33548
8.519	33553
8.529	33553
8.539	33553
8.549	33551
8.560	33554
8.569	33552
8.579	33550
8.589	33554
8.599	33550
8.609	33550
8.619	33544
8.629	33548
8.639	33547
8.649	33553
8.659	33553
8.669	33550
8.679	33554
8.689	33555
8.699	33557
8.709	33555
8.719	33555
8.729	33553
8.739	33549
8.749	33553
8.759	33549
8.769	33549
8.779	33552
8.789	33554
8.799	33552
8.809	33551
8.819	33550
8.829	33548
8.839	33552
8.849	33548
8.859	33552
8.869	33550
8.879	33552
8.889	33551
8.899	33548
8.909	33550
8.919	33551
8.929	33554
8.939	33553
8.949	33553
8.960	33557
8.969	33555
8.979	33550
8.989	33555
8.999	33553
9.009	33554
9.019	33557
9.029	33552
9.039	33552
9.049	33553
9.059	33550
9.069	33548
9.079	33552
9.089	33552
9.099	33549
9.109	33555
9.119	33552
9.129	33551
9.139	33548
9.149	33549
9.159	33549
9.169	33552
9.179	33548
9.189	33544
9.199	33549
9.210	33551
9.219	33552
9.229	33551
9.239	33557
9.249	33553
9.260	33552
9.269	33552
9.279	33545
9.289	33550
9.299	33552
9.310	33550
9.319	33555
9.329	33550
9.339	33551
9.349	33555
9.359	33550
9.369	33552
9.379	33553
9.389	33547
9.399	33550
9.410	33553
9.419	33551
9.430	33548
9.439	33548
9.449	33548
9.460	33551
9.469	33552
9.479	33554
9.490	33549
9.499	33551
9.509	33554
9.519	33551
9.529	33555
9.539	33551
9.549	33551
9.559	33550
9.569	33552
9.579	33552
9.589	33551
9.599	33551
9.609	33549
9.619	33553
9.629	33556
9.639	33552
9.649	33553
9.659	33549
9.669	33550
9.679	33553
9.689	33550
9.699	33555
9.711	33548
9.719	33551
9.729	33557
9.739	33554
9.749	33554
9.759	33553
9.769	33547
9.779	33554
9.789	33553
9.799	33549
9.809	33549
9.819	33551
9.829	33553
9.839	33552
9.849	33548
9.859	33550
9.869	33551
9.879	33550
9.889	33551
9.899	33551
9.909	33550
9.919	33548
9.929	33548
9.939	33552
9.950	33550
9.959	33552
9.969	33547
9.979	33554
9.989	33551
9.999	33552
10.009	33545
10.019	33551
10.029	33549
10.039	33549
10.049	33551
10.060	33550
10.069	33552
10.079	33547
10.089	33550
10.099	33551
10.109	33550
10.119	33550
10.131	33553
10.139	33549
10.149	33547
10.159	33548
10.169	33553
10.181	33551
10.189	33551
10.199	33551
10.210	33551
10.219	33549
10.229	33550
10.239	33551
10.249	33548
10.259	33554
10.269	33548
10.279	33550
10.289	33549
10.302	33548
10.310	33551
10.319	33552
10.329	33547
10.339	33547
10.349	33548
10.360	33548
10.369	33548
10.380	33551
10.389	33551
10.399	33552
10.409	33547
10.419	33550
10.429	33549
10.439	33551
10.449	33556
10.459	33552
10.469	33554
10.479	33552
10.490	33553
10.499	33553
10.510	33551
10.519	33550
10.529	33549
10.539	33553
10.549	33550
10.559	33548
10.569	33549
10.579	33553
10.589	33552
10.599	33548
10.610	33550
10.619	33550
10.629	33554
10.639	33553
10.649	33547
10.660	33548
10.669	33550
10.679	33554
10.690	33552
10.699	33555
10.709	33555
10.719	33551
10.729	33551
10.739	33554
10.749	33555
10.759	33555
10.769	33552
10.779	33553
10.789	33555
10.799	33548
10.810	33551
10.819	33552
10.829	33554
10.840	33552
10.850	33552
10.860	33554
10.869	33552
10.879	33554
10.889	33549
10.899	33550
10.910	33552
10.919	33552
10.932	33551
10.944	33551
10.949	33549
10.959	33553
10.969	33555
10.979	33555
10.989	33553
10.999	33552
11.009	33551
11.019	33550
11.029	33550
11.039	33548
11.049	33549
11.059	33555
11.069	33552
11.079	33552
11.089	33550
11.100	33550
11.109	33549
11.119	33552
11.129	33552
11.139	33548
11.149	33552
11.159	33551
11.169	33548
11.179	33551
11.189	33553
11.199	33554
11.209	33551
11.220	33552
11.229	33553
11.241	33551
11.249	33553
11.259	33550
11.269	33550
11.279	33550
11.289	33555
11.299	33552
11.311	33551
11.319	33551
11.329	33548
11.339	33550
11.349	33550
11.359	33557
11.369	33549
11.379	33550
11.389	33554
11.399	33552
11.409	33548
11.419	33549
11.432	33552
11.439	33552
11.449	33554
11.460	33546
11.469	33559
11.479	33547
11.489	33555
11.499	33556
11.509	33545
11.519	33551
11.529	33545
11.539	33555
11.549	33552
11.559	33553
11.569	33552
11.583	33552
11.589	33548
11.599	33552
11.610	33551
11.619	33549
11.629	33552
11.639	33549
11.649	33544
11.659	33554
11.669	33548
11.679	33550
11.689	33556
11.699	33550
11.709	33554
11.719	33552
11.729	33554
11.739	33549
11.749	33553
11.759	33556
11.769	33553
11.779	33552
11.789	33551
11.799	33554
11.809	33553
11.819	33548
11.829	33552
11.839	33552
11.849	33550
11.859	33554
11.869	33549
11.879	33556
11.889	33553
11.899	33552
11.909	33550
11.921	33549
11.929	33548
11.939	33550
11.949	33550
11.960	33548
11.969	33552
11.979	33553
11.989	33552
11.999	33553
12.009	33554
12.021	33552
12.029	33552
12.039	33553
12.049	33551
12.059	33551
12.069	33550
12.079	33548
12.089	33548
12.099	33546
12.109	33554
12.119	33552
12.129	33554
12.139	33550
12.149	33550
12.163	33548
12.170	33553
12.179	33547
12.189	33547
12.199	33551
12.209	33549
12.219	33550
12.229	33554
12.239	33546
12.249	33549
12.259	33549
12.269	33552
12.280	33546
12.290	33550
12.299	33551
12.310	33550
12.319	33551
12.329	33553
12.339	33551
12.349	33550
12.360	33551
12.369	33549
12.384	33548
12.389	33551
12.399	33549
12.409	33549
12.419	33550
12.429	33550
12.439	33549
12.449	33551
12.459	33553
12.470	33550
12.479	33548
12.494	33552
12.499	33549
12.509	33547
12.519	33549
12.529	33548
12.539	33551
12.549	33548
12.568	33552
12.586	33550
12.593	33553
12.599	33554
12.609	33551
12.619	33553
12.630	33548
12.639	33552
12.649	33552
12.659	33548
12.669	33546
12.679	33551
12.689	33550
12.700	33549
12.710	33551
12.719	33551
12.729	33547
12.744	33548
12.749	33548
12.760	33553
12.770	33551
12.779	33547
12.789	33551
12.799	33551
12.809	33551
12.819	33550
12.829	33547
12.839	33552
12.849	33548
12.859	33552
12.869	33551
12.879	33552
12.889	33552
12.899	33546
12.909	33548
12.919	33555
12.929	33554
12.939	33549
12.949	33552
12.959	33550
12.969	33558
12.979	33560
12.989	33548
12.999	33549
13.010	33552
13.019	33553
13.029	33551
13.039	33545
13.049	33549
13.059	33557
13.069	33557
13.079	33552
13.089	33550
13.099	33552
13.109	33547
13.119	33550
13.129	33544
13.139	33548
13.149	33550
13.159	33551
13.169	33552
13.179	33552
13.189	33555
13.199	33553
13.209	33553
13.219	33551
13.229	33550
13.239	33549
13.249	33551
13.259	33551
13.269	33550
13.279	33550
13.289	33552
13.299	33553
13.309	33551
13.319	33549
13.329	33549
13.339	33552
13.349	33551
13.360	33550
13.370	33554
13.379	33552
13.389	33550
13.399	33556
13.409	33548
13.419	33547
13.429	33551
13.439	33560
13.449	33548
13.459	33549
13.469	33549
13.481	33551
13.489	33561
13.499	33558
13.510	33542
13.519	33545
13.529	33543
13.539	33554
13.549	33552
13.559	33550
13.569	33553
13.579	33554
13.589	33555
13.599	33554
13.609	33548
13.619	33546
13.629	33547
13.639	33550
13.649	33548
13.664	33551
13.669	33554
13.679	33552
13.689	33551
13.699	33550
13.709	33551
13.723	33552
13.729	33551
13.739	33548
13.749	33546
13.759	33546
13.769	33551
13.779	33555
13.789	33548
13.799	33556
13.810	33554
13.819	33551
13.829	33553
13.839	33547
13.849	33547
13.859	33546
13.869	33551
13.879	33549
13.889	33550
13.899	33552
13.916	33550
13.923	33551
13.929	33551
13.939	33550
13.949	33547
13.959	33543
13.969	33547
13.979	33548
13.989	33551
13.999	33549
14.010	33549
14.019	33557
14.029	33557
14.039	33552
14.049	33551
14.059	33548
14.071	33551
14.079	33550
14.089	33547
14.099	33550
14.110	33549
14.119	33550
14.129	33551
14.139	33550
14.149	33554
14.159	33553
14.169	33550
14.179	33552
14.189	33548
14.199	33549
14.209	33545
14.219	33557
14.229	33550
14.239	33547
14.249	33551
14.260	33553
14.269	33555
14.280	33551
14.289	33548
14.299	33548
14.310	33548
14.319	33552
14.329	33549
14.339	33552
14.349	33551
14.359	33552
14.369	33553
14.379	33552
14.389	33550
14.399	33549
14.410	33548
14.419	33548
14.429	33553
14.439	33551
14.449	33557
14.460	33551
14.469	33550
14.479	33550
14.489	33552
14.499	33549
14.510	33551
14.519	33548
14.529	33543
14.539	33551
14.549	33551
14.559	33548
14.569	33550
14.579	33548
14.589	33552
14.599	33549
14.609	33550
14.619	33548
14.629	33551
14.639	33550
14.649	33547
14.660	33549
14.669	33550
14.680	33554
14.689	33553
14.699	33544
14.709	33548
14.719	33549
14.729	33548
14.739	33548
14.749	33550
14.759	33549
14.769	33549
14.779	33549
14.789	33546
14.801	33552
14.810	33548
14.819	33551
14.829	33547
14.839	33548
14.849	33549
14.859	33552
14.869	33549
14.879	33549
14.889	33547
14.899	33552
14.910	33549
14.919	33552
14.929	33549
14.939	33548
14.949	33549
14.959	33552
14.969	33553
14.979	33553
14.989	33552
14.999	33550
15.009	33547
15.019	33552
15.029	33551
15.039	33548
15.049	33551
15.059	33547
15.069	33550
15.079	33551
15.089	33548
15.100	33550
15.111	33550
15.119	33551
15.129	33550
15.139	33552
15.149	33548
15.159	33548
15.169	33547
15.179	33552
15.189	33550
15.199	33549
15.210	33551
15.219	33548
15.229	33552
15.239	33554
15.249	33554
15.260	33551
15.269	33555
15.279	33551
15.289	33551
15.299	33551
15.309	33551
15.319	33551
15.329	33553
15.339	33550
15.349	33549
15.359	33551
15.369	33548
15.379	33553
15.389	33553
15.399	33548
15.409	33552
15.419	33548
15.429	33553
15.439	33551
15.449	33551
15.460	33547
15.469	33550
15.479	33548
15.489	33547
15.499	33547
15.509	33548
15.519	33553
15.529	33548
15.539	33550
15.549	33552
15.559	33552
15.569	33554
15.579	33550
15.589	33548
15.599	33554
15.609	33549
15.619	33547
15.629	33551
15.639	33552
15.649	33549
15.659	33555
15.669	33552
15.679	33553
15.689	33549
15.699	33552
15.709	33552
15.719	33550
15.729	33551
15.739	33554
15.749	33552
15.760	33551
15.769	33551
15.779	33549
15.789	33554
15.799	33550
15.810	33551
15.819	33552
15.829	33549
15.839	33550
15.849	33550
15.860	33548
15.869	33551
15.879	33550
15.889	33549
15.899	33556
15.910	33553
15.919	33553
15.929	33552
15.939	33550
15.949	33548
15.959	33549
15.977	33553
15.983	33549
15.989	33549
15.999	33548
16.009	33550
16.021	33552
16.029	33551
16.039	33555
16.049	33554
16.059	33549
16.069	33554
16.079	33554
16.089	33554
16.099	33548
16.109	33551
16.119	33555
16.129	33552
16.139	33552
16.149	33554
16.159	33550
16.170	33551
16.180	33550
16.189	33552
16.199	33548
16.210	33552
16.219	33547
16.229	33552
16.239	33548
16.249	33549
16.259	33548
16.273	33551
16.279	33551
16.289	33547
16.299	33550
16.309	33550
16.319	33551
16.329	33553
16.339	33552
16.349	33549
16.360	33549
16.369	33551
16.379	33549
16.389	33553
16.399	33550
16.409	33548
16.419	33553
16.429	33549
16.439	33547
16.449	33549
16.460	33556
16.469	33552
16.479	33544
16.489	33552
16.499	33548
16.509	33552
16.519	33547
16.529	33553
16.539	33547
16.549	33551
16.560	33551
16.569	33550
16.579	33550
16.589	33552
16.599	33551
16.609	33549
16.619	33550
16.629	33550
16.639	33546
16.649	33548
16.660	33549
16.669	33548
16.679	33552
16.689	33546
16.699	33549
16.709	33549
16.719	33548
16.729	33546
16.739	33548
16.749	33550
16.759	33544
16.769	33547
16.779	33553
16.789	33557
16.799	33533
16.809	33581
16.819	33534
16.829	33540
16.839	33543
16.849	33556
16.860	33564
16.869	33570
16.879	33556
16.889	33565
16.899	33548
16.910	33549
16.919	33541
16.929	33537
16.939	33554
16.949	33534
16.959	33553
16.972	33546
16.984	33558
16.994	33568
17.004	33557
17.010	33547
17.019	33552
17.029	33552
17.039	33551
17.062	33550
17.069	33544
17.079	33549
17.091	33549
17.099	33553
17.109	33552
17.119	33550
17.129	33552
17.139	33554
17.149	33552
17.159	33554
17.169	33552
17.179	33549
17.189	33553
17.199	33551
17.209	33551
17.219	33551
17.229	33545
17.239	33544
17.250	33547
17.259	33549
17.269	33551
17.279	33551
17.289	33550
17.299	33549
17.310	33551
17.319	33551
17.329	33551
17.339	33554
17.349	33547
17.360	33549
17.369	33549
17.381	33553
17.389	33551
17.399	33551
17.410	33552
17.419	33555
17.429	33549
17.439	33553
17.449	33549
17.460	33547
17.469	33550
17.480	33548
17.489	33550
17.499	33549
17.510	33551
17.519	33550
17.529	33550
17.539	33548
17.549	33546
17.559	33552
17.569	33550
17.579	33542
17.589	33545
17.599	33548
17.610	33553
17.619	33549
17.629	33554
17.639	33554
17.649	33550
17.659	33550
17.669	33552
17.679	33553
17.689	33547
17.699	33547
17.709	33546
17.719	33544
17.729	33552
17.739	33548
17.749	33550
17.759	33552
17.769	33555
17.779	33551
17.789	33552
17.799	33546
17.809	33550
17.819	33548
17.829	33550
17.839	33547
17.849	33548
17.859	33548
17.869	33550
17.879	33552
17.889	33553
17.899	33552
17.909	33554
17.919	33549
17.929	33551
17.939	33549
17.949	33549
17.973	33550
17.979	33548
17.989	33551
17.999	33547
18.009	33552
18.019	33550
18.029	33555
18.039	33553
18.049	33555
18.060	33552
18.069	33552
18.079	33553
18.089	33553
18.099	33550
18.109	33547
18.119	33548
18.129	33548
18.139	33552
18.149	33553
18.159	33551
18.169	33558
18.179	33554
18.189	33533
18.199	33552
18.209	33551
18.220	33543
18.229	33541
18.239	33549
18.249	33550
18.259	33556
18.270	33558
18.279	33549
18.289	33551
18.299	33555
18.310	33549
18.321	33546
18.329	33545
18.339	33551
18.349	33550
18.359	33551
18.369	33549
18.379	33549
18.389	33555
18.404	33553
18.409	33550
18.419	33548
18.429	33553
18.439	33549
18.449	33552
18.459	33555
18.469	33545
18.479	33552
18.491	33555
18.499	33548
18.510	33551
18.519	33549
18.529	33549
18.539	33554
18.549	33553
18.559	33550
18.569	33552
18.579	33555
18.589	33551
18.599	33552
18.610	33551
18.619	33553
18.629	33551
18.639	33551
18.649	33553
18.659	33550
18.669	33548
18.679	33552
18.689	33551
18.699	33552
18.710	33547
18.719	33555
18.729	33549
18.739	33549
18.750	33552
18.759	33550
18.769	33551
18.779	33546
18.789	33551
18.799	33552
18.810	33551
18.819	33549
18.829	33549
18.839	33549
18.849	33551
18.859	33553
18.869	33549
18.879	33550
18.889	33552
18.899	33548
18.909	33552
18.919	33549
18.929	33550
18.939	33550
18.949	33549
18.960	33552
18.969	33547
18.979	33548
18.989	33550
18.999	33549
19.010	33547
19.019	33550
19.029	33550
19.039	33550
19.049	33552
19.059	33552
19.069	33547
19.079	33547
19.093	33549
19.100	33555
19.110	33552
19.119	33551
19.129	33550
19.139	33550
19.149	33549
19.159	33549
19.169	33545
19.179	33548
19.189	33551
19.199	33552
19.209	33552
19.219	33552
19.229	33550
19.239	33551
19.249	33550
19.260	33550
19.269	33549
19.279	33547
19.290	33546
19.299	33550
19.309	33567
19.319	33554
19.329	33527
19.339	33551
19.349	33552
19.360	33544
19.369	33544
19.379	33548
19.389	33547
19.399	33556
19.409	33556
19.419	33552
19.429	33546
19.439	33556
19.450	33553
19.460	33546
19.469	33545
19.479	33547
19.489	33546
19.499	33548
19.509	33551
19.519	33544
19.529	33549
19.539	33556
19.549	33549
19.559	33552
19.569	33549
19.579	33553
19.589	33556
19.599	33549
19.609	33547
19.619	33547
19.629	33549
19.639	33544
19.649	33548
19.659	33552
19.669	33549
19.679	33551
19.689	33549
19.699	33561
19.709	33570
19.719	33527
19.729	33538
19.739	33555
19.749	33549
19.760	33538
19.769	33544
19.779	33544
19.789	33552
19.799	33560
19.809	33550
19.819	33551
19.829	33553
19.839	33562
19.849	33544
19.859	33548
19.869	33545
19.879	33542
19.889	33542
19.899	33548
19.909	33543
19.919	33546
