# Oscilloscope Data

# Seconds	force_sensor_L.filtered_adc
4.169	32763
4.179	32762
4.189	32763
4.199	32761
4.209	32761
4.219	32760
4.229	32761
4.239	32759
4.249	32756
4.259	32755
4.269	32754
4.279	32751
4.289	32752
4.299	32755
4.309	32754
4.319	32751
4.329	32750
4.339	32749
4.349	32751
4.359	32749
4.369	32744
4.379	32740
4.389	32747
4.399	32743
4.409	32741
4.419	32740
4.429	32746
4.439	32743
4.449	32746
4.459	32741
4.469	32741
4.479	32747
4.489	32743
4.499	32744
4.509	32745
4.519	32744
4.529	32746
4.539	32745
4.549	32748
4.559	32749
4.569	32747
4.579	32747
4.589	32749
4.599	32747
4.609	32753
4.619	32750
4.629	32756
4.639	32755
4.649	32754
4.659	32756
4.669	32756
4.679	32759
4.689	32759
4.699	32759
4.709	32761
4.719	32761
4.729	32760
4.739	32762
4.749	32763
4.759	32762
4.769	32764
4.779	32764
4.789	32765
4.799	32765
4.809	32765
4.819	32766
4.829	32767
4.839	32766
4.849	32766
4.859	32767
4.869	32767
4.879	32767
4.889	32767
4.899	32768
4.909	32768
4.919	32768
4.929	32768
4.939	32768
4.949	32769
4.959	32769
4.969	32769
4.979	32768
4.989	32768
4.999	32769
5.009	32768
5.019	32768
5.029	32768
5.039	32768
5.049	32768
5.059	32767
5.069	32767
5.079	32767
5.089	32767
5.099	32766
5.109	32767
5.119	32766
5.129	32766
5.139	32765
5.149	32767
5.159	32765
5.169	32766
5.179	32764
5.189	32764
5.199	32763
5.209	32763
5.219	32763
5.229	32763
5.239	32762
5.249	32762
5.259	32761
5.269	32760
5.279	32760
5.289	32757
5.299	32756
5.309	32757
5.319	32755
5.329	32759
5.339	32755
5.349	32754
5.359	32752
5.369	32753
5.379	32751
5.389	32744
5.399	32750
5.409	32747
5.419	32749
5.429	32748
5.439	32748
5.449	32743
5.459	32744
5.469	32745
5.479	32743
5.489	32742
5.499	32743
5.509	32742
5.519	32742
5.529	32741
5.539	32741
5.549	32740
5.559	32746
5.569	32748
5.579	32749
5.589	32748
5.599	32744
5.609	32749
5.619	32754
5.629	32750
5.639	32750
5.649	32751
5.659	32752
5.669	32754
5.679	32757
5.689	32758
5.699	32758
5.709	32757
5.719	32759
5.729	32761
5.739	32760
5.749	32761
5.759	32762
5.769	32763
5.779	32760
5.789	32763
5.799	32765
5.809	32763
5.819	32763
5.829	32764
5.839	32765
5.849	32765
5.859	32766
5.869	32766
5.879	32765
5.889	32766
5.899	32766
5.909	32767
5.919	32767
5.929	32766
5.939	32767
5.949	32768
5.959	32768
5.969	32767
5.979	32768
5.989	32768
5.999	32767
6.009	32767
6.019	32768
6.029	32767
6.039	32768
6.049	32767
6.059	32768
6.069	32768
6.079	32768
6.089	32768
6.099	32768
6.109	32767
6.119	32768
6.129	32766
6.139	32767
6.149	32767
6.159	32767
6.169	32766
6.179	32767
6.189	32765
6.199	32766
6.209	32765
6.219	32765
6.229	32765
6.239	32765
6.249	32765
6.259	32764
6.269	32764
6.279	32763
6.289	32761
6.299	32762
6.309	32760
6.319	32761
6.329	32759
6.339	32759
6.349	32757
6.359	32756
6.369	32755
6.379	32757
6.389	32756
6.399	32754
6.409	32753
6.419	32750
6.430	32752
6.439	32754
6.449	32750
6.459	32749
6.469	32747
6.479	32744
6.489	32744
6.499	32742
6.509	32743
6.519	32748
6.529	32748
6.539	32747
6.549	32746
6.559	32744
6.569	32748
6.579	32743
6.589	32747
6.599	32747
6.609	32747
6.619	32749
6.629	32748
6.639	32748
6.649	32747
6.659	32750
6.669	32750
6.679	32753
6.689	32749
6.699	32753
6.709	32753
6.719	32756
6.729	32757
6.739	32754
6.749	32756
6.759	32759
6.769	32758
6.779	32759
6.789	32762
6.799	32760
6.809	32760
6.819	32761
6.829	32762
6.839	32760
6.849	32764
6.859	32762
6.869	32765
6.879	32765
6.889	32766
6.899	32764
6.909	32765
6.919	32764
6.929	32766
6.939	32766
6.949	32767
6.959	32765
6.969	32767
6.979	32767
6.989	32767
6.999	32767
7.009	32767
7.019	32767
7.029	32768
7.039	32767
7.049	32767
7.059	32768
7.069	32768
7.079	32768
7.089	32767
7.099	32768
7.109	32768
7.119	32768
7.129	32768
7.139	32767
7.149	32768
7.159	32767
7.169	32767
7.179	32768
7.189	32766
7.199	32766
7.209	32767
7.219	32765
7.229	32766
7.239	32766
7.249	32765
7.259	32764
7.269	32763
7.279	32765
7.289	32763
7.299	32763
7.309	32763
7.319	32762
7.329	32762
7.339	32762
7.349	32762
7.359	32758
7.369	32760
7.379	32757
7.389	32757
7.399	32755
7.409	32756
7.419	32753
7.429	32755
7.439	32751
7.449	32753
7.459	32753
7.469	32748
7.479	32751
7.489	32748
7.499	32747
7.509	32745
7.519	32748
7.529	32749
7.539	32748
7.549	32744
7.559	32745
7.569	32745
7.579	32743
7.589	32745
7.599	32748
7.609	32744
7.619	32748
7.629	32745
7.639	32748
7.649	32744
7.659	32743
7.669	32748
7.679	32748
7.689	32747
7.699	32745
7.709	32750
7.719	32751
7.729	32754
7.739	32751
7.749	32751
7.759	32749
7.769	32752
7.779	32754
7.789	32756
7.799	32757
7.809	32757
7.819	32758
7.829	32760
7.839	32760
7.849	32761
7.859	32760
7.869	32763
7.879	32761
7.889	32761
7.899	32763
7.909	32764
7.919	32763
7.929	32765
7.939	32766
7.949	32766
7.959	32765
7.969	32765
7.979	32766
7.989	32766
7.999	32765
8.009	32767
8.019	32766
8.029	32767
8.039	32767
8.049	32768
8.059	32766
8.069	32767
8.079	32767
8.089	32767
8.099	32767
8.109	32767
8.119	32767
8.129	32767
8.139	32767
8.149	32767
8.159	32767
8.169	32768
8.179	32767
8.189	32767
8.199	32767
8.209	32766
8.219	32767
8.229	32767
8.239	32766
8.249	32766
8.259	32765
8.269	32765
8.279	32765
8.289	32765
8.299	32764
8.310	32764
8.319	32765
8.329	32763
8.339	32765
8.349	32763
8.359	32763
8.369	32762
8.379	32762
8.389	32762
8.399	32760
8.409	32760
8.419	32757
8.429	32759
8.439	32759
8.449	32758
8.459	32753
8.469	32756
8.479	32753
8.489	32754
8.499	32753
8.509	32751
8.519	32749
8.529	32754
8.539	32748
8.549	32748
8.559	32749
8.569	32749
8.579	32745
8.589	32746
8.599	32744
8.609	32742
8.619	32740
8.629	32748
8.639	32747
8.649	32748
8.659	32744
8.669	32744
8.679	32744
8.689	32746
8.699	32748
8.709	32744
8.719	32748
8.729	32748
8.739	32748
8.749	32749
8.759	32752
8.769	32750
8.779	32747
8.789	32747
8.799	32749
8.809	32755
8.819	32757
8.829	32755
8.839	32756
8.849	32758
8.859	32758
8.869	32759
8.879	32757
8.889	32759
8.899	32760
8.909	32761
8.919	32763
8.929	32762
8.939	32762
8.949	32763
8.959	32763
8.969	32765
8.979	32763
8.989	32762
8.999	32764
9.009	32765
9.019	32765
9.029	32766
9.039	32766
9.049	32765
9.059	32765
9.069	32766
9.079	32765
9.089	32766
9.099	32766
9.109	32767
9.119	32766
9.129	32767
9.139	32767
9.149	32767
9.159	32767
9.169	32767
9.179	32767
9.189	32767
9.199	32766
9.209	32767
9.219	32767
9.229	32767
9.239	32766
9.249	32767
9.259	32766
9.269	32766
9.279	32766
9.289	32766
9.299	32766
9.309	32766
9.319	32764
9.329	32764
9.339	32765
9.349	32763
9.359	32764
9.369	32762
9.379	32761
9.389	32763
9.399	32762
9.409	32762
9.419	32761
9.429	32761
9.439	32761
9.449	32756
9.459	32760
9.469	32760
9.479	32760
9.489	32755
9.499	32756
9.509	32756
9.519	32751
9.529	32754
9.539	32751
9.549	32749
9.559	32749
9.569	32748
9.579	32750
9.589	32747
9.599	32745
9.609	32749
9.619	32742
9.629	32745
9.639	32748
9.649	32746
9.659	32740
9.669	32739
9.679	32734
9.689	32733
9.699	32733
9.709	32732
9.719	32738
9.729	32731
9.739	32732
9.749	32733
9.759	32735
9.769	32740
9.779	32741
9.789	32741
9.799	32747
9.809	32742
9.819	32738
9.829	32738
9.839	32743
9.849	32744
9.859	32744
9.869	32749
9.879	32745
9.889	32748
9.899	32751
9.909	32753
9.919	32750
9.929	32753
9.939	32754
9.949	32752
9.959	32752
9.969	32755
9.979	32754
9.989	32756
9.999	32753
10.009	32756
10.019	32757
10.029	32757
10.039	32760
10.049	32758
10.059	32761
10.069	32761
10.079	32761
10.089	32760
10.099	32762
10.109	32763
10.119	32762
10.129	32763
10.139	32763
10.149	32764
10.159	32764
10.169	32763
10.179	32763
10.189	32763
10.199	32764
10.209	32763
10.219	32764
10.229	32763
10.239	32765
10.249	32764
10.259	32765
10.269	32764
10.279	32764
10.289	32765
10.299	32764
10.309	32764
10.319	32765
10.329	32766
10.339	32765
10.349	32764
10.359	32765
10.369	32764
10.379	32764
10.389	32764
10.399	32763
10.409	32765
10.419	32764
10.429	32764
10.439	32761
10.449	32762
10.459	32760
10.469	32760
10.479	32761
10.489	32758
10.499	32759
10.509	32761
10.519	32758
10.529	32761
10.539	32760
10.549	32760
10.559	32758
10.569	32759
10.579	32757
10.589	32759
10.599	32757
10.609	32756
10.620	32753
10.629	32753
10.639	32757
10.649	32756
10.659	32755
10.669	32755
10.679	32754
10.689	32753
10.699	32752
10.709	32749
10.719	32750
10.729	32745
10.739	32744
10.749	32747
10.759	32745
10.769	32743
10.779	32744
10.789	32739
10.799	32743
10.809	32742
10.819	32741
10.829	32734
10.839	32745
10.849	32742
10.859	32745
10.869	32745
10.879	32744
10.889	32747
10.899	32750
10.909	32751
10.919	32748
10.929	32750
10.939	32752
10.949	32756
10.959	32751
10.969	32756
10.979	32755
10.989	32754
10.999	32755
11.009	32755
11.019	32755
11.029	32754
11.039	32756
11.049	32757
11.059	32757
11.069	32757
11.079	32758
11.089	32757
11.099	32760
11.109	32756
11.119	32757
11.129	32756
11.139	32758
11.149	32758
11.159	32758
11.169	32760
11.179	32757
11.189	32761
11.199	32758
11.209	32760
11.219	32759
11.229	32758
11.239	32760
11.249	32760
11.259	32762
11.269	32761
11.279	32760
11.289	32761
11.299	32761
11.309	32763
11.319	32759
11.329	32761
11.339	32761
11.349	32762
11.359	32760
11.369	32760
11.379	32759
11.389	32759
11.399	32758
11.409	32756
11.419	32759
11.429	32754
11.439	32755
11.449	32757
11.459	32757
11.469	32755
11.479	32754
11.489	32755
11.499	32755
11.509	32757
11.519	32759
11.529	32752
11.539	32754
11.549	32756
11.559	32755
11.569	32754
11.579	32753
11.589	32756
11.599	32755
11.609	32757
11.619	32752
11.629	32751
11.639	32751
11.649	32754
11.659	32754
11.669	32756
11.679	32749
11.689	32751
11.699	32756
11.709	32753
11.719	32752
11.729	32754
11.739	32752
11.749	32750
11.759	32751
11.769	32755
11.779	32752
11.789	32748
11.799	32753
11.809	32753
11.819	32753
11.829	32753
11.839	32753
11.849	32755
11.859	32755
11.869	32758
11.879	32757
11.889	32758
11.899	32757
11.909	32757
11.919	32757
11.929	32757
11.939	32757
11.949	32759
11.959	32761
11.969	32757
11.979	32759
11.989	32760
11.999	32762
12.009	32760
12.019	32759
12.029	32761
12.039	32762
12.049	32763
12.059	32763
12.069	32761
12.079	32761
12.089	32763
12.099	32762
12.109	32762
12.119	32763
12.129	32763
12.139	32763
12.149	32762
12.159	32762
12.169	32761
12.179	32762
12.189	32762
12.199	32762
12.209	32763
12.219	32762
12.229	32761
12.239	32760
12.249	32762
12.259	32763
12.269	32762
12.279	32764
12.289	32763
12.299	32761
12.309	32760
12.319	32762
12.329	32761
12.339	32760
12.349	32760
12.359	32762
12.369	32762
12.379	32762
12.389	32761
12.399	32760
12.409	32762
12.419	32762
12.429	32761
12.439	32762
12.449	32760
12.459	32760
12.469	32760
12.479	32762
12.489	32760
12.499	32760
12.509	32759
12.519	32760
12.529	32759
12.539	32759
12.549	32760
12.559	32759
12.569	32759
12.579	32761
12.589	32758
12.599	32759
12.609	32755
12.619	32757
12.629	32758
12.639	32754
12.649	32757
12.659	32756
12.669	32755
12.679	32756
12.689	32755
12.699	32757
12.709	32758
12.719	32758
12.729	32757
12.739	32758
12.749	32755
12.759	32758
12.769	32757
12.779	32757
12.789	32756
12.799	32757
12.809	32757
12.819	32759
12.829	32759
12.839	32759
12.849	32758
12.859	32761
12.869	32760
12.879	32760
12.889	32758
12.899	32761
12.909	32760
12.919	32759
12.929	32757
12.939	32760
12.949	32759
12.959	32762
12.969	32760
12.979	32761
12.989	32761
12.999	32759
13.009	32761
13.019	32762
13.029	32761
13.039	32762
13.049	32762
13.059	32760
13.069	32762
13.079	32761
13.089	32762
13.099	32763
13.109	32763
13.119	32763
13.129	32763
13.139	32763
13.149	32762
13.159	32764
13.169	32764
13.179	32763
13.189	32765
13.199	32765
13.209	32763
13.219	32763
13.229	32764
13.239	32764
13.249	32761
13.259	32763
13.269	32764
13.279	32764
13.289	32764
13.299	32764
13.310	32765
13.319	32765
13.329	32765
13.339	32764
13.349	32764
13.359	32764
13.369	32764
13.379	32763
13.389	32761
13.399	32760
13.409	32762
13.419	32762
13.429	32760
13.439	32761
13.449	32762
13.459	32762
13.469	32763
13.479	32761
13.489	32763
13.499	32762
13.509	32763
13.519	32762
13.529	32763
13.539	32761
13.549	32758
13.559	32759
13.569	32759
13.579	32758
13.589	32758
13.599	32760
13.609	32759
13.619	32759
13.629	32761
13.639	32760
13.649	32760
13.659	32760
13.669	32760
13.679	32757
13.689	32758
13.699	32757
13.709	32757
13.719	32757
13.729	32757
13.739	32754
13.749	32757
13.759	32758
13.769	32758
13.779	32758
13.789	32757
13.799	32759
13.809	32760
13.819	32758
13.829	32756
13.839	32759
13.850	32758
13.859	32757
13.869	32755
13.879	32759
13.890	32757
13.900	32757
13.909	32760
13.919	32760
13.929	32761
13.939	32759
13.949	32759
13.959	32759
13.969	32761
13.979	32761
13.989	32759
13.999	32757
14.009	32759
14.019	32760
14.029	32760
14.039	32759
14.049	32761
14.059	32760
14.069	32761
14.079	32762
14.089	32761
14.099	32761
14.109	32763
14.119	32763
14.129	32762
14.139	32761
14.149	32763
14.159	32762
14.169	32760
14.179	32764
14.189	32761
14.199	32762
14.209	32763
14.219	32762
14.229	32763
14.239	32763
14.249	32761
14.259	32763
14.269	32762
14.279	32763
14.289	32764
14.299	32764
14.309	32763
14.319	32763
14.329	32761
14.339	32765
14.349	32764
14.359	32764
14.369	32764
14.379	32762
14.389	32762
14.399	32762
14.409	32764
14.419	32762
14.429	32761
14.439	32762
14.449	32763
14.459	32763
14.469	32763
14.479	32763
14.489	32764
14.499	32762
14.509	32762
14.519	32762
14.529	32761
14.539	32763
14.549	32762
14.559	32761
14.569	32760
14.579	32760
14.589	32758
14.599	32759
14.610	32758
14.619	32759
14.629	32760
14.639	32760
14.649	32761
14.659	32761
14.669	32760
14.679	32759
14.689	32761
14.699	32760
14.709	32759
14.719	32758
14.729	32757
14.739	32759
14.749	32758
14.759	32758
14.769	32758
14.779	32760
14.789	32756
14.799	32758
14.809	32760
14.819	32758
14.829	32759
14.839	32756
14.849	32757
14.859	32756
14.869	32757
14.879	32754
14.889	32756
14.899	32758
14.909	32758
14.919	32757
14.929	32760
14.939	32759
14.949	32757
14.959	32760
14.969	32759
14.979	32758
14.989	32758
14.999	32759
15.009	32759
15.019	32759
15.029	32758
15.039	32760
15.049	32760
15.059	32760
15.069	32761
15.079	32760
15.089	32761
15.099	32761
15.109	32762
15.119	32762
15.129	32761
15.139	32761
15.149	32762
15.159	32760
15.169	32762
15.179	32763
15.189	32763
15.199	32763
15.209	32762
15.219	32762
15.229	32762
15.239	32764
15.249	32763
15.259	32763
15.269	32764
15.279	32763
15.289	32764
15.299	32762
15.309	32765
15.319	32764
15.329	32764
15.339	32761
15.349	32764
15.359	32763
15.369	32763
15.379	32763
15.389	32763
15.399	32763
15.409	32764
15.419	32763
15.429	32764
15.439	32762
15.449	32764
15.459	32761
15.469	32761
15.479	32762
15.489	32763
15.499	32761
15.509	32764
15.519	32763
15.529	32763
15.539	32762
15.549	32763
15.559	32762
15.569	32761
15.579	32762
15.589	32762
15.599	32761
15.609	32760
15.619	32758
15.629	32761
15.639	32760
15.649	32760
15.659	32760
15.669	32760
15.679	32757
15.689	32761
15.699	32760
15.709	32761
15.719	32760
15.729	32756
15.739	32756
15.749	32758
15.759	32758
15.769	32758
15.779	32757
15.789	32759
15.799	32759
15.809	32757
15.819	32759
15.829	32759
15.839	32757
15.849	32759
15.859	32759
15.869	32760
15.879	32756
15.889	32758
15.899	32758
15.909	32758
15.919	32756
15.929	32757
15.939	32759
15.949	32759
15.959	32758
15.969	32761
15.979	32758
15.989	32758
15.999	32760
16.009	32759
16.019	32759
16.029	32758
16.039	32759
16.049	32758
16.059	32760
16.069	32761
16.079	32760
16.089	32761
16.099	32760
16.109	32760
16.119	32760
16.129	32762
16.139	32758
16.149	32763
16.159	32762
16.169	32761
16.179	32761
16.189	32763
16.199	32762
16.209	32763
16.219	32763
16.229	32763
16.239	32763
16.249	32763
16.259	32762
16.269	32765
16.279	32764
16.289	32761
16.299	32762
16.309	32763
16.319	32762
16.329	32763
16.339	32764
16.349	32762
16.359	32763
16.369	32764
16.379	32763
16.389	32762
16.399	32764
16.409	32761
16.419	32762
16.429	32761
16.439	32763
16.449	32763
16.459	32762
16.469	32764
16.481	32764
16.489	32762
16.499	32763
16.509	32763
16.519	32763
16.529	32763
16.539	32762
16.549	32762
16.559	32760
16.569	32763
16.579	32762
16.589	32763
16.599	32762
16.609	32761
16.619	32761
